sentence_id,sign_mt,sockeye
139,1.1143931814155732,1.2748744408307355
140,1.2862809498837817,1.2019790151667968
141,1.4443127530026636,1.343756709005936
142,2.294194893602245,2.375684400047272
143,1.6823436826029166,1.2536739389987617
144,1.1564729910916296,1.193340315895437
145,1.1571263121478887,1.0756045002417092
146,1.3200792781821584,1.1872722201369794
147,0.9457106411789497,0.9932627301485816
148,0.7510094061453735,0.9797419525802846
149,0.8953296864972371,1.0656303470029074
150,1.2708110454162473,1.3455001622084979
151,1.7847674360954098,1.619411253720355
152,0.7275866445230499,1.0021580221428994
153,0.7009066601564558,0.6988184966813927
154,1.0145127914454115,1.1235194096171495
155,1.8434471546563516,2.1333871300304823
156,1.567826668691181,1.222956820708113
157,1.7347822383086005,1.8563391666854077
158,1.1332458019803535,1.0158481359832905
159,0.8768360742968625,0.8886013829500404
160,0.7780967867004656,0.7451095328563999
161,0.887176762728765,0.8940742763190942
162,1.298339788756487,1.3387643962632645
163,1.2065203731878849,0.901829007935213
164,0.9143747125657178,0.9271363945615851
165,1.0118010867801075,1.264908807363447
166,1.03069391360008,1.0427151707253892
167,1.4002706221594867,1.3533695359445825
168,1.1061623527470532,0.9845074041268138
169,0.6363721053566436,0.7469735272109549
170,1.0185041868673057,0.9924522252057862
171,1.0933198649739577,0.99316465118496
172,1.4097553459485979,1.1147614256094474
173,1.381747892855227,1.5347551867023215
174,1.1453607127346586,1.2657595757085813
175,1.8520842536836788,1.7104105487057157
176,1.0742312591491945,0.9535053290579661
177,1.0788968545847752,1.186468180071727
178,1.6044898153458553,1.3586534556073309
179,0.981985079654061,1.2007494082351033
180,0.9157094358015698,0.86659788750297
181,1.3322971024958645,1.08590334611675
182,1.308107791549689,1.3135227069554731
183,1.1050710924719094,1.023603244545342
184,0.9494432865682614,0.9197600312626827
185,1.190084067100325,0.8293276461543488
186,0.7783857149937627,0.7125442148407463
187,0.7154617543412766,0.8907877732316791
188,1.0617633799262673,1.2555764600974921
189,0.7343383222546681,0.9168796135021331
190,0.960394769394793,0.7385546830370997
191,1.7857999831295985,1.605817735249211
192,1.0729594860136942,0.7857022059441302
193,1.4164633877835344,0.8913773801138347
194,1.3914310394178988,1.3895264739727138
195,0.8019430026369806,0.9671144012980306
196,0.7458231705414662,1.1116323399135004
197,0.9518097786474105,0.9365937633320428
198,1.210337990553874,1.2841331444672353
199,0.7025260997372346,0.9266884362462328
200,0.9836404418375683,0.978124143525862
201,0.8373899373791037,1.0666246026659196
202,0.8922389774370606,1.1094120813502957
203,1.1617173275592452,0.9033536437617015
204,1.1269975291688388,1.2901456740632056
205,1.0047307002380892,0.9890235871506772
206,1.4598553655122881,1.2504874458846746
207,1.4005389131151502,1.6249951196658998
208,1.8171180404520229,1.7069938099088335
209,0.9040945556562427,1.1010322842557707
210,0.9736173911111429,0.8910670467436164
211,1.1488599451080606,1.2723634661386143
212,1.3716258138503945,1.1335982890128538
213,0.5967466137488883,0.5460209071053109
214,0.7964919554595503,1.1130250961383503
215,0.9255380648709248,1.2138613649511938
216,0.9246197434914197,1.0376593877122484
217,1.2998760891473153,1.1413225033833938
218,2.649937223108734,2.426967827300559
219,0.9269013907525047,0.7865842434195482
220,1.134968252006841,1.4787233988725015
221,0.7363160135513769,0.9104748971829061
222,1.5661221126608529,0.938285178805998
223,0.8826751019701475,1.0256751368909396
224,0.9786071034508819,0.8198015612328151
225,1.4672942093337071,1.2289678215643423
226,1.2665060125898766,1.6064669947931207
227,2.0696990390378014,1.8628397123939766
228,1.0234452262391422,0.987057733852444
229,0.9593226193262098,0.9051376090257971
230,1.5973082999632207,1.9864480214918987
231,1.1323489968166096,1.5034277417649258
232,0.9405617402721953,0.97511221553432
233,0.9189331628344538,0.922008990171636
234,0.6808843309014756,0.7085038042314089
235,1.0065308936536133,1.112286562769451
236,1.1939117195044822,1.0877951385007976
237,0.9855631838332558,0.933840401978747
238,1.1822813372830976,0.7116501993386243
239,0.8987706363472512,1.146645458485889
240,1.409563415690251,1.2746300784311142
241,1.0421027497566844,1.0009826964028234
242,0.6547276906594368,1.10592956422648
243,1.023762354656796,1.1602359811203666
244,0.8826171406961766,0.9382597119028429
245,1.0010371311118527,0.9488055269882205
246,0.9040543929054137,0.9753036689661083
247,1.0567370781865577,0.8919380048704312
248,1.1443893897795452,1.0941597541259915
249,1.6365320918307744,1.2562716352926584
250,1.1349504747006998,1.0362186994839533
251,1.1399027247310705,0.9501267158022955
252,1.2516009712826741,1.1887026145637392
253,1.2075936633919673,1.3832465661425126
254,1.7896742938733545,1.8808595833082116
255,0.9334973847679467,1.0799536936364562
256,1.2694609099842051,1.0849545073875324
257,1.1539623776903372,1.1684534576677994
258,1.149879115547591,1.454906157457246
259,0.9570787861126018,0.783230880367056
260,1.7308041969324788,1.7342472432312097
261,0.850826344667013,0.8758276929032025
262,1.396955208914322,1.1833419035851072
263,0.8021564704461855,0.8572062551679782
264,0.8195976089441294,0.7827004960050451
265,0.6346726467333011,0.8209555698162072
266,1.2727557060159058,1.3607393619085326
267,0.9038872198348518,0.9570090615278826
268,1.161059999319572,1.0631469116788348
269,1.3271354329291158,1.141683425935249
270,1.399111978142375,1.2920586132912073
271,0.644905383449836,1.1564629500484356
272,0.5482834313336777,0.7895894005889363
273,0.8476206302854848,0.8914435947175614
274,2.680843974213584,2.1196392757351576
275,1.0344613167289043,1.1167450527930316
276,1.5080126708022217,1.2054079235324933
277,0.7921119385804526,1.011272600061995
278,1.5452002632461472,1.414906335851386
279,0.6253959545101362,0.858476062357927
280,1.2661271882921237,1.1632117054128677
281,1.2148815797478882,1.2232586788723618
282,0.9621796588268126,0.7232708843904213
283,1.5922571163613288,0.9716168386885963
284,1.2835161449379977,0.7561022694260073
285,1.1546753321575045,1.102806005184876
286,1.1957900702396838,1.4705417026152632
287,1.2607124604079378,0.992400362024271
288,1.1806294367602903,0.8901727763975626
289,1.1104051498814957,0.9086313603482932
290,1.1127671286940806,1.147925424756773
291,1.5819561121333454,1.2882726157289381
292,0.8025643532779533,0.9878631615400068
293,1.4144050395715488,1.150590275212618
294,1.0889314178032001,1.129069069277683
295,1.350834753544786,1.2040241465266504
296,1.398424858101549,0.8515391929417401
297,1.181887750722625,1.3213618864674888
298,1.0518981494845483,1.1454043114631909
299,0.8564704105672268,0.8625014965725712
300,1.4617287478918333,1.5673136137000843
301,1.070217043654551,0.8880891681451942
302,1.4702647160619775,1.453597234534453
303,1.668111313284356,1.4825343631937766
304,1.0547760936932584,1.0038932479745908
305,1.2592798021104286,1.1343577097939483
306,1.2712951360164377,1.0998913103923518
307,1.4537194053796942,1.4268581741589903
308,0.9289885457882405,0.8388691422866209
309,0.8974853709617456,0.7034864269991361
310,0.8385728499816276,1.1486007890697896
311,0.9009526106765762,1.0654478182716078
312,1.8181096192809965,2.276696914173951
313,1.1646873098148163,0.9714792120601692
314,1.4952969792783342,1.226146754431499
315,1.3145255554231974,0.9409073762526468
316,1.2083075032815216,1.0891822213165043
317,1.2112225760848763,1.2038590659576613
318,1.4411297036129624,1.667365553019232
319,1.3051317840644092,1.5433031169427878
320,1.4603050412928673,1.3425678002878567
321,0.9948004021304279,1.2966244756621008
322,1.163879619320047,1.307010609545088
323,1.6378807274157619,1.9844681597738234
324,0.9611159187565445,1.0549071962571408
325,0.9072590168252133,0.9352637378390583
326,1.410025816078385,2.390232169035877
327,1.3374060182065504,1.0769704070952275
328,1.3392811414457806,1.7563691258982033
329,1.0590780287965416,1.0133027170511515
330,1.0379685440443014,0.9789605954070248
331,1.3258649995664313,1.5869036688162363
332,1.490550153236791,1.570600847438882
333,1.2558957044350525,1.1482973583596785
334,0.7148536260594266,0.8268017522185873
335,0.669401917199138,0.7713756929893252
336,1.2979864133684027,1.1636623274297453
337,1.940107849055718,2.242978846332089
338,1.204176192996037,0.6860730525653083
339,0.9674492380983667,1.2477840960928046
340,1.3034378783547171,1.0406684179097072
341,1.1723631940153605,0.9045187709900903
342,0.5638897422451762,0.7255698655995099
343,1.2291267694938859,1.2586638214805013
344,2.0233300222302417,1.8923118280721387
345,0.8826333618941172,0.8707116149552808
346,1.0652193030278925,1.0575329013591366
347,1.3117628227753266,1.2029010795820505
348,0.7400095583249844,1.133311498027048
349,1.7490347314028027,2.2345173094224924
350,0.743830365662219,0.8788559262923107
351,1.173880838928711,1.010338178715147
352,1.1632420637022682,1.2910978748072992
353,1.1030236270901437,0.9713393466921026
354,0.8987668671503103,0.9626358434167217
355,1.3262581090473389,1.2998405981568995
356,0.6549255223996536,0.7637947302787638
357,1.1985574243491077,0.9286923699827805
358,1.0791819775812306,0.9343199047550295
359,1.0958732502543338,0.9990344970890401
360,1.2455298246923292,1.0323441958750466
361,1.5576914771054486,1.3217617819291816
362,0.8571043810348822,0.8234311679865026
363,1.6978215879248886,1.6311800885391796
364,1.225256307916967,1.039676055128788
365,0.8535497180056127,0.9903613706326807
366,1.3037395500934619,1.3023715686106714
367,0.9307624468453097,1.1498637120235615
368,0.7411351227870603,0.9836206869625832
369,0.9578721566331531,0.9600505237901606
370,1.2259717385248365,1.1827051897866454
371,1.671109377382269,1.3489492313016451
372,1.1673988627669583,1.1481120163725702
373,0.8528853181367992,0.7476852190051286
374,1.309539444409813,1.5661791733484953
375,1.2662685157458058,1.2587494257775733
376,1.1188574688896806,1.2667462581148952
377,1.1509096185137464,0.7837795822651368
378,0.7381295869286214,0.9878163551286828
379,1.6310238007186058,1.5159493235065495
380,1.8010613168613958,1.7211762309874648
381,0.9029761052225073,0.8425396896279442
382,1.1826003234895703,1.3502302426613813
383,1.3978192534124887,1.2948900583127647
384,1.0508967123602513,0.8028731788266545
385,0.791659388946208,0.8456440892436138
386,0.9276524790739679,0.7364944299920994
387,1.1229952863383545,1.0463207027794943
388,1.1129112718774024,1.0025652482345617
389,1.017775922711279,0.8769772317670833
390,0.9988245165563905,0.8341763766528985
391,1.3652048345286947,0.9844916293203483
392,0.8268616952864614,0.9146105047853468
393,1.2264119083442058,1.0806889556705295
394,1.334941862634462,1.087852999258644
395,1.2511117246543182,1.7213302061900269
396,0.80650814343389,0.8506591068460528
397,1.053878259614528,1.537786575254191
398,1.1432210966845435,1.1507555407361563
399,1.1373912317459578,1.2131427602585116
400,1.1650008481583645,1.0768093469873532
401,1.214493360900526,1.1734464408626653
402,2.0062623130160193,1.5278167384090882
403,1.827506392659481,1.3940306824950812
404,0.7278269133295161,0.7388461454078479
405,0.7596292602123469,0.7048350317649082
406,1.0601212695565407,0.8680702790078356
407,1.0197004222139214,1.3208712781330614
408,1.152301118036593,1.0927860429193215
409,1.4010652818897622,1.1083267863196924
410,0.9161827998455017,0.9525707606021955
411,0.9413643061665533,0.9808509125972223
412,1.0798439857200215,1.0837844787617985
413,1.1324963891320738,0.9810682761891452
414,1.3184947410935364,1.0813149270650002
415,0.9329934207597038,1.0220794154586508
416,1.2231788447032037,1.41600351144251
417,2.7339657379294113,2.43628696156067
418,0.624212902539966,0.7879415028784409
419,1.053279185491672,0.9119827811170266
420,0.8639375766883834,0.7848494686081138
421,1.8290541011216515,1.7421592220893323
422,1.140750604098844,0.8348694112073183
423,1.1906932186633656,1.3426903621244886
424,1.0742895556061653,1.2863385329668087
425,1.1260698968910205,0.9546843958371817
426,1.276843022559602,1.333818433182768
427,1.0661752163921236,0.8403714899448562
428,0.7069027631157161,0.9613675162535202
429,0.6222070284460102,0.6830568646958536
430,0.8900331633722509,0.9268341264923994
431,1.0918875397360073,1.1331040986146106
432,1.017198213397981,0.7086484327477447
433,1.0509122851889787,1.2304040417076565
434,0.9405466373412388,0.9690070550657467
435,1.0269833509818043,1.510289996976417
436,2.4855299278219865,1.4755533817889843
437,0.9579514490027282,0.9116171164983031
438,1.2528880131730795,0.8981321672462694
439,0.7585115567258696,1.1857492640255916
440,1.0093375827376412,1.0644226099970286
441,1.7199002191953987,0.9495875063169639
442,0.9924465076250397,0.6278800384635477
443,2.057454109984234,1.6416751907243108
444,0.44821972921192293,0.726801597491829
445,0.9391202750022994,0.9323353059530138
446,1.1374904994861041,1.013947802121463
447,1.5998023207509857,1.745488217710377
448,1.105372549004068,1.1709096550547735
449,1.009006922624148,1.0781197566871596
450,0.9189637167722392,0.9458287071027056
451,1.0543814326119827,1.173104655765455
452,0.8705312884165858,1.233195801738777
453,1.3988191400335275,1.0878000245213832
454,1.3111011561160746,1.5518102157803544
455,0.6940919586437905,0.7581026865416424
456,1.0685061088149395,1.0404362040096156
457,1.1454137483996827,1.0672832326813977
458,0.7128102408327914,0.7572426343422447
459,1.34611252651082,1.0968466663564196
460,1.5079312178025917,1.4533302977784541
461,1.3916600249197655,1.3404761694684222
462,1.377149280328427,1.1062525157235021
463,1.6633649236870425,1.6898628642455926
464,1.3618859474740839,1.1719591429816312
465,0.8710947485109756,0.9164265028055629
466,1.6760751576191257,1.141933950749718
467,1.3021300655099248,1.2194680539598028
468,1.0990134553851774,1.048734194349422
469,1.6141956996545548,1.4004286721388357
470,0.4979278004160831,0.8097761093388195
471,0.977352019832038,1.1077766925166166
472,1.118023677344274,0.93429083207182
473,2.5434701696578967,2.397662781136094
474,0.9045538958946837,0.876240318372265
475,1.3042137920167745,1.3295491079670059
476,0.7958155314403462,1.163068743077727
477,0.7855713758643252,0.8029254001965729
478,1.0318831535063864,1.445378893640338
479,1.2201494078661337,1.0456348518583654
480,0.6305991071789051,0.7376621621968378
481,1.0323038418181918,1.1242023911021612
482,1.358202609871908,0.7787605142596026
483,1.0397595168765308,0.7991068214498154
484,1.45611786783484,1.2912502950455782
485,0.7160178682534853,0.8525069517601214
486,0.983192318597484,0.8647134774053157
487,0.9457765074706321,1.3276852835936344
488,1.0390275354455316,0.7129345536279497
489,1.1181080753294463,0.8570515640471956
490,1.2322228898769287,1.0572552737692362
491,0.9326939678049762,0.7475999971969197
492,0.6375215910543526,0.6561545789725531
493,1.236600231779962,1.1121011996057966
494,1.141211458021237,1.3334190362702263
495,0.5914803291528199,1.0006016319170412
496,1.1772018497166636,0.943374751342534
497,1.3005207424970306,1.4078238798623621
498,0.9347803381312321,0.8652082411398878
499,0.9335617638401807,0.7972280483418557
500,1.0773338929468603,1.1294853737828894
501,0.6451079145853712,0.8257265861830417
502,0.7730688290308424,1.0331413184499416
503,1.214209398995091,1.1228982254791229
504,1.9209222701248283,1.7604392075588204
505,1.3556605863184878,1.304092139768016
506,1.2180045370121921,1.049855489470921
507,1.3859225000561586,1.8245972418545224
508,0.7758013250768341,1.0258829432889063
509,2.0826709976541475,2.0681116084858395
510,1.5194425544164063,0.9678812127274605
511,1.1621141241559942,1.2226710495060114
512,1.02466926686797,0.912952346335645
513,1.2838955643207428,1.4208374499122456
514,1.0840362089541329,0.836547353844319
515,1.0024599756212684,0.739994615580896
516,1.7903755525529164,2.1791062491382487
517,1.125034654801211,1.005265192986052
518,1.728395386846018,1.7359162657483505
519,0.7686630013310768,0.8656810379776125
520,0.991539754409672,0.7915249637095002
521,1.2632810907255005,0.8086632950805652
522,1.3807725242726692,1.3562623187141518
523,1.563036120016149,1.3767155365540358
524,0.7166130464997981,1.0287473404720435
525,0.903118236895095,0.9231044271812638
526,0.9185356524826869,0.8891035574143162
527,1.1741339067459553,1.31573547150523
528,1.1113394732290363,1.1707697340806962
529,1.0020361151576034,1.1065206652850517
530,0.6156650053341658,0.832823716815272
531,1.0090984997116377,1.015554422225935
532,1.2574857658503522,1.1337340168080665
533,0.855832201290557,0.8254792627366632
534,1.3359057334079987,0.9720704166203845
535,1.3677096939017772,1.3061863367007447
536,2.4499287871327136,2.0103323206535313
537,0.7385092496262834,0.9389595043649702
538,0.9841291834473627,0.7815768334634259
539,1.0208224824106533,0.9553811107495432
540,1.1650247954333766,0.8594026691161076
541,1.4961072420748056,1.3862682705460105
542,1.0025443777983685,1.0016997973149182
543,1.1914792782913763,1.0653755993861604
544,0.6675330684782848,0.8283643540973369
545,0.8182742182802022,0.8818373010149761
546,1.2566575443135108,1.5827172216739764
547,1.1446344813567277,0.8166145769093743
548,1.4662102380238249,1.5297236192279755
549,1.1937563864717622,0.9716130821749575
550,1.4223877379978642,1.5169781152483934
551,1.3468660838241224,1.377737484218716
552,1.1970715654165436,1.0245518207062763
553,1.0959787429743915,0.9881942878513593
554,0.8462175399434599,0.9723398728601582
555,1.417354070218671,1.2830223615638068
556,1.234530611811359,1.081873398705551
557,0.9813240699769062,1.0967406774220323
558,1.2340602314335825,1.0138638448550783
559,1.2798227228416834,1.3225069151905935
560,1.6179534457171847,1.796087947534097
561,1.0817582480827561,0.7162935339514438
562,1.237704678927032,1.1065259718334342
563,0.8139533121930722,1.0663257080637034
564,0.8331281294274339,1.0404594304410084
565,1.3194962263776167,1.1408415305978943
566,0.7377056806136926,1.0562047802227206
567,1.2045969016811868,1.0571974821545473
568,1.0784351898478728,0.8920801183979601
569,1.247550457993737,1.2713986183387427
570,1.2017492422708407,1.0959476778642692
571,2.012473541783622,2.8382003986113764
572,1.037221569291035,1.2087404228828715
573,2.3942917860795174,2.3489527811848565
574,1.3520894888034642,1.359980062779307
575,1.570234882152515,1.4966872049186646
576,1.4420442578376498,1.2402723597199143
577,1.2004844288536924,0.8110728216166887
578,1.4382436330678352,1.202395182135091
579,1.5908405823976448,1.477682381061237
580,1.1001868190851525,0.9330454973827443
581,1.0800972569819263,1.0460432230192838
582,1.13129946446274,1.3766333343248403
583,1.3444587883520502,1.2566373660492713
584,1.4630807376835064,1.3208227806363122
585,1.8238158007626335,1.317873904859957
586,0.8730485591674941,0.9553011672828997
587,0.9707071889444272,1.0056122933815639
588,1.0715828319830365,0.9624231480713716
589,1.0198089249673479,1.002954466617004
590,1.1721941267343747,1.0121111803922493
591,1.6391558566768858,1.6243338906527733
592,0.7348925972989029,1.1138491564271373
593,1.1321710572631543,1.2426815209068127
594,0.8973548625609886,0.7625457167870011
595,1.020158674505803,0.8392899388388525
596,1.4454238906855288,1.4253153141390364
597,0.8573272069266681,1.0637926879250046
598,1.0859848595811705,1.1820277697913977
599,1.1978632176622528,0.9055770740604165
600,1.0748259035634193,1.0813178997985153
601,1.3418381129796677,1.6737689656958472
602,0.9420316623706046,0.8089626415503277
603,0.978516017965642,1.094748976612062
604,0.5536731269994671,1.0456598488745643
605,1.5345662969301976,1.500232708665974
606,1.4191679587208843,1.2553767315268132
607,1.1317788165504121,1.5791995092528923
608,0.8762902835293209,0.8583069756309094
609,0.9908942926871578,0.9394122993096277
610,0.6259552738988102,0.8406348622123103
611,1.3717548204667644,1.1666801736878365
612,0.9111656428737787,0.9982380543787484
613,1.1096890647441258,1.1583244915057362
614,1.3007696381172715,1.1656008363504564
615,1.904452609335395,1.4953576181716242
616,0.6639107814376668,0.9586612862964247
617,1.9677769812948611,1.934666370931161
618,1.3247793043662113,1.3675881439525668
619,1.3120537693838623,1.2396158307262348
620,0.921922403131245,1.0464084432645127
621,1.4737376339831285,1.0834752404816848
622,1.4881819784688894,1.978307870473996
623,1.019932054551229,0.8160773880610359
624,1.7683040260938152,1.642787400663586
625,1.0276185981611634,1.1434270536563993
626,1.6595606909486,1.251694893372928
627,1.027439703055807,0.8732853651540537
628,1.1344441890705492,1.0846468268999998
629,1.7658537156846428,1.662693431597983
630,0.6831516840338953,0.8158576209240385
631,1.0081616798324982,0.850791503031908
632,0.7399736324568431,0.9107089707782695
633,1.3678748571866304,1.339415377564872
634,0.9020526131288136,0.8931684334157763
635,1.08893326217187,0.820662038219939
636,2.4429895175441354,2.088285289821
637,1.7919096376222836,1.5212727104226789
638,0.7876097959393265,0.7790757345320609
639,0.9270954476000739,1.4469209886856658
640,1.0460559718582811,0.8977866526884478
641,0.95910361794023,0.7388924163690396
642,1.9744474905504188,1.8730440976359748
643,0.6541127023759887,1.2948891024479232
644,1.1843340835103242,1.0135254086761711
645,1.5435792226758727,1.5645482171401017
646,1.6675389553265667,1.3577072680934963
647,1.3249267897225352,1.4318654538387312
648,1.656371953453322,1.6524222585544865
649,0.6728060056457595,1.0594381446448153
650,1.19108397672144,1.0448548261718242
651,0.8868175834420091,1.0523289466812493
652,0.6433033258050703,0.8461550892136931
653,1.5054937161552215,1.6161767416862418
654,1.5596823964959603,1.9822609677035945
655,1.1189436139031448,0.8407984025929073
656,1.6036583607729564,1.5412621559504627
657,1.2195493591522812,1.1390532718969577
658,0.8976636166635693,0.9421555583455522
659,1.0467206278427021,0.9619195780742
660,2.2544051616529126,1.8962035450687444
661,0.7778801413420178,0.9635207157187653
662,1.3038111924075655,1.5045957235761769
663,1.477158422353185,1.2766167509907902
664,0.9707592686989684,0.90716445327457
665,1.4696313611579166,1.6921091288079946
666,1.0062781985090563,0.8923753891904432
667,0.8915545350886258,0.9451867334299422
668,1.2812422843527622,1.302353612248332
669,1.498207909169677,1.0347851175669043
670,0.9445528027347716,1.3683215845483783
671,1.3739678547265943,1.5562630688826622
672,1.0770850088130905,1.1052798933519714
673,0.6617273795126117,1.0664584478534596
674,1.7018397094884505,1.006897029297845
675,1.998740408863323,1.6578863965987534
676,0.8240923621581976,0.9400202454628814
677,0.9162751046137977,0.7247577268976603
678,1.023156451323508,1.3586987414224583
679,0.7971187368222258,0.8705442576935226
680,1.1702612154596947,1.0320188926407035
681,1.63577098068285,1.5213970998545367
682,1.0736663377887155,0.8422766225854559
683,0.975531629098848,1.1219353878259255
684,1.8697895440040782,2.1599476687956094
685,1.835656987470847,1.4170570176259818
686,1.4375615552893046,1.2818188128053063
687,1.144516539913996,1.1788341016693427
688,0.8188317557349787,0.9084621335560584
689,1.25037334936796,1.1286516992160562
690,1.266504007041816,1.1902824685077968
691,1.3453501244923844,1.1346148316103062
692,0.8306001316234207,0.8713403380322939
693,1.314598401781962,1.3158732181437118
694,1.060219660421047,0.7592730037051277
695,0.8530440708469694,1.0475922961468425
696,0.8972811627114762,0.977887455694297
697,0.5891140320566294,0.7072979936550947
698,1.4915736905842265,1.1990226746041739
699,1.2691025931128448,1.1955135407969273
700,1.2120977012537302,1.123581398216674
701,1.1556278849334345,1.1409345228184185
702,1.1707509588197047,0.926861685403555
703,1.246776276608446,1.3334515414660972
704,1.2673231624593408,1.1939059842137825
705,1.4196006755941477,1.070757011267511
706,1.7583337375460684,1.5231531203976538
707,0.7356975027369013,0.8267036157190004
708,1.1023846790319771,1.2308346760000912
709,0.9189296023721004,0.8325979208204801
