data,system,example_id,source,target,MeanL2Score
signsuisse_test,sign_mt,81,deu,sgg,0.42207615321704245
signsuisse_test,sign_mt,82,ita,lse,0.48894288855103846
signsuisse_test,sign_mt,83,ita,lse,0.4809727474535222
signsuisse_test,sign_mt,84,ita,lse,0.5846440148269325
signsuisse_test,sign_mt,85,deu,sgg,0.4523787686211556
signsuisse_test,sign_mt,86,deu,sgg,0.3865834048230887
signsuisse_test,sign_mt,87,ita,lse,0.5402817108658439
signsuisse_test,sign_mt,88,fra,fsl,0.2504040313612627
signsuisse_test,sign_mt,89,deu,sgg,0.2866273839591783
signsuisse_test,sign_mt,90,deu,sgg,0.5019009094405259
signsuisse_test,sign_mt,91,fra,fsl,0.37315137818285526
signsuisse_test,sign_mt,92,fra,fsl,0.37912937415172215
signsuisse_test,sign_mt,93,deu,sgg,0.20828906358253446
signsuisse_test,sign_mt,94,fra,fsl,0.5295916624800792
signsuisse_test,sign_mt,95,deu,sgg,0.40343233002990403
signsuisse_test,sign_mt,96,ita,lse,0.4610407972901955
signsuisse_test,sign_mt,97,deu,sgg,0.5085074530758833
signsuisse_test,sign_mt,98,deu,sgg,0.47701420318753474
signsuisse_test,sign_mt,99,deu,sgg,0.38593023862897397
signsuisse_test,sign_mt,100,fra,fsl,0.44730515262812093
signsuisse_test,sign_mt,101,deu,sgg,0.49101517120658017
signsuisse_test,sign_mt,102,deu,sgg,0.46589444462800933
signsuisse_test,sign_mt,103,deu,sgg,0.40291856715758484
signsuisse_test,sign_mt,104,fra,fsl,0.4494802502291143
signsuisse_test,sign_mt,105,fra,fsl,0.32775224031239375
signsuisse_test,sign_mt,106,deu,sgg,0.46885451068306194
signsuisse_test,sign_mt,107,fra,fsl,0.5835453305350365
signsuisse_test,sign_mt,108,deu,sgg,0.2861029544976326
signsuisse_test,sign_mt,109,deu,sgg,0.4875333486439519
signsuisse_test,sign_mt,110,deu,sgg,0.4996498027578817
signsuisse_test,sign_mt,111,ita,lse,0.514773750586232
signsuisse_test,sign_mt,112,ita,lse,0.4824498077812016
signsuisse_test,sign_mt,113,deu,sgg,0.372458206859849
signsuisse_test,sign_mt,114,deu,sgg,0.5304337099876713
signsuisse_test,sign_mt,115,deu,sgg,0.4055461795209261
signsuisse_test,sign_mt,116,deu,sgg,0.200245330209608
signsuisse_test,sign_mt,117,deu,sgg,0.3657786877723997
signsuisse_test,sign_mt,118,deu,sgg,0.5362010832459406
signsuisse_test,sign_mt,119,ita,lse,0.5154834954062096
signsuisse_test,sign_mt,120,fra,fsl,0.561013693525536
signsuisse_test,sign_mt,121,fra,fsl,0.3825975209201379
signsuisse_test,sign_mt,122,ita,lse,0.497293252389724
signsuisse_test,sign_mt,123,fra,fsl,0.4364664977872683
signsuisse_test,sign_mt,124,deu,sgg,0.5463354410319083
signsuisse_test,sign_mt,125,deu,sgg,0.5089389745185541
signsuisse_test,sign_mt,126,ita,lse,0.5219738756918029
signsuisse_test,sign_mt,127,ita,lse,0.41117226415786085
signsuisse_test,sign_mt,128,fra,fsl,0.5169616401452282
signsuisse_test,sign_mt,129,ita,lse,0.5164062809739116
signsuisse_test,sign_mt,130,deu,sgg,0.5013867747580506
signsuisse_test,sign_mt,131,ita,lse,0.5172474104118817
signsuisse_test,sign_mt,132,fra,fsl,0.40268138893977024
signsuisse_test,sign_mt,133,ita,lse,0.46489275941560093
signsuisse_test,sign_mt,134,deu,sgg,0.5187988128989188
signsuisse_test,sign_mt,135,ita,lse,0.5190654007510259
signsuisse_test,sign_mt,136,deu,sgg,0.42429090856184387
signsuisse_test,sign_mt,137,fra,fsl,0.6001599986609725
signsuisse_test,sign_mt,138,ita,lse,0.48383513216816576
signsuisse_test,sign_mt,139,deu,sgg,0.4450435606999164
signsuisse_test,sign_mt,140,fra,fsl,0.5060297983688167
signsuisse_test,sign_mt,141,deu,sgg,0.4301496902330336
signsuisse_test,sign_mt,142,fra,fsl,0.5270690047200233
signsuisse_test,sign_mt,143,fra,fsl,0.5151683423874553
signsuisse_test,sign_mt,144,deu,sgg,0.32607666583836176
signsuisse_test,sign_mt,145,deu,sgg,0.458065069424373
signsuisse_test,sign_mt,146,deu,sgg,0.3913682348173224
signsuisse_test,sign_mt,147,deu,sgg,0.5645700031088473
signsuisse_test,sign_mt,148,deu,sgg,0.4258363636180827
signsuisse_test,sign_mt,149,deu,sgg,0.5881994924762378
signsuisse_test,sign_mt,150,deu,sgg,0.5289017835046506
signsuisse_test,sign_mt,151,fra,fsl,0.3588738120818433
signsuisse_test,sign_mt,152,deu,sgg,0.2078359020102747
signsuisse_test,sign_mt,153,ita,lse,0.5043485151598484
signsuisse_test,sign_mt,154,ita,lse,0.4487657503024416
signsuisse_test,sign_mt,155,fra,fsl,0.5214005305922197
signsuisse_test,sign_mt,156,fra,fsl,0.4760409672273963
signsuisse_test,sign_mt,157,fra,fsl,0.40082363374594987
signsuisse_test,sign_mt,158,ita,lse,0.6019070129629358
signsuisse_test,sign_mt,159,ita,lse,0.5001798343289158
signsuisse_test,sign_mt,160,ita,lse,0.4429390533684693
signsuisse_test,sign_mt,161,deu,sgg,0.4860487026166393
signsuisse_test,sign_mt,162,ita,lse,0.5273545663949187
signsuisse_test,sign_mt,163,ita,lse,0.5145905653056244
signsuisse_test,sign_mt,164,deu,sgg,0.444748864312251
signsuisse_test,sign_mt,165,deu,sgg,0.4349246520562142
signsuisse_test,sign_mt,166,ita,lse,0.44823335770775147
signsuisse_test,sign_mt,167,fra,fsl,0.27035234516486534
signsuisse_test,sign_mt,168,deu,sgg,0.4261902437912645
signsuisse_test,sign_mt,169,deu,sgg,0.4298071006642861
signsuisse_test,sign_mt,170,deu,sgg,0.40875209386684175
signsuisse_test,sign_mt,171,ita,lse,0.4849591093505687
signsuisse_test,sign_mt,172,fra,fsl,0.5243794709726991
signsuisse_test,sign_mt,173,deu,sgg,0.49633638153771503
signsuisse_test,sign_mt,174,deu,sgg,0.18872853558546904
signsuisse_test,sign_mt,175,fra,fsl,0.4992277325963246
signsuisse_test,sign_mt,176,deu,sgg,0.38995948444830514
signsuisse_test,sign_mt,177,deu,sgg,0.2742462677326582
signsuisse_test,sign_mt,178,fra,fsl,0.34983905637520585
signsuisse_test,sign_mt,179,deu,sgg,0.49857007990033947
signsuisse_test,sign_mt,180,fra,fsl,0.4111075227269143
signsuisse_test,sign_mt,181,fra,fsl,0.4376078007332931
signsuisse_test,sign_mt,182,deu,sgg,0.575446652138215
signsuisse_test,sign_mt,183,deu,sgg,0.39980031066751304
signsuisse_test,sign_mt,184,deu,sgg,0.2706122510908494
signsuisse_test,sign_mt,185,ita,lse,0.48073172549313975
signsuisse_test,sign_mt,186,deu,sgg,0.3291031148327756
signsuisse_test,sign_mt,187,deu,sgg,0.477321908873338
signsuisse_test,sign_mt,188,deu,sgg,0.5392011873122018
signsuisse_test,sign_mt,189,ita,lse,0.26355371074237693
signsuisse_test,sign_mt,190,ita,lse,0.5544669133207397
signsuisse_test,sign_mt,191,fra,fsl,0.5213176200251088
signsuisse_test,sign_mt,192,ita,lse,0.47148062483584935
signsuisse_test,sign_mt,193,ita,lse,0.5661789711447144
signsuisse_test,sign_mt,194,deu,sgg,0.5006741581142315
signsuisse_test,sign_mt,195,ita,lse,0.4684160594743839
signsuisse_test,sign_mt,196,deu,sgg,0.28773271515134663
signsuisse_test,sign_mt,197,deu,sgg,0.45662210374999
signsuisse_test,sign_mt,198,deu,sgg,0.4950927278593946
signsuisse_test,sign_mt,199,deu,sgg,0.4946212240899834
signsuisse_test,sign_mt,200,deu,sgg,0.47896696758123675
signsuisse_test,sign_mt,201,fra,fsl,0.47049886901340665
signsuisse_test,sign_mt,202,deu,sgg,0.4010020549925666
signsuisse_test,sign_mt,203,fra,fsl,0.4791625292483511
signsuisse_test,sign_mt,204,fra,fsl,0.44950630812864195
signsuisse_test,sign_mt,205,deu,sgg,0.5513513940505889
signsuisse_test,sign_mt,206,fra,fsl,0.5150758016262876
signsuisse_test,sign_mt,207,fra,fsl,0.5614725899580758
signsuisse_test,sign_mt,208,fra,fsl,0.518720577428362
signsuisse_test,sign_mt,209,ita,lse,0.563572678921207
signsuisse_test,sign_mt,210,deu,sgg,0.480680000230385
signsuisse_test,sign_mt,211,ita,lse,0.46778392724583695
signsuisse_test,sign_mt,212,deu,sgg,0.43748746071505773
signsuisse_test,sign_mt,213,ita,lse,0.31588715225922454
signsuisse_test,sign_mt,214,ita,lse,0.3759395926535077
signsuisse_test,sign_mt,215,fra,fsl,0.43805421946293727
signsuisse_test,sign_mt,216,deu,sgg,0.4334168139935086
signsuisse_test,sign_mt,217,fra,fsl,0.5370079505243474
signsuisse_test,sign_mt,218,fra,fsl,0.547098565241449
signsuisse_test,sign_mt,219,ita,lse,0.5035035403125576
signsuisse_test,sign_mt,220,deu,sgg,0.5100725002834315
signsuisse_test,sign_mt,221,deu,sgg,0.4755176703674738
signsuisse_test,sign_mt,222,ita,lse,0.49792741257389644
signsuisse_test,sign_mt,223,deu,sgg,0.2737309810307676
signsuisse_test,sign_mt,224,deu,sgg,0.462486728084531
signsuisse_test,sign_mt,225,fra,fsl,0.5143444707079888
signsuisse_test,sign_mt,226,fra,fsl,0.6299525242710631
signsuisse_test,sign_mt,227,fra,fsl,0.4882178411646479
signsuisse_test,sign_mt,228,deu,sgg,0.4305369669537044
signsuisse_test,sign_mt,229,ita,lse,0.5364580618232683
signsuisse_test,sign_mt,230,fra,fsl,0.36967337498656766
signsuisse_test,sign_mt,231,deu,sgg,0.41275211463267314
signsuisse_test,sign_mt,232,ita,lse,0.5552613745350757
signsuisse_test,sign_mt,233,deu,sgg,0.42216979090846674
signsuisse_test,sign_mt,234,ita,lse,0.49807737856619744
signsuisse_test,sign_mt,235,deu,sgg,0.4707543350897837
signsuisse_test,sign_mt,236,fra,fsl,0.4875461177758561
signsuisse_test,sign_mt,237,ita,lse,0.4928948760407059
signsuisse_test,sign_mt,238,ita,lse,0.5711113652731625
signsuisse_test,sign_mt,239,deu,sgg,0.33597673686840895
signsuisse_test,sign_mt,240,fra,fsl,0.4977744259584368
signsuisse_test,sign_mt,241,deu,sgg,0.571810942156165
signsuisse_test,sign_mt,242,ita,lse,0.5155735813076672
signsuisse_test,sign_mt,243,deu,sgg,0.4565357386360897
signsuisse_test,sign_mt,244,deu,sgg,0.334452832721668
signsuisse_test,sign_mt,245,deu,sgg,0.44019612260656593
signsuisse_test,sign_mt,246,ita,lse,0.4004245014047146
signsuisse_test,sign_mt,247,deu,sgg,0.567502461733849
signsuisse_test,sign_mt,248,ita,lse,0.46906101194914274
signsuisse_test,sign_mt,249,fra,fsl,0.2550030389607131
signsuisse_test,sign_mt,250,deu,sgg,0.44349029845871635
signsuisse_test,sign_mt,251,deu,sgg,0.37177010860567516
signsuisse_test,sign_mt,252,deu,sgg,0.4874803623395133
signsuisse_test,sign_mt,253,deu,sgg,0.47034915982732495
signsuisse_test,sign_mt,254,fra,fsl,0.39233079289770945
signsuisse_test,sign_mt,255,fra,fsl,0.42941097992307214
signsuisse_test,sign_mt,256,deu,sgg,0.1913447371841866
signsuisse_test,sign_mt,257,ita,lse,0.5269361469355768
signsuisse_test,sign_mt,258,deu,sgg,0.5317281212523551
signsuisse_test,sign_mt,259,deu,sgg,0.44945040529352404
signsuisse_test,sign_mt,260,fra,fsl,0.6237778352454006
signsuisse_test,sign_mt,261,deu,sgg,0.47245283547910644
signsuisse_test,sign_mt,262,fra,fsl,0.3509273481389852
signsuisse_test,sign_mt,263,deu,sgg,0.41442165232879935
signsuisse_test,sign_mt,264,deu,sgg,0.48405613612219767
signsuisse_test,sign_mt,265,deu,sgg,0.5355935723512745
signsuisse_test,sign_mt,266,deu,sgg,0.31228450477336045
signsuisse_test,sign_mt,267,ita,lse,0.5316774266173537
signsuisse_test,sign_mt,268,ita,lse,0.5044922079813913
signsuisse_test,sign_mt,269,deu,sgg,0.5100998662078856
signsuisse_test,sign_mt,270,fra,fsl,0.52335052835428
signsuisse_test,sign_mt,271,fra,fsl,0.33661149332774504
signsuisse_test,sign_mt,272,ita,lse,0.4975237461053859
signsuisse_test,sign_mt,273,deu,sgg,0.47753036234222335
signsuisse_test,sign_mt,274,fra,fsl,0.4372016275966878
signsuisse_test,sign_mt,275,deu,sgg,0.41634804261523123
signsuisse_test,sign_mt,276,deu,sgg,0.5574885138402244
signsuisse_test,sign_mt,277,deu,sgg,0.49259742661454403
signsuisse_test,sign_mt,278,deu,sgg,0.54969002781721
signsuisse_test,sign_mt,279,deu,sgg,0.4843682458218829
signsuisse_test,sign_mt,280,fra,fsl,0.4123989617179409
signsuisse_test,sign_mt,281,deu,sgg,0.49025955076031896
signsuisse_test,sign_mt,282,ita,lse,0.4894957152559674
signsuisse_test,sign_mt,283,deu,sgg,0.47994515666090015
signsuisse_test,sign_mt,284,ita,lse,0.502362248641791
signsuisse_test,sign_mt,285,deu,sgg,0.4776901203487337
signsuisse_test,sign_mt,286,ita,lse,0.4431509742425513
signsuisse_test,sign_mt,287,deu,sgg,0.46239099004760736
signsuisse_test,sign_mt,288,deu,sgg,0.5042347511172832
signsuisse_test,sign_mt,289,ita,lse,0.5438358259947418
signsuisse_test,sign_mt,290,deu,sgg,0.44735438234091457
signsuisse_test,sign_mt,291,fra,fsl,0.28321836898094144
signsuisse_test,sign_mt,292,deu,sgg,0.3947581890114372
signsuisse_test,sign_mt,293,fra,fsl,0.2961718308321639
signsuisse_test,sign_mt,294,deu,sgg,0.49833083855979454
signsuisse_test,sign_mt,295,ita,lse,0.5880407658028844
signsuisse_test,sign_mt,296,deu,sgg,0.5243201962604321
signsuisse_test,sign_mt,297,deu,sgg,0.42932216659299094
signsuisse_test,sign_mt,298,deu,sgg,0.134765163064003
signsuisse_test,sign_mt,299,deu,sgg,0.4817533504112129
signsuisse_test,sign_mt,300,fra,fsl,0.45264380552173056
signsuisse_test,sign_mt,301,deu,sgg,0.46733829302115953
signsuisse_test,sign_mt,302,fra,fsl,0.5141814519249933
signsuisse_test,sign_mt,303,fra,fsl,0.43700798234039095
signsuisse_test,sign_mt,304,deu,sgg,0.5379176132929863
signsuisse_test,sign_mt,305,fra,fsl,0.4500411748422793
signsuisse_test,sign_mt,306,ita,lse,0.45690509617112585
signsuisse_test,sign_mt,307,fra,fsl,0.5181207284663845
signsuisse_test,sign_mt,308,ita,lse,0.4697745421541685
signsuisse_test,sign_mt,309,ita,lse,0.494941094577819
signsuisse_test,sign_mt,310,ita,lse,0.49350267041014734
signsuisse_test,sign_mt,311,ita,lse,0.5925619590393686
signsuisse_test,sign_mt,312,fra,fsl,0.42990366259071083
signsuisse_test,sign_mt,313,ita,lse,0.5580222277076263
signsuisse_test,sign_mt,314,deu,sgg,0.20933943766677082
signsuisse_test,sign_mt,315,deu,sgg,0.4208242580338177
signsuisse_test,sign_mt,316,deu,sgg,0.2860510027315907
signsuisse_test,sign_mt,317,deu,sgg,0.43705669532910413
signsuisse_test,sign_mt,318,fra,fsl,0.27576029034140465
signsuisse_test,sign_mt,319,fra,fsl,0.5013330565935238
signsuisse_test,sign_mt,320,fra,fsl,0.5693859973679044
signsuisse_test,sign_mt,321,ita,lse,0.4493722412453565
signsuisse_test,sign_mt,322,deu,sgg,0.4932577205817762
signsuisse_test,sign_mt,323,fra,fsl,0.3454049525146751
signsuisse_test,sign_mt,324,deu,sgg,0.35220832635621635
signsuisse_test,sign_mt,325,deu,sgg,0.4254672983142261
signsuisse_test,sign_mt,326,ita,lse,0.43256457301612816
signsuisse_test,sign_mt,327,deu,sgg,0.5252606991751937
signsuisse_test,sign_mt,328,fra,fsl,0.6484000266418574
signsuisse_test,sign_mt,329,deu,sgg,0.4083964470487478
signsuisse_test,sign_mt,330,deu,sgg,0.5415636669021885
signsuisse_test,sign_mt,331,deu,sgg,0.46624389967080865
signsuisse_test,sign_mt,332,ita,lse,0.5139243586431391
signsuisse_test,sign_mt,333,ita,lse,0.5393763642927512
signsuisse_test,sign_mt,334,deu,sgg,0.5462335484533941
signsuisse_test,sign_mt,335,deu,sgg,0.3556047880982197
signsuisse_test,sign_mt,336,fra,fsl,0.5054393211125782
signsuisse_test,sign_mt,337,fra,fsl,0.2911849404760744
signsuisse_test,sign_mt,338,deu,sgg,0.6098429936268595
signsuisse_test,sign_mt,339,fra,fsl,0.5817700968699735
signsuisse_test,sign_mt,340,deu,sgg,0.2377631530295035
signsuisse_test,sign_mt,341,ita,lse,0.4620621536807521
signsuisse_test,sign_mt,342,deu,sgg,0.48648481526604803
signsuisse_test,sign_mt,343,deu,sgg,0.47363662887493263
signsuisse_test,sign_mt,344,fra,fsl,0.3526078596302294
signsuisse_test,sign_mt,345,deu,sgg,0.4352590230245172
signsuisse_test,sign_mt,346,deu,sgg,0.5322441265715818
signsuisse_test,sign_mt,347,deu,sgg,0.5216097639304705
signsuisse_test,sign_mt,348,fra,fsl,0.38103118399948754
signsuisse_test,sign_mt,349,fra,fsl,0.3987711027208741
signsuisse_test,sign_mt,350,ita,lse,0.5235913138027305
signsuisse_test,sign_mt,351,ita,lse,0.3039519768176477
signsuisse_test,sign_mt,352,deu,sgg,0.48287669055145693
signsuisse_test,sign_mt,353,ita,lse,0.4903544647192458
signsuisse_test,sign_mt,354,deu,sgg,0.17228724103826393
signsuisse_test,sign_mt,355,ita,lse,0.5148586909186081
signsuisse_test,sign_mt,356,ita,lse,0.4576452004431291
signsuisse_test,sign_mt,357,deu,sgg,0.511689378791914
signsuisse_test,sign_mt,358,ita,lse,0.5196707087513821
signsuisse_test,sign_mt,359,deu,sgg,0.48122616640466
signsuisse_test,sign_mt,360,ita,lse,0.37845848103229396
signsuisse_test,sign_mt,361,ita,lse,0.49869487591493616
signsuisse_test,sign_mt,362,ita,lse,0.5631373389327953
signsuisse_test,sign_mt,363,fra,fsl,0.44046425950384893
signsuisse_test,sign_mt,364,fra,fsl,0.5245264769668038
signsuisse_test,sign_mt,365,ita,lse,0.40874228722247036
signsuisse_test,sign_mt,366,deu,sgg,0.46142956979437866
signsuisse_test,sign_mt,367,deu,sgg,0.4730914829855839
signsuisse_test,sign_mt,368,deu,sgg,0.34990643034162283
signsuisse_test,sign_mt,369,ita,lse,0.507700595164266
signsuisse_test,sign_mt,370,fra,fsl,0.49105971170552754
signsuisse_test,sign_mt,371,deu,sgg,0.4921411166597531
signsuisse_test,sign_mt,372,deu,sgg,0.4248215461644251
signsuisse_test,sign_mt,373,deu,sgg,0.4507586190562813
signsuisse_test,sign_mt,374,deu,sgg,0.48196752330014747
signsuisse_test,sign_mt,375,deu,sgg,0.33122833567436355
signsuisse_test,sign_mt,376,fra,fsl,0.24917925862101314
signsuisse_test,sign_mt,377,ita,lse,0.5432440493275684
signsuisse_test,sign_mt,378,deu,sgg,0.24218977303643494
signsuisse_test,sign_mt,379,fra,fsl,0.4516306788949018
signsuisse_test,sign_mt,380,ita,lse,0.5109929706460736
signsuisse_test,sign_mt,381,ita,lse,0.5737409632841884
signsuisse_test,sign_mt,382,deu,sgg,0.555493468795605
signsuisse_test,sign_mt,383,fra,fsl,0.5129740348126158
signsuisse_test,sign_mt,384,ita,lse,0.5474754512879887
signsuisse_test,sign_mt,385,deu,sgg,0.4588023616906637
signsuisse_test,sign_mt,386,ita,lse,0.568137404999233
signsuisse_test,sign_mt,387,ita,lse,0.49297318151064107
signsuisse_test,sign_mt,388,deu,sgg,0.4889678273783655
signsuisse_test,sign_mt,389,ita,lse,0.5438209949269746
signsuisse_test,sign_mt,390,deu,sgg,0.5790158695936143
signsuisse_test,sign_mt,391,fra,fsl,0.4275594014676403
signsuisse_test,sign_mt,392,deu,sgg,0.4105859674694023
signsuisse_test,sign_mt,393,ita,lse,0.5173786275459884
signsuisse_test,sign_mt,394,deu,sgg,0.4770962283956497
signsuisse_test,sign_mt,395,fra,fsl,0.5021449806598409
signsuisse_test,sign_mt,396,deu,sgg,0.48014980881388386
signsuisse_test,sign_mt,397,deu,sgg,0.4719012460866202
signsuisse_test,sign_mt,398,ita,lse,0.5538016866524416
signsuisse_test,sign_mt,399,deu,sgg,0.544640443439807
signsuisse_test,sign_mt,400,deu,sgg,0.4438776065587646
signsuisse_test,sign_mt,401,deu,sgg,0.49022096838658863
signsuisse_test,sign_mt,402,fra,fsl,0.3519642777322555
signsuisse_test,sign_mt,403,fra,fsl,0.4159721871011364
signsuisse_test,sign_mt,404,deu,sgg,0.4609049917609671
signsuisse_test,sign_mt,405,deu,sgg,0.523495025912883
signsuisse_test,sign_mt,406,deu,sgg,0.5398145597408838
signsuisse_test,sign_mt,407,fra,fsl,0.5402815285156939
signsuisse_test,sign_mt,408,ita,lse,0.5680010466571814
signsuisse_test,sign_mt,409,deu,sgg,0.4740896180378788
signsuisse_test,sign_mt,410,deu,sgg,0.4478853130270806
signsuisse_test,sign_mt,411,deu,sgg,0.5534999674936558
signsuisse_test,sign_mt,412,deu,sgg,0.5185931248660312
signsuisse_test,sign_mt,413,deu,sgg,0.5246804348729998
signsuisse_test,sign_mt,414,deu,sgg,0.4825380015413346
signsuisse_test,sign_mt,415,deu,sgg,0.47240514400915085
signsuisse_test,sign_mt,416,fra,fsl,0.4455571183009553
signsuisse_test,sign_mt,417,fra,fsl,0.46588776036887886
signsuisse_test,sign_mt,418,deu,sgg,0.4317611150709969
signsuisse_test,sign_mt,419,deu,sgg,0.4356944539560601
signsuisse_test,sign_mt,420,deu,sgg,0.43731848180286625
signsuisse_test,sign_mt,421,fra,fsl,0.4602836894353366
signsuisse_test,sign_mt,422,fra,fsl,0.36742287776144533
signsuisse_test,sign_mt,423,deu,sgg,0.4595726204649643
signsuisse_test,sign_mt,424,fra,fsl,0.39470616279243287
signsuisse_test,sign_mt,425,fra,fsl,0.5698991928728857
signsuisse_test,sign_mt,426,deu,sgg,0.20924055431090885
signsuisse_test,sign_mt,427,ita,lse,0.5000927082229065
signsuisse_test,sign_mt,428,deu,sgg,0.37260899929339913
signsuisse_test,sign_mt,429,deu,sgg,0.42597456934007166
signsuisse_test,sign_mt,430,deu,sgg,0.31566880795849533
signsuisse_test,sign_mt,431,deu,sgg,0.4321132387738685
signsuisse_test,sign_mt,432,deu,sgg,0.35110745363382106
signsuisse_test,sign_mt,433,deu,sgg,0.48762026517441404
signsuisse_test,sign_mt,434,deu,sgg,0.5358609589228319
signsuisse_test,sign_mt,435,deu,sgg,0.38008606582313054
signsuisse_test,sign_mt,436,fra,fsl,0.5003953333785028
signsuisse_test,sign_mt,437,deu,sgg,0.37546363831948837
signsuisse_test,sign_mt,438,deu,sgg,0.2456472849089468
signsuisse_test,sign_mt,439,deu,sgg,0.31180468759550234
