data,system,example_id,source,target,nMSE,nAPE,DTW,nDTW
signsuisse_test,sign_mt,47,deu,sgg,0.3273764843061219,0.4813066048784627,49.605609707593075,15.239066596258033
signsuisse_test,sign_mt,48,deu,sgg,0.3311182074154299,0.4937621047158332,40.19109197262417,17.824111304016647
signsuisse_test,sign_mt,49,deu,sgg,0.3964043963625706,0.5680581245271581,136.62062104330303,60.3794501129777
signsuisse_test,sign_mt,50,ita,lse,0.3858842684566112,0.54270222377665,67.5803722437253,26.50329846612939
signsuisse_test,sign_mt,51,deu,sgg,0.35711347092318996,0.5045174686137109,43.862142531702744,18.51263226002855
signsuisse_test,sign_mt,52,deu,sgg,0.28636412213703843,0.3666898673941334,21.100916579523048,14.000088833320515
signsuisse_test,sign_mt,53,ita,lse,0.3583477996609473,0.5193012466529341,105.01953706191924,54.259573313918295
signsuisse_test,sign_mt,54,ita,lse,0.3705745758352408,0.5231380144433799,102.38493479500671,34.73860458637433
signsuisse_test,sign_mt,55,fra,fsl,0.4932983321580473,0.5918724491453894,118.67322094821519,51.03638452440352
signsuisse_test,sign_mt,56,ita,lse,0.40867910869271984,0.5483330916896283,89.16344419885444,28.28564717310827
signsuisse_test,sign_mt,57,deu,sgg,0.3526589801143935,0.505246090863291,99.11532877153027,33.766746144592716
signsuisse_test,sign_mt,58,fra,fsl,0.36097310669273847,0.4812565423088524,105.40555192859952,43.99206889369193
signsuisse_test,sign_mt,59,ita,lse,0.33222685080801745,0.47421658778172593,61.593488709805406,31.032957758404006
signsuisse_test,sign_mt,60,deu,sgg,0.33764387408285096,0.5009792506302118,110.29723254495399,59.38297236212586
signsuisse_test,sign_mt,61,deu,sgg,0.30132950076866505,0.4366109348268409,32.127964468568855,13.575640977113006
signsuisse_test,sign_mt,62,deu,sgg,0.3343424809617952,0.5039908334117292,140.91332733335392,79.93061703016203
signsuisse_test,sign_mt,63,fra,fsl,0.4245705787658465,0.5033869342136693,47.86779113681524,18.487044179826256
signsuisse_test,sign_mt,64,ita,lse,0.3902043157997158,0.548881238596801,87.64840696960094,38.3178350334138
signsuisse_test,sign_mt,65,fra,fsl,0.41505114057695286,0.5425316560325162,172.7786627855193,61.184279555772456
signsuisse_test,sign_mt,66,fra,fsl,0.41133004618295915,0.5028678229765113,44.72054471493946,14.218713407336018
signsuisse_test,sign_mt,67,deu,sgg,0.34592459358037503,0.4775362687865712,32.26678849174984,20.585905005443443
signsuisse_test,sign_mt,68,deu,sgg,0.11999864323709689,0.19665932476242012,11.811470952584097,5.123807716656295
signsuisse_test,sign_mt,69,fra,fsl,0.5139822339138159,0.6263317822261693,110.20609501703206,37.75754382000676
signsuisse_test,sign_mt,70,ita,lse,0.3549513597091732,0.5038665233188957,50.602878698230924,22.82523327813695
signsuisse_test,sign_mt,71,deu,sgg,0.29716999452288767,0.43653331868163836,49.85615228170086,32.85137306017973
signsuisse_test,sign_mt,72,deu,sgg,0.18328545519833775,0.2967622772706209,17.9878400685926,10.991288198888324
signsuisse_test,sign_mt,73,deu,sgg,0.3658371189980232,0.5139144401243801,81.56799429326995,34.46025107796354
signsuisse_test,sign_mt,74,fra,fsl,0.32722060901445266,0.43720496480710885,72.6101872332974,46.1004757320476
signsuisse_test,sign_mt,75,fra,fsl,0.4744533826846523,0.6151679948583969,127.05410663132147,35.25078093569576
signsuisse_test,sign_mt,76,deu,sgg,0.3103824885367195,0.45614675669698795,37.39583966269686,22.257342188778363
signsuisse_test,sign_mt,77,fra,fsl,0.34919452299434905,0.4924968388146269,55.88759022767725,38.03648697540373
signsuisse_test,sign_mt,78,ita,lse,0.36414550649362465,0.5127694580114295,84.5317500424699,39.46941448015107
signsuisse_test,sign_mt,79,ita,lse,0.40859167942522295,0.5080511151004724,47.279380358211014,16.289892271164796
signsuisse_test,sign_mt,80,deu,sgg,0.3111970115076684,0.45785641069888194,27.581578032796184,18.279560484284772
signsuisse_test,sign_mt,81,deu,sgg,0.2885553304760773,0.42964334966914314,33.87501600865984,14.556591327356756
signsuisse_test,sign_mt,82,ita,lse,0.3496422089144779,0.4982980319944347,56.883632320374375,25.184012484546578
signsuisse_test,sign_mt,83,ita,lse,0.37640324707291933,0.4982326737203283,34.54866811465611,14.574171511208863
signsuisse_test,sign_mt,84,ita,lse,0.43997136291082206,0.5928671512049246,207.7484971913243,79.65464449171462
signsuisse_test,sign_mt,85,deu,sgg,0.31333000601372923,0.4586802684736873,44.74684215198294,26.241726500350183
signsuisse_test,sign_mt,86,deu,sgg,0.253939268092176,0.3945765424436425,41.33870560046679,21.073455815971244
signsuisse_test,sign_mt,87,ita,lse,0.39470778000622486,0.5524978580747951,96.30902269826406,39.192043531868705
signsuisse_test,sign_mt,88,fra,fsl,0.20876834350185264,0.2884770861907294,17.45300943099645,8.959555000544562
signsuisse_test,sign_mt,89,deu,sgg,0.19610774597721511,0.3010157819891381,16.43309740265351,7.443087765806512
signsuisse_test,sign_mt,90,deu,sgg,0.3523782602801058,0.5041513623153114,89.9620550894888,47.414592903851556
signsuisse_test,sign_mt,91,fra,fsl,0.2710018411830149,0.3869249717592913,42.88389396150592,25.057920248517863
signsuisse_test,sign_mt,92,fra,fsl,0.3010354901812859,0.4154542711703338,32.829990398683776,18.008032288669643
signsuisse_test,sign_mt,93,deu,sgg,0.14705147892017023,0.2457838267463563,20.843036874713704,12.045782572647159
signsuisse_test,sign_mt,94,fra,fsl,0.45969244849076574,0.5560119635850047,82.0675899243979,33.98690944655447
signsuisse_test,sign_mt,95,deu,sgg,0.2593183529088034,0.4118466068669193,48.642231106345065,25.672173154401953
signsuisse_test,sign_mt,96,ita,lse,0.3518295630975052,0.5051767301233709,72.70529460667049,24.215528984640805
signsuisse_test,sign_mt,97,deu,sgg,0.33854234887510065,0.5078327102019979,97.9334277494016,43.38013636578857
signsuisse_test,sign_mt,98,deu,sgg,0.3325740650675051,0.48504329954219333,50.84077755923466,27.772106411439417
signsuisse_test,sign_mt,99,deu,sgg,0.2543205166844515,0.3938173225475413,24.437420690196017,13.459926601424007
signsuisse_test,sign_mt,100,fra,fsl,0.32370085393662107,0.45841693434148734,53.16452951901151,25.420710073331644
signsuisse_test,sign_mt,101,deu,sgg,0.3629940458816977,0.5015769628586945,103.78364924504203,27.13908409286247
signsuisse_test,sign_mt,102,deu,sgg,0.327539894844334,0.4716277764983574,45.27737401021596,26.054455123893064
signsuisse_test,sign_mt,103,deu,sgg,0.2880512666231492,0.4238546900225598,22.051342992486013,13.410909647174797
signsuisse_test,sign_mt,104,fra,fsl,0.39362451796900066,0.4704611030498544,60.62081454986643,28.073801268569063
signsuisse_test,sign_mt,105,fra,fsl,0.2797354944168626,0.35949970411725124,60.96629674669916,26.8492152394596
signsuisse_test,sign_mt,106,deu,sgg,0.334308195113902,0.4879659162743585,63.9818902795058,29.12247617668577
signsuisse_test,sign_mt,107,fra,fsl,0.46424263545577027,0.5886409399768052,116.82293834060847,37.69505980713063
signsuisse_test,sign_mt,108,deu,sgg,2216.1095572727363,5.170854988471972,773.151306122513,18.644685337273426
signsuisse_test,sign_mt,109,deu,sgg,0.32461531603783467,0.48649217358292085,93.21950966847703,39.14624956611925
signsuisse_test,sign_mt,110,deu,sgg,0.35622161873436764,0.5003613425582543,87.86792387801172,31.535988686326036
signsuisse_test,sign_mt,111,ita,lse,0.3633218524976254,0.5253415799006805,71.35019111599884,26.097060386730274
signsuisse_test,sign_mt,112,ita,lse,0.3657079163305875,0.5167631757378489,41.98089990662807,13.785243377990751
signsuisse_test,sign_mt,113,deu,sgg,0.2601985590596495,0.38734272281637466,32.71538123987832,20.439761582850927
signsuisse_test,sign_mt,114,deu,sgg,0.3700806429015484,0.5368421942659403,76.45127241795329,33.098525059109534
signsuisse_test,sign_mt,115,deu,sgg,0.28420618379785856,0.42438365048466814,19.494433871764965,10.111525451572396
signsuisse_test,sign_mt,116,deu,sgg,0.14593556522621876,0.23082561636593776,5.433871060386633,4.48683249736422
signsuisse_test,sign_mt,117,deu,sgg,0.2709359817163427,0.38139448192819847,41.22107901899783,25.672460505019092
signsuisse_test,sign_mt,118,deu,sgg,0.40410208940373904,0.5419566728629347,67.20436270106039,15.253739867781034
signsuisse_test,sign_mt,119,ita,lse,0.36365742118094213,0.5197351011203716,110.42863052194959,39.90139295692581
signsuisse_test,sign_mt,120,fra,fsl,0.4714405806231744,0.5770385784801209,108.81755356331387,33.218894662336815
signsuisse_test,sign_mt,121,fra,fsl,0.30600567212641827,0.3979247105687516,39.50233539937929,20.317737353939208
signsuisse_test,sign_mt,122,ita,lse,0.35591430197419627,0.5099669063008613,38.99862791088325,16.504633453752113
signsuisse_test,sign_mt,123,fra,fsl,0.38804155391772266,0.46897961182207365,139.03622735914408,76.40542508104402
signsuisse_test,sign_mt,124,deu,sgg,0.40615576323098207,0.5551134534505295,87.14046118348494,32.28598725562342
signsuisse_test,sign_mt,125,deu,sgg,0.4091241427305653,0.5212235819388795,36.2138915022323,18.754391559966354
signsuisse_test,sign_mt,126,ita,lse,0.3796024811594714,0.5336473084821183,53.528422286766144,20.435387289873294
signsuisse_test,sign_mt,127,ita,lse,0.30631633044410944,0.42771597616136825,43.36432943094441,18.332146369425278
signsuisse_test,sign_mt,128,fra,fsl,0.403449897679022,0.5423197624018271,101.64801505656088,34.935078158587004
signsuisse_test,sign_mt,129,ita,lse,0.371011862317564,0.5325075444557434,60.654221592882266,23.221299072492517
signsuisse_test,sign_mt,130,deu,sgg,0.3654029256336894,0.514333019218287,73.01927191170964,33.204129202786746
signsuisse_test,sign_mt,131,ita,lse,0.38358630815685213,0.5280451483134523,52.726152314829285,22.88296881293628
signsuisse_test,sign_mt,132,fra,fsl,0.3656786377817061,0.43732560683686816,62.45290601410209,33.12407341084631
signsuisse_test,sign_mt,133,ita,lse,0.34659172899808893,0.48807529740047273,69.42566160362615,22.70709430355496
signsuisse_test,sign_mt,134,deu,sgg,0.40680140293719746,0.5299716116357367,84.61588225573709,30.338007308817165
signsuisse_test,sign_mt,135,ita,lse,0.36218137057828037,0.5253208101328126,85.75290807491746,41.30054370252989
signsuisse_test,sign_mt,136,deu,sgg,0.30557098861419296,0.4343933783797142,18.669494584508932,12.778425363653977
signsuisse_test,sign_mt,137,fra,fsl,0.5098208924994957,0.6039772131337067,207.46904140725263,82.97545573830504
signsuisse_test,sign_mt,138,ita,lse,0.36052876863242667,0.5077073573740495,83.00372137328826,36.134592939318296
signsuisse_test,sign_mt,139,deu,sgg,0.2984420294227952,0.4460870991012348,59.72682376638449,29.857350187377072
signsuisse_test,sign_mt,140,fra,fsl,0.37862347716656497,0.5182224151500092,64.1851856182793,33.49564794149316
signsuisse_test,sign_mt,141,deu,sgg,0.2851211828219183,0.4334665015200009,40.92853413818288,23.363414058192816
signsuisse_test,sign_mt,142,fra,fsl,0.4358506037954285,0.5429236786177534,160.09214966592586,64.85988521819948
signsuisse_test,sign_mt,143,fra,fsl,0.4028571434029901,0.5335650190118245,49.45795044573489,19.373201254262344
signsuisse_test,sign_mt,144,deu,sgg,0.29112012366331974,0.3531490454064545,33.810651210030386,18.113275493157413
signsuisse_test,sign_mt,145,deu,sgg,0.317006876699771,0.46466132760501716,65.14680166369845,32.91977129909152
signsuisse_test,sign_mt,146,deu,sgg,0.2602697956585127,0.4018825097155909,26.57602852715401,18.25279402065131
signsuisse_test,sign_mt,147,deu,sgg,0.39048217650336986,0.5671226618720574,116.02232447679835,47.00511208054288
signsuisse_test,sign_mt,148,deu,sgg,0.29070782892209035,0.42634860729341945,23.46858378476104,17.778877411685755
signsuisse_test,sign_mt,149,deu,sgg,0.4577852448908911,0.5933906500536129,69.23996778521351,37.42638734886306
signsuisse_test,sign_mt,150,deu,sgg,0.42070002930783507,0.53410702931663,117.02598086938686,34.115497054428516
signsuisse_test,sign_mt,151,fra,fsl,0.35330982174814285,0.4156017036281764,87.06413944523337,39.259462489544454
signsuisse_test,sign_mt,152,deu,sgg,0.13697764042159644,0.2285826769939125,11.716538091837998,9.735746090698205
signsuisse_test,sign_mt,153,ita,lse,0.3740499651526638,0.5209499477736297,52.61314327696132,17.484590939252545
signsuisse_test,sign_mt,154,ita,lse,0.3328636255190184,0.46213757860214927,33.793296567439114,14.865677814789471
signsuisse_test,sign_mt,155,fra,fsl,0.42453568468916575,0.536956464835511,120.66271062120005,41.577457374188064
signsuisse_test,sign_mt,156,fra,fsl,0.3733749396137916,0.49581665582681395,92.15080240832418,36.35797593691118
signsuisse_test,sign_mt,157,fra,fsl,0.36818807354563066,0.4195093918701931,51.247200967635465,29.269882639235547
signsuisse_test,sign_mt,158,ita,lse,0.4461084981402175,0.6023267901281899,173.06493496468264,52.74801963831224
signsuisse_test,sign_mt,159,ita,lse,0.36559627542795264,0.5187098897548013,52.905017764016094,23.20376676572449
signsuisse_test,sign_mt,160,ita,lse,0.2962328884259929,0.45264386197532624,44.61591003076149,21.994274462028024
signsuisse_test,sign_mt,161,deu,sgg,0.36428874657170546,0.4950994412384242,45.13403267545294,20.007528901316057
signsuisse_test,sign_mt,162,ita,lse,0.3859136068647743,0.5454991991447428,130.78413794199432,47.349533315159604
signsuisse_test,sign_mt,163,ita,lse,0.3791500455087361,0.5221383980982268,61.53068723627681,20.09508629710042
signsuisse_test,sign_mt,164,deu,sgg,0.30598277265788304,0.4521167167347201,40.976875102919486,22.66580635938678
signsuisse_test,sign_mt,165,deu,sgg,0.29947570090481723,0.4428107044558621,38.69349612337029,17.506211321817332
signsuisse_test,sign_mt,166,ita,lse,0.30288772139174036,0.4565603066934734,51.01272085927109,26.818184175846945
signsuisse_test,sign_mt,167,fra,fsl,0.15728629212733006,0.27662413671193453,44.02036641038852,26.512757545542428
signsuisse_test,sign_mt,168,deu,sgg,0.2905956344603436,0.43223538783492094,49.74723247756698,23.574097753962935
signsuisse_test,sign_mt,169,deu,sgg,0.30599427689485303,0.4448870164970018,20.73995683044924,9.478572126953734
signsuisse_test,sign_mt,170,deu,sgg,0.29374297861554,0.43674021878563163,40.059635809784844,16.698994882790156
signsuisse_test,sign_mt,171,ita,lse,0.35795470866182155,0.5021904773388205,55.86690172513802,25.317693191074923
signsuisse_test,sign_mt,172,fra,fsl,0.47601215913572853,0.5620869899447616,95.06947282096786,22.318336037366304
signsuisse_test,sign_mt,173,deu,sgg,0.40822352689864044,0.5041326951607549,61.519995272793984,33.211939456542176
signsuisse_test,sign_mt,174,deu,sgg,0.1685091500717661,0.22077579719222656,21.229247732916907,10.40441377578186
signsuisse_test,sign_mt,175,fra,fsl,0.380661532223487,0.5086268437057951,167.71308053322656,62.560767577934314
signsuisse_test,sign_mt,176,deu,sgg,0.26230740664387103,0.39219649390784583,34.837335814973194,15.502181832959412
signsuisse_test,sign_mt,177,deu,sgg,0.2303667926128973,0.3315132990672512,23.576146024217383,12.936318427514939
signsuisse_test,sign_mt,178,fra,fsl,0.2820214964467488,0.37965224193023717,35.81663331359689,21.210933567417882
signsuisse_test,sign_mt,179,deu,sgg,0.342708068804885,0.5049725590030532,62.60897085845259,56.160523595044396
signsuisse_test,sign_mt,180,fra,fsl,0.34719149861521986,0.4376513119447865,35.75405966526773,15.144374203730173
signsuisse_test,sign_mt,181,fra,fsl,0.3887303629659898,0.4849414399587416,56.429745217827055,24.80030474864282
signsuisse_test,sign_mt,182,deu,sgg,0.40013535718728344,0.5732319410240392,73.98816544014107,49.901370106513816
signsuisse_test,sign_mt,183,deu,sgg,0.26998269854855256,0.4111111179359251,46.02811427734368,22.365872032971247
signsuisse_test,sign_mt,184,deu,sgg,0.21127239299468367,0.3084108192164166,13.714347037265336,8.600625491973105
signsuisse_test,sign_mt,185,ita,lse,0.33815432252659694,0.49454794647558875,57.20614977632623,26.16566358453377
signsuisse_test,sign_mt,186,deu,sgg,0.24275767416369678,0.34578774568984844,15.13487374130462,8.237453778449341
signsuisse_test,sign_mt,187,deu,sgg,0.3289512052374205,0.487817600168149,43.600952129706435,19.309114292203603
signsuisse_test,sign_mt,188,deu,sgg,0.3960337336978319,0.5427289259028576,99.75103651067971,47.78331538099274
signsuisse_test,sign_mt,189,ita,lse,0.1870464084041093,0.2964228631558604,18.999466890278313,11.97096857497578
signsuisse_test,sign_mt,190,ita,lse,0.41925595472797034,0.569517071930724,60.12723912810456,22.26184350131014
signsuisse_test,sign_mt,191,fra,fsl,0.492910633827742,0.5306923401401288,171.48556092214005,110.24669647600832
signsuisse_test,sign_mt,192,ita,lse,0.3640119693528291,0.48048844385338974,56.201293009827616,26.788491440693047
signsuisse_test,sign_mt,193,ita,lse,0.42849763314440625,0.5800586663578862,104.73746007085197,47.958143218261036
signsuisse_test,sign_mt,194,deu,sgg,0.3487153943526753,0.5042763411841393,96.16325037033937,42.035379194509495
signsuisse_test,sign_mt,195,ita,lse,0.3744522557218894,0.5088200091806007,35.969132555892536,18.86779122687914
signsuisse_test,sign_mt,196,deu,sgg,0.1925974600395003,0.2984839255189443,18.976003005303685,12.553779139394376
signsuisse_test,sign_mt,197,deu,sgg,0.31642161507827554,0.46230773253354873,36.949757965065295,24.253589244971632
signsuisse_test,sign_mt,198,deu,sgg,0.3665761990387856,0.5076606791509491,59.609434171707974,32.245846864623154
signsuisse_test,sign_mt,199,deu,sgg,0.3316548917578847,0.4949149876871488,63.56076458250735,34.13047659513917
signsuisse_test,sign_mt,200,deu,sgg,0.33107678736020674,0.486449777719378,55.880646947288746,24.933674308465914
signsuisse_test,sign_mt,201,fra,fsl,0.3980155265017178,0.4796678150970977,62.18231523447934,22.569466237290346
signsuisse_test,sign_mt,202,deu,sgg,0.29707421032522086,0.423160516011556,32.54473403683209,8.26036153498413
signsuisse_test,sign_mt,203,fra,fsl,0.3737935561973816,0.5025577734882621,56.302269497951855,27.156525100972747
signsuisse_test,sign_mt,204,fra,fsl,0.39495087019471553,0.46856819423351026,33.35472955401312,12.68582751246054
signsuisse_test,sign_mt,205,deu,sgg,0.39970797012821785,0.5505190717542068,97.34850277244428,33.18236286751785
signsuisse_test,sign_mt,206,fra,fsl,0.4461068133447837,0.5373916674887199,73.94865757339345,28.757183755087134
signsuisse_test,sign_mt,207,fra,fsl,0.45146323053472354,0.5730345557125905,145.9915221829402,48.28309126175619
signsuisse_test,sign_mt,208,fra,fsl,0.4222964678440156,0.5338021451776475,110.5236824595025,36.6200574070858
signsuisse_test,sign_mt,209,ita,lse,0.431762371665062,0.579723878223831,96.52359911677695,32.57630544913734
signsuisse_test,sign_mt,210,deu,sgg,0.33509422318547116,0.49400023076030114,79.85257467560099,39.810933372354114
signsuisse_test,sign_mt,211,ita,lse,0.3470807567435879,0.4912738855630724,57.38672587083445,23.368001951171106
signsuisse_test,sign_mt,212,deu,sgg,0.29793883953879097,0.4480935768629589,42.31085344062426,25.861063805642466
signsuisse_test,sign_mt,213,ita,lse,0.21926898190382196,0.334907041558626,15.654595974056448,10.987669237901622
signsuisse_test,sign_mt,214,ita,lse,0.2669579952721795,0.3950660118395705,23.758867084797252,15.470888178867952
signsuisse_test,sign_mt,215,fra,fsl,0.3266633178741066,0.44431674928764603,31.117251377157213,21.92332985194392
signsuisse_test,sign_mt,216,deu,sgg,0.3202969445746818,0.4580606659371718,34.52434437177696,20.167455549621316
signsuisse_test,sign_mt,217,fra,fsl,0.4918376041985671,0.5508640750890954,55.32460166749478,20.577994281426857
signsuisse_test,sign_mt,218,fra,fsl,0.48489882414464935,0.5640372669831226,217.36768985513325,91.1374277723519
signsuisse_test,sign_mt,219,ita,lse,0.36389816759387905,0.5098690345839348,39.36499335571868,16.167760081983733
signsuisse_test,sign_mt,220,deu,sgg,0.3910418267147977,0.5335402666938869,77.13855347990979,42.215775247224414
signsuisse_test,sign_mt,221,deu,sgg,0.3268095434114441,0.48250018729309446,35.58275021218135,21.000733704751404
signsuisse_test,sign_mt,222,ita,lse,0.357391796179956,0.5157454387004307,99.42379882724784,26.50544803401344
signsuisse_test,sign_mt,223,deu,sgg,0.16973800661467497,0.28196457672020325,29.395994411088324,18.894102793109692
signsuisse_test,sign_mt,224,deu,sgg,0.32280747135585586,0.4739689311039945,41.2554526386387,22.618671377043036
signsuisse_test,sign_mt,225,fra,fsl,0.42593483996304204,0.5270352849845754,44.04113936250055,20.183646749315162
signsuisse_test,sign_mt,226,fra,fsl,0.48665042840283484,0.6383076014990815,159.08072996510495,47.03232982940842
signsuisse_test,sign_mt,227,fra,fsl,0.3952391259770375,0.502993440381335,110.28342754692787,44.04955774755237
signsuisse_test,sign_mt,228,deu,sgg,0.31385072380587326,0.4500260623432994,38.8926355987618,20.26268783782337
signsuisse_test,sign_mt,229,ita,lse,0.3935669164637168,0.5546017308919227,101.97725410806221,30.39852584831931
signsuisse_test,sign_mt,230,fra,fsl,0.36916541285300064,0.43531532670173656,72.755735603886,48.388588268510134
signsuisse_test,sign_mt,231,deu,sgg,0.2975810469253508,0.42268964527937863,24.99544432526305,15.431395802403069
signsuisse_test,sign_mt,232,ita,lse,0.40395858468334755,0.5660826440532191,107.01465710044492,41.3057778577356
signsuisse_test,sign_mt,233,deu,sgg,0.2783368672035012,0.42566064565746453,26.91586504149775,16.23363902636586
signsuisse_test,sign_mt,234,ita,lse,0.3495367008860348,0.5117010410812478,59.443241766905,23.075945296517183
signsuisse_test,sign_mt,235,deu,sgg,0.33516335387940577,0.47724060161042064,60.138782693128334,31.925550080587403
signsuisse_test,sign_mt,236,fra,fsl,0.4252834056196295,0.5209474424570398,51.996142033363874,15.797859971550345
signsuisse_test,sign_mt,237,ita,lse,0.3661627464066695,0.5055861984654784,41.55697471186629,18.380954679073717
signsuisse_test,sign_mt,238,ita,lse,0.4100971347934929,0.5815586000365085,99.40221256415582,28.74341757025427
signsuisse_test,sign_mt,239,deu,sgg,0.22947961531780647,0.3471601115916743,24.069728802170435,14.853650352952346
signsuisse_test,sign_mt,240,fra,fsl,0.4332645345077902,0.5226457370661641,58.385834174231064,16.17964210124157
signsuisse_test,sign_mt,241,deu,sgg,0.41403942166950986,0.5762969158061577,103.63225150933404,41.5399907279119
signsuisse_test,sign_mt,242,ita,lse,0.42497067034024416,0.5316214709902034,38.74629870418857,14.303647125039467
signsuisse_test,sign_mt,243,deu,sgg,0.31708690310848486,0.46280002610753646,42.23562770485965,21.014506839207773
signsuisse_test,sign_mt,244,deu,sgg,0.2540939982629757,0.3624879135288294,21.514622756397543,9.380844520628418
signsuisse_test,sign_mt,245,deu,sgg,0.3029505048902009,0.45052269045573845,33.769137298484665,21.652259623615514
