data,system,example_id,source,target,MeanL2Score
signsuisse_test,sign_mt_v2,109,deu,sgg,0.20177675181457783
signsuisse_test,sign_mt_v2,110,deu,sgg,0.2125407836403549
signsuisse_test,sign_mt_v2,111,ita,lse,0.44667708649517995
signsuisse_test,sign_mt_v2,112,ita,lse,0.37356207881192594
signsuisse_test,sign_mt_v2,113,deu,sgg,0.23922846515980228
signsuisse_test,sign_mt_v2,114,deu,sgg,0.3413064376125314
signsuisse_test,sign_mt_v2,115,deu,sgg,0.4055461795209261
signsuisse_test,sign_mt_v2,116,deu,sgg,0.200245330209608
signsuisse_test,sign_mt_v2,117,deu,sgg,0.30230561191505617
signsuisse_test,sign_mt_v2,118,deu,sgg,0.2977630007262897
signsuisse_test,sign_mt_v2,119,ita,lse,0.34479501124281964
signsuisse_test,sign_mt_v2,120,fra,fsl,0.430388097623874
signsuisse_test,sign_mt_v2,121,fra,fsl,0.382597521973082
signsuisse_test,sign_mt_v2,122,ita,lse,0.3501970370008129
signsuisse_test,sign_mt_v2,123,fra,fsl,0.3029846850822654
signsuisse_test,sign_mt_v2,124,deu,sgg,0.3098604327206223
signsuisse_test,sign_mt_v2,125,deu,sgg,0.29077818641422154
signsuisse_test,sign_mt_v2,126,ita,lse,0.291413728180442
signsuisse_test,sign_mt_v2,127,ita,lse,0.34847650093548327
signsuisse_test,sign_mt_v2,128,fra,fsl,0.45656694431793066
signsuisse_test,sign_mt_v2,129,ita,lse,0.44521225184291663
signsuisse_test,sign_mt_v2,130,deu,sgg,0.23877738374781404
signsuisse_test,sign_mt_v2,131,ita,lse,0.5172474103365762
signsuisse_test,sign_mt_v2,132,fra,fsl,0.31201635881497186
signsuisse_test,sign_mt_v2,133,ita,lse,0.37331702860705573
signsuisse_test,sign_mt_v2,134,deu,sgg,0.2700091883898951
signsuisse_test,sign_mt_v2,135,ita,lse,0.3963489093791335
signsuisse_test,sign_mt_v2,136,deu,sgg,0.14655386962417666
signsuisse_test,sign_mt_v2,137,fra,fsl,0.39527221481181063
signsuisse_test,sign_mt_v2,138,ita,lse,0.4329786332100137
signsuisse_test,sign_mt_v2,139,deu,sgg,0.16522072239356111
signsuisse_test,sign_mt_v2,140,fra,fsl,0.2571610237583107
signsuisse_test,sign_mt_v2,141,deu,sgg,0.20379108016366615
signsuisse_test,sign_mt_v2,142,fra,fsl,0.36660035590789625
signsuisse_test,sign_mt_v2,143,fra,fsl,0.3480278176297807
signsuisse_test,sign_mt_v2,144,deu,sgg,0.32607666583836176
signsuisse_test,sign_mt_v2,145,deu,sgg,0.1168456139315438
signsuisse_test,sign_mt_v2,146,deu,sgg,0.17860082416222642
signsuisse_test,sign_mt_v2,147,deu,sgg,0.31050110077180804
signsuisse_test,sign_mt_v2,148,deu,sgg,0.4258363636180827
signsuisse_test,sign_mt_v2,149,deu,sgg,0.20594255656603622
signsuisse_test,sign_mt_v2,150,deu,sgg,0.3024812455094662
signsuisse_test,sign_mt_v2,151,fra,fsl,0.3588738120818433
signsuisse_test,sign_mt_v2,152,deu,sgg,0.2078359020102747
signsuisse_test,sign_mt_v2,153,ita,lse,0.4708868101873309
signsuisse_test,sign_mt_v2,154,ita,lse,0.4487657503024416
signsuisse_test,sign_mt_v2,155,fra,fsl,0.40740411118833114
signsuisse_test,sign_mt_v2,156,fra,fsl,0.38970955141292685
signsuisse_test,sign_mt_v2,157,fra,fsl,0.40082363385473413
signsuisse_test,sign_mt_v2,158,ita,lse,0.47325872598640056
signsuisse_test,sign_mt_v2,159,ita,lse,0.38568791609856085
signsuisse_test,sign_mt_v2,160,ita,lse,0.4429390543083637
signsuisse_test,sign_mt_v2,161,deu,sgg,0.3044857916528603
signsuisse_test,sign_mt_v2,162,ita,lse,0.3842600347785605
signsuisse_test,sign_mt_v2,163,ita,lse,0.3875924286341847
signsuisse_test,sign_mt_v2,164,deu,sgg,0.23683757216730256
signsuisse_test,sign_mt_v2,165,deu,sgg,0.19404276585378427
signsuisse_test,sign_mt_v2,166,ita,lse,0.39913735405322087
signsuisse_test,sign_mt_v2,167,fra,fsl,0.2489824560136885
signsuisse_test,sign_mt_v2,168,deu,sgg,0.28604598047073765
signsuisse_test,sign_mt_v2,169,deu,sgg,0.4298071006642861
signsuisse_test,sign_mt_v2,170,deu,sgg,0.3941909982383289
signsuisse_test,sign_mt_v2,171,ita,lse,0.35795883278347446
signsuisse_test,sign_mt_v2,172,fra,fsl,0.5243794718215096
signsuisse_test,sign_mt_v2,173,deu,sgg,0.3768149023624958
signsuisse_test,sign_mt_v2,174,deu,sgg,0.18872853560742162
signsuisse_test,sign_mt_v2,175,fra,fsl,0.3505800344591825
signsuisse_test,sign_mt_v2,176,deu,sgg,0.20977572710815995
signsuisse_test,sign_mt_v2,177,deu,sgg,0.2742462677326582
signsuisse_test,sign_mt_v2,178,fra,fsl,0.34983905637520585
signsuisse_test,sign_mt_v2,179,deu,sgg,0.41756931462661406
signsuisse_test,sign_mt_v2,180,fra,fsl,0.4111075229302552
signsuisse_test,sign_mt_v2,181,fra,fsl,0.36075945923250724
signsuisse_test,sign_mt_v2,182,deu,sgg,0.3180412841716897
signsuisse_test,sign_mt_v2,183,deu,sgg,0.19898744723986347
signsuisse_test,sign_mt_v2,184,deu,sgg,0.2706122510908494
signsuisse_test,sign_mt_v2,185,ita,lse,0.3667780815477842
signsuisse_test,sign_mt_v2,186,deu,sgg,0.3291031148327756
signsuisse_test,sign_mt_v2,187,deu,sgg,0.27104388744629854
signsuisse_test,sign_mt_v2,188,deu,sgg,0.34245267310826155
signsuisse_test,sign_mt_v2,189,ita,lse,0.26355371074237693
signsuisse_test,sign_mt_v2,190,ita,lse,0.3981066108500131
signsuisse_test,sign_mt_v2,191,fra,fsl,0.24404263002575424
signsuisse_test,sign_mt_v2,192,ita,lse,0.422291759547483
signsuisse_test,sign_mt_v2,193,ita,lse,0.3388907459654507
signsuisse_test,sign_mt_v2,194,deu,sgg,0.3990179527167646
signsuisse_test,sign_mt_v2,195,ita,lse,0.3933028729141358
signsuisse_test,sign_mt_v2,196,deu,sgg,0.21594330471931342
signsuisse_test,sign_mt_v2,197,deu,sgg,0.28072435437183935
signsuisse_test,sign_mt_v2,198,deu,sgg,0.33381730724595043
signsuisse_test,sign_mt_v2,199,deu,sgg,0.34356721538247786
signsuisse_test,sign_mt_v2,200,deu,sgg,0.09882028843477471
signsuisse_test,sign_mt_v2,201,fra,fsl,0.4234050056437581
signsuisse_test,sign_mt_v2,202,deu,sgg,0.4010020549925666
signsuisse_test,sign_mt_v2,203,fra,fsl,0.34897816457987024
signsuisse_test,sign_mt_v2,204,fra,fsl,0.44950630810349146
signsuisse_test,sign_mt_v2,205,deu,sgg,0.2998817635518009
signsuisse_test,sign_mt_v2,206,fra,fsl,0.43397897515879647
signsuisse_test,sign_mt_v2,207,fra,fsl,0.5404777612307617
signsuisse_test,sign_mt_v2,208,fra,fsl,0.5187205766721907
signsuisse_test,sign_mt_v2,209,ita,lse,0.5081811362987566
signsuisse_test,sign_mt_v2,210,deu,sgg,0.23076791155813925
signsuisse_test,sign_mt_v2,211,ita,lse,0.4677839282287568
signsuisse_test,sign_mt_v2,212,deu,sgg,0.24122664427247467
signsuisse_test,sign_mt_v2,213,ita,lse,0.31588715234182735
signsuisse_test,sign_mt_v2,214,ita,lse,0.3759395948380672
signsuisse_test,sign_mt_v2,215,fra,fsl,0.26175431848754965
signsuisse_test,sign_mt_v2,216,deu,sgg,0.27118138818840803
signsuisse_test,sign_mt_v2,217,fra,fsl,0.5370079496216383
signsuisse_test,sign_mt_v2,218,fra,fsl,0.49899988958159236
signsuisse_test,sign_mt_v2,219,ita,lse,0.44121511906091293
signsuisse_test,sign_mt_v2,220,deu,sgg,0.3232429589583816
signsuisse_test,sign_mt_v2,221,deu,sgg,0.29512326490148405
signsuisse_test,sign_mt_v2,222,ita,lse,0.3556840591031146
signsuisse_test,sign_mt_v2,223,deu,sgg,0.2737309810307676
signsuisse_test,sign_mt_v2,224,deu,sgg,0.41394971390250196
signsuisse_test,sign_mt_v2,225,fra,fsl,0.4410232981288376
signsuisse_test,sign_mt_v2,226,fra,fsl,0.5451889465213838
signsuisse_test,sign_mt_v2,227,fra,fsl,0.3865218424952833
signsuisse_test,sign_mt_v2,228,deu,sgg,0.26949612979465554
signsuisse_test,sign_mt_v2,229,ita,lse,0.3098397616646717
signsuisse_test,sign_mt_v2,230,fra,fsl,0.2936338102903817
signsuisse_test,sign_mt_v2,231,deu,sgg,0.3310097746460968
signsuisse_test,sign_mt_v2,232,ita,lse,0.5362172363044247
signsuisse_test,sign_mt_v2,233,deu,sgg,0.27365868537354526
signsuisse_test,sign_mt_v2,234,ita,lse,0.3410550726557792
signsuisse_test,sign_mt_v2,235,deu,sgg,0.353942552566754
signsuisse_test,sign_mt_v2,236,fra,fsl,0.48754611786401847
signsuisse_test,sign_mt_v2,237,ita,lse,0.44815207947356744
signsuisse_test,sign_mt_v2,238,ita,lse,0.39304015356320793
signsuisse_test,sign_mt_v2,239,deu,sgg,0.15206872623503248
signsuisse_test,sign_mt_v2,240,fra,fsl,0.49777442609853884
signsuisse_test,sign_mt_v2,241,deu,sgg,0.3050361266396489
signsuisse_test,sign_mt_v2,242,ita,lse,0.4237009330748101
signsuisse_test,sign_mt_v2,243,deu,sgg,0.37850173143215926
signsuisse_test,sign_mt_v2,244,deu,sgg,0.334452832721668
signsuisse_test,sign_mt_v2,245,deu,sgg,0.23119136918528874
signsuisse_test,sign_mt_v2,246,ita,lse,0.400424501409145
signsuisse_test,sign_mt_v2,247,deu,sgg,0.3266189853676384
signsuisse_test,sign_mt_v2,248,ita,lse,0.3074702527287338
signsuisse_test,sign_mt_v2,249,fra,fsl,0.2550030389672502
signsuisse_test,sign_mt_v2,250,deu,sgg,0.2800674316073735
signsuisse_test,sign_mt_v2,251,deu,sgg,0.22888409283705397
signsuisse_test,sign_mt_v2,252,deu,sgg,0.3536964695132215
signsuisse_test,sign_mt_v2,253,deu,sgg,0.13176708485675276
signsuisse_test,sign_mt_v2,254,fra,fsl,0.3923307954288921
signsuisse_test,sign_mt_v2,255,fra,fsl,0.4294109806943257
signsuisse_test,sign_mt_v2,256,deu,sgg,0.19134473717156808
signsuisse_test,sign_mt_v2,257,ita,lse,0.426822410207046
signsuisse_test,sign_mt_v2,258,deu,sgg,0.235334148411522
signsuisse_test,sign_mt_v2,259,deu,sgg,0.24340647026419682
signsuisse_test,sign_mt_v2,260,fra,fsl,0.44180819871016136
signsuisse_test,sign_mt_v2,261,deu,sgg,0.3434923598239403
signsuisse_test,sign_mt_v2,262,fra,fsl,0.36072840101004733
signsuisse_test,sign_mt_v2,263,deu,sgg,0.41442165232879935
signsuisse_test,sign_mt_v2,264,deu,sgg,0.24766705829598168
signsuisse_test,sign_mt_v2,265,deu,sgg,0.15764580426743283
signsuisse_test,sign_mt_v2,266,deu,sgg,0.3122845048556472
signsuisse_test,sign_mt_v2,267,ita,lse,0.39784706814446613
signsuisse_test,sign_mt_v2,268,ita,lse,0.43442695092217387
signsuisse_test,sign_mt_v2,269,deu,sgg,0.385100960249639
signsuisse_test,sign_mt_v2,270,fra,fsl,0.49679234246170834
signsuisse_test,sign_mt_v2,271,fra,fsl,0.3366114934857132
signsuisse_test,sign_mt_v2,272,ita,lse,0.4011156965223691
signsuisse_test,sign_mt_v2,273,deu,sgg,0.3311365150087633
signsuisse_test,sign_mt_v2,274,fra,fsl,0.3587379183272016
signsuisse_test,sign_mt_v2,275,deu,sgg,0.24198011861764165
signsuisse_test,sign_mt_v2,276,deu,sgg,0.24257659780209162
signsuisse_test,sign_mt_v2,277,deu,sgg,0.1765412238833487
signsuisse_test,sign_mt_v2,278,deu,sgg,0.36457239261095886
signsuisse_test,sign_mt_v2,279,deu,sgg,0.29273752584694324
signsuisse_test,sign_mt_v2,280,fra,fsl,0.4123989617179409
signsuisse_test,sign_mt_v2,281,deu,sgg,0.3385921161881305
signsuisse_test,sign_mt_v2,282,ita,lse,0.4103407975316497
signsuisse_test,sign_mt_v2,283,deu,sgg,0.19463301825147927
signsuisse_test,sign_mt_v2,284,ita,lse,0.33507212843871215
signsuisse_test,sign_mt_v2,285,deu,sgg,0.36289703622487496
signsuisse_test,sign_mt_v2,286,ita,lse,0.34741861565649385
signsuisse_test,sign_mt_v2,287,deu,sgg,0.3815351662058306
signsuisse_test,sign_mt_v2,288,deu,sgg,0.2050796884532655
signsuisse_test,sign_mt_v2,289,ita,lse,0.4558991699344635
signsuisse_test,sign_mt_v2,290,deu,sgg,0.18977112725833054
signsuisse_test,sign_mt_v2,291,fra,fsl,0.28321836963642943
signsuisse_test,sign_mt_v2,292,deu,sgg,0.24195291716780187
signsuisse_test,sign_mt_v2,293,fra,fsl,0.2961718308321639
signsuisse_test,sign_mt_v2,294,deu,sgg,0.3305007538959285
signsuisse_test,sign_mt_v2,295,ita,lse,0.4139567701712606
signsuisse_test,sign_mt_v2,296,deu,sgg,0.2547927958356572
signsuisse_test,sign_mt_v2,297,deu,sgg,0.26956724647894836
signsuisse_test,sign_mt_v2,298,deu,sgg,0.134765163064003
signsuisse_test,sign_mt_v2,299,deu,sgg,0.2661868804290462
signsuisse_test,sign_mt_v2,300,fra,fsl,0.41330332701775685
signsuisse_test,sign_mt_v2,301,deu,sgg,0.4010267201947479
signsuisse_test,sign_mt_v2,302,fra,fsl,0.46770144559568294
signsuisse_test,sign_mt_v2,303,fra,fsl,0.43700798234121213
signsuisse_test,sign_mt_v2,304,deu,sgg,0.22999234546424743
signsuisse_test,sign_mt_v2,305,fra,fsl,0.1297142650732284
signsuisse_test,sign_mt_v2,306,ita,lse,0.4164891856675655
signsuisse_test,sign_mt_v2,307,fra,fsl,0.4640163712840909
signsuisse_test,sign_mt_v2,308,ita,lse,0.46977454117080625
signsuisse_test,sign_mt_v2,309,ita,lse,0.34325499411346594
signsuisse_test,sign_mt_v2,310,ita,lse,0.2917255109044988
signsuisse_test,sign_mt_v2,311,ita,lse,0.524469019855596
signsuisse_test,sign_mt_v2,312,fra,fsl,0.38790550335544244
signsuisse_test,sign_mt_v2,313,ita,lse,0.44132082503539055
signsuisse_test,sign_mt_v2,314,deu,sgg,0.20933943762569915
signsuisse_test,sign_mt_v2,315,deu,sgg,0.4208242580338177
signsuisse_test,sign_mt_v2,316,deu,sgg,0.2860510027315907
signsuisse_test,sign_mt_v2,317,deu,sgg,0.27035013647522954
signsuisse_test,sign_mt_v2,318,fra,fsl,0.27576029034140465
signsuisse_test,sign_mt_v2,319,fra,fsl,0.30867618288493076
signsuisse_test,sign_mt_v2,320,fra,fsl,0.5460627334487379
signsuisse_test,sign_mt_v2,321,ita,lse,0.394638181566255
signsuisse_test,sign_mt_v2,322,deu,sgg,0.35505715397379967
signsuisse_test,sign_mt_v2,323,fra,fsl,0.3454049524921092
signsuisse_test,sign_mt_v2,324,deu,sgg,0.3522083262451802
signsuisse_test,sign_mt_v2,325,deu,sgg,0.23478060413836155
signsuisse_test,sign_mt_v2,326,ita,lse,0.360924508945165
signsuisse_test,sign_mt_v2,327,deu,sgg,0.43531901478888896
signsuisse_test,sign_mt_v2,328,fra,fsl,0.607926162313815
signsuisse_test,sign_mt_v2,329,deu,sgg,0.22369123913493436
signsuisse_test,sign_mt_v2,330,deu,sgg,0.3328551671442839
signsuisse_test,sign_mt_v2,331,deu,sgg,0.32922647557411233
signsuisse_test,sign_mt_v2,332,ita,lse,0.3762349814211855
signsuisse_test,sign_mt_v2,333,ita,lse,0.30206618324311724
signsuisse_test,sign_mt_v2,334,deu,sgg,0.11693037669726634
signsuisse_test,sign_mt_v2,335,deu,sgg,0.3556047880982197
signsuisse_test,sign_mt_v2,336,fra,fsl,0.3045634129684524
signsuisse_test,sign_mt_v2,337,fra,fsl,0.2911849404760744
signsuisse_test,sign_mt_v2,338,deu,sgg,0.19663860265433894
signsuisse_test,sign_mt_v2,339,fra,fsl,0.3270834860722357
signsuisse_test,sign_mt_v2,340,deu,sgg,0.2377631530295035
signsuisse_test,sign_mt_v2,341,ita,lse,0.3357161467040706
signsuisse_test,sign_mt_v2,342,deu,sgg,0.35701133527886814
signsuisse_test,sign_mt_v2,343,deu,sgg,0.31779953014325635
signsuisse_test,sign_mt_v2,344,fra,fsl,0.3053250653657236
signsuisse_test,sign_mt_v2,345,deu,sgg,0.3277474067921782
signsuisse_test,sign_mt_v2,346,deu,sgg,0.4421399340209969
signsuisse_test,sign_mt_v2,347,deu,sgg,0.3071580970398041
signsuisse_test,sign_mt_v2,348,fra,fsl,0.3810311841390615
signsuisse_test,sign_mt_v2,349,fra,fsl,0.3987711027735103
signsuisse_test,sign_mt_v2,350,ita,lse,0.3163350139853241
signsuisse_test,sign_mt_v2,351,ita,lse,0.30395197562546256
signsuisse_test,sign_mt_v2,352,deu,sgg,0.15995909085477916
signsuisse_test,sign_mt_v2,353,ita,lse,0.3720405163526516
signsuisse_test,sign_mt_v2,354,deu,sgg,0.17228724103826393
signsuisse_test,sign_mt_v2,355,ita,lse,0.3487460733829332
signsuisse_test,sign_mt_v2,356,ita,lse,0.41415603086816694
signsuisse_test,sign_mt_v2,357,deu,sgg,0.21209877044249806
signsuisse_test,sign_mt_v2,358,ita,lse,0.37217414743081856
signsuisse_test,sign_mt_v2,359,deu,sgg,0.3137942318174741
signsuisse_test,sign_mt_v2,360,ita,lse,0.378458482906298
signsuisse_test,sign_mt_v2,361,ita,lse,0.29080892010036496
signsuisse_test,sign_mt_v2,362,ita,lse,0.44928587643516976
signsuisse_test,sign_mt_v2,363,fra,fsl,0.44046425950384893
signsuisse_test,sign_mt_v2,364,fra,fsl,0.5245264771339949
signsuisse_test,sign_mt_v2,365,ita,lse,0.40874228722247036
signsuisse_test,sign_mt_v2,366,deu,sgg,0.25743392956298083
signsuisse_test,sign_mt_v2,367,deu,sgg,0.3584721375598217
signsuisse_test,sign_mt_v2,368,deu,sgg,0.34990643028290863
signsuisse_test,sign_mt_v2,369,ita,lse,0.3664083740388284
signsuisse_test,sign_mt_v2,370,fra,fsl,0.2982233919539764
signsuisse_test,sign_mt_v2,371,deu,sgg,0.3807017233971963
signsuisse_test,sign_mt_v2,372,deu,sgg,0.4248215460990153
signsuisse_test,sign_mt_v2,373,deu,sgg,0.19736116680134302
signsuisse_test,sign_mt_v2,374,deu,sgg,0.2083055570941428
signsuisse_test,sign_mt_v2,375,deu,sgg,0.3335959060517966
signsuisse_test,sign_mt_v2,376,fra,fsl,0.24917925862101314
signsuisse_test,sign_mt_v2,377,ita,lse,0.3905297499670521
signsuisse_test,sign_mt_v2,378,deu,sgg,0.24218977303643494
signsuisse_test,sign_mt_v2,379,fra,fsl,0.24038015074266045
signsuisse_test,sign_mt_v2,380,ita,lse,0.3257790696167815
signsuisse_test,sign_mt_v2,381,ita,lse,0.35464194943700084
signsuisse_test,sign_mt_v2,382,deu,sgg,0.3589398727770981
signsuisse_test,sign_mt_v2,383,fra,fsl,0.33335859746673063
signsuisse_test,sign_mt_v2,384,ita,lse,0.4866022191418568
signsuisse_test,sign_mt_v2,385,deu,sgg,0.2133857186354207
signsuisse_test,sign_mt_v2,386,ita,lse,0.5316946575073793
signsuisse_test,sign_mt_v2,387,ita,lse,0.37997924839295655
signsuisse_test,sign_mt_v2,388,deu,sgg,0.25765585879729336
signsuisse_test,sign_mt_v2,389,ita,lse,0.358123449430222
signsuisse_test,sign_mt_v2,390,deu,sgg,0.3925817124185408
signsuisse_test,sign_mt_v2,391,fra,fsl,0.4275594014676403
signsuisse_test,sign_mt_v2,392,deu,sgg,0.41058596731680075
signsuisse_test,sign_mt_v2,393,ita,lse,0.44679798417091093
signsuisse_test,sign_mt_v2,394,deu,sgg,0.18411869233475212
signsuisse_test,sign_mt_v2,395,fra,fsl,0.5021449806511328
signsuisse_test,sign_mt_v2,396,deu,sgg,0.38368849923985626
signsuisse_test,sign_mt_v2,397,deu,sgg,0.22790595667002983
signsuisse_test,sign_mt_v2,398,ita,lse,0.37635943765443153
signsuisse_test,sign_mt_v2,399,deu,sgg,0.25076267605285535
signsuisse_test,sign_mt_v2,400,deu,sgg,0.43137474481917326
signsuisse_test,sign_mt_v2,401,deu,sgg,0.276482575033819
