data,system,example_id,source,target,SignCLIP-P-P,SignCLIP-P-T,SignCLIP-Suisse-P-P,SignCLIP-Suisse-P-T
signsuisse_test,sign_mt_v2,20,fra,fsl,82.75729370117188,73.32329559326172,94.24967193603516,81.0789794921875
signsuisse_test,sign_mt_v2,21,ita,ise,81.88890075683594,75.64346313476562,90.4178237915039,81.27349853515625
signsuisse_test,sign_mt_v2,22,deu,sgg,84.35738372802734,72.2166976928711,94.65150451660156,84.11408233642578
signsuisse_test,sign_mt_v2,23,deu,sgg,81.57238006591797,77.48072814941406,83.60403442382812,70.76255798339844
signsuisse_test,sign_mt_v2,24,deu,sgg,105.5195083618164,72.25785827636719,95.61248779296875,77.00518035888672
signsuisse_test,sign_mt_v2,25,deu,sgg,105.50382995605469,72.50653076171875,96.91961669921875,80.6635971069336
signsuisse_test,sign_mt_v2,26,deu,sgg,111.48649597167969,81.21955871582031,97.94206237792969,79.484130859375
signsuisse_test,sign_mt_v2,27,deu,sgg,95.05572509765625,80.42829895019531,94.07495880126953,75.64037322998047
signsuisse_test,sign_mt_v2,28,ita,ise,81.21328735351562,68.7822494506836,91.55316162109375,74.4400634765625
signsuisse_test,sign_mt_v2,29,ita,ise,88.04156494140625,72.9287109375,85.70816802978516,72.13516235351562
signsuisse_test,sign_mt_v2,30,deu,sgg,89.19530487060547,65.9627914428711,74.601806640625,71.02690887451172
signsuisse_test,sign_mt_v2,31,fra,fsl,87.72190856933594,81.73835754394531,107.09681701660156,80.38751220703125
signsuisse_test,sign_mt_v2,32,fra,fsl,93.05107116699219,79.62403106689453,100.47984313964844,79.97555541992188
signsuisse_test,sign_mt_v2,33,deu,sgg,116.68186950683594,68.58963775634766,90.43075561523438,70.75455474853516
signsuisse_test,sign_mt_v2,34,deu,sgg,76.20418548583984,70.2403793334961,81.67977142333984,70.99736785888672
signsuisse_test,sign_mt_v2,35,deu,sgg,73.79996490478516,70.86493682861328,77.88198852539062,67.35978698730469
signsuisse_test,sign_mt_v2,36,deu,sgg,94.82148742675781,74.06774139404297,85.1778564453125,78.39230346679688
signsuisse_test,sign_mt_v2,37,fra,fsl,98.44529724121094,81.64213562011719,109.65934753417969,89.32063293457031
signsuisse_test,sign_mt_v2,38,deu,sgg,97.65093994140625,67.48959350585938,80.03288269042969,69.11302185058594
signsuisse_test,sign_mt_v2,39,deu,sgg,73.21692657470703,72.63238525390625,84.98707580566406,73.00465393066406
signsuisse_test,sign_mt_v2,40,fra,fsl,76.30704498291016,72.3035659790039,93.2068862915039,80.67462921142578
signsuisse_test,sign_mt_v2,41,ita,ise,115.10429382324219,76.03866577148438,99.94549560546875,78.37875366210938
signsuisse_test,sign_mt_v2,42,ita,ise,83.31980895996094,74.96736145019531,90.1445541381836,78.17059326171875
signsuisse_test,sign_mt_v2,43,deu,sgg,67.7240982055664,72.27501678466797,85.29200744628906,73.99664306640625
signsuisse_test,sign_mt_v2,44,ita,ise,99.71501922607422,78.02601623535156,98.414794921875,80.4466781616211
signsuisse_test,sign_mt_v2,45,ita,ise,85.51143646240234,76.26564025878906,80.85932159423828,77.11678314208984
signsuisse_test,sign_mt_v2,46,fra,fsl,96.55303955078125,81.78682708740234,104.21896362304688,84.14018249511719
signsuisse_test,sign_mt_v2,47,deu,sgg,87.49667358398438,71.20491027832031,88.00079345703125,74.25187683105469
signsuisse_test,sign_mt_v2,48,deu,sgg,96.89891815185547,76.20783996582031,93.16815185546875,82.46318054199219
signsuisse_test,sign_mt_v2,49,deu,sgg,106.463623046875,83.52408599853516,101.21945190429688,87.83509826660156
signsuisse_test,sign_mt_v2,50,ita,ise,87.56161499023438,77.5506820678711,79.71681213378906,76.58404541015625
signsuisse_test,sign_mt_v2,51,deu,sgg,78.79129791259766,78.19740295410156,77.27734375,75.27485656738281
signsuisse_test,sign_mt_v2,52,deu,sgg,76.52916717529297,73.93309020996094,81.87260437011719,74.01671600341797
signsuisse_test,sign_mt_v2,53,ita,ise,94.9852066040039,77.02638244628906,95.41107940673828,76.53337097167969
signsuisse_test,sign_mt_v2,54,ita,ise,91.49442291259766,80.10391998291016,94.43743133544922,76.38862609863281
signsuisse_test,sign_mt_v2,55,fra,fsl,99.06288146972656,87.05329895019531,107.69775390625,84.0431137084961
signsuisse_test,sign_mt_v2,56,ita,ise,85.3929214477539,76.47181701660156,94.20986938476562,74.64926147460938
signsuisse_test,sign_mt_v2,57,deu,sgg,70.00003814697266,77.82240295410156,84.68551635742188,72.32390594482422
signsuisse_test,sign_mt_v2,58,fra,fsl,93.71863555908203,82.19694519042969,98.28820037841797,79.05931091308594
signsuisse_test,sign_mt_v2,59,ita,ise,89.72410583496094,76.81498718261719,85.08650207519531,75.99240112304688
signsuisse_test,sign_mt_v2,60,deu,sgg,72.03657531738281,64.57797241210938,69.28829956054688,64.7203140258789
signsuisse_test,sign_mt_v2,61,deu,sgg,106.64118957519531,81.53467559814453,103.52842712402344,82.04783630371094
signsuisse_test,sign_mt_v2,62,deu,sgg,77.09728240966797,76.05752563476562,73.32736206054688,71.39702606201172
signsuisse_test,sign_mt_v2,63,fra,fsl,89.76160430908203,81.49642944335938,103.28954315185547,82.11053466796875
signsuisse_test,sign_mt_v2,64,ita,ise,83.64067077636719,73.1494140625,87.15760803222656,76.40342712402344
signsuisse_test,sign_mt_v2,65,fra,fsl,96.03688049316406,79.05847930908203,103.43782806396484,79.8394775390625
signsuisse_test,sign_mt_v2,66,fra,fsl,89.28136444091797,75.39152526855469,100.39836120605469,83.46041870117188
signsuisse_test,sign_mt_v2,67,deu,sgg,77.60392761230469,76.0457534790039,74.80304718017578,72.33233642578125
signsuisse_test,sign_mt_v2,68,deu,sgg,66.6541976928711,74.59566497802734,82.92543029785156,75.5158462524414
signsuisse_test,sign_mt_v2,69,fra,fsl,91.4100570678711,86.26693725585938,111.71932220458984,93.3785400390625
signsuisse_test,sign_mt_v2,70,ita,ise,92.18807220458984,74.9679183959961,94.55198669433594,79.54833984375
signsuisse_test,sign_mt_v2,71,deu,sgg,73.81986999511719,64.56390380859375,72.57138061523438,54.52883529663086
signsuisse_test,sign_mt_v2,72,deu,sgg,101.65770721435547,75.75883483886719,93.09339904785156,80.7190170288086
signsuisse_test,sign_mt_v2,73,deu,sgg,110.52619934082031,81.2618408203125,108.59512329101562,84.96012878417969
signsuisse_test,sign_mt_v2,74,fra,fsl,93.71965026855469,80.96804809570312,112.38855743408203,91.11776733398438
signsuisse_test,sign_mt_v2,75,fra,fsl,104.08233642578125,80.07720947265625,99.50199127197266,80.58086395263672
signsuisse_test,sign_mt_v2,76,deu,sgg,73.73641204833984,71.71731567382812,77.51441955566406,65.08099365234375
signsuisse_test,sign_mt_v2,77,fra,fsl,85.93650817871094,74.84037017822266,98.29319763183594,84.491455078125
signsuisse_test,sign_mt_v2,78,ita,ise,85.6452865600586,79.66585540771484,90.54668426513672,78.65967559814453
signsuisse_test,sign_mt_v2,79,ita,ise,81.50186920166016,76.85359954833984,84.408935546875,80.02667999267578
signsuisse_test,sign_mt_v2,80,deu,sgg,87.42447662353516,76.68013763427734,87.5498275756836,80.16327667236328
signsuisse_test,sign_mt_v2,81,deu,sgg,63.78856658935547,67.10224914550781,69.40547943115234,69.333984375
signsuisse_test,sign_mt_v2,82,ita,ise,91.64459991455078,77.18692016601562,91.63107299804688,80.20819854736328
signsuisse_test,sign_mt_v2,83,ita,ise,93.48170471191406,71.33250427246094,84.35008239746094,76.13245391845703
signsuisse_test,sign_mt_v2,84,ita,ise,99.25553131103516,82.723876953125,86.24943542480469,79.44544219970703
signsuisse_test,sign_mt_v2,85,deu,sgg,97.01664733886719,77.10955810546875,93.5326156616211,73.1307373046875
signsuisse_test,sign_mt_v2,86,deu,sgg,92.0694808959961,78.57379913330078,94.1872329711914,77.76704406738281
signsuisse_test,sign_mt_v2,87,ita,ise,69.10022735595703,75.59072875976562,85.85758972167969,79.24026489257812
signsuisse_test,sign_mt_v2,88,fra,fsl,92.19554138183594,72.73573303222656,106.949462890625,88.07267761230469
signsuisse_test,sign_mt_v2,89,deu,sgg,67.30305480957031,63.950294494628906,80.44091033935547,72.06629943847656
signsuisse_test,sign_mt_v2,90,deu,sgg,104.48100280761719,80.61895751953125,91.22450256347656,82.59417724609375
signsuisse_test,sign_mt_v2,91,fra,fsl,80.14756774902344,82.08747863769531,96.69877624511719,84.6236801147461
signsuisse_test,sign_mt_v2,92,fra,fsl,82.49717712402344,74.61919403076172,93.90583801269531,79.94290161132812
signsuisse_test,sign_mt_v2,93,deu,sgg,120.64990234375,82.19862365722656,106.43751525878906,83.12799835205078
signsuisse_test,sign_mt_v2,94,fra,fsl,108.83305358886719,82.02786254882812,117.58670806884766,85.48689270019531
signsuisse_test,sign_mt_v2,95,deu,sgg,93.12085723876953,74.8696517944336,86.68177032470703,74.72945404052734
signsuisse_test,sign_mt_v2,96,ita,ise,88.06470489501953,74.73722839355469,96.2166748046875,76.96097564697266
signsuisse_test,sign_mt_v2,97,deu,sgg,79.0724868774414,77.12303924560547,79.31684875488281,74.53985595703125
signsuisse_test,sign_mt_v2,98,deu,sgg,61.51356506347656,66.25859069824219,71.03861236572266,67.93061828613281
signsuisse_test,sign_mt_v2,99,deu,sgg,98.36134338378906,74.62574768066406,90.85904693603516,80.35016632080078
signsuisse_test,sign_mt_v2,100,fra,fsl,82.0533218383789,74.74345397949219,93.60791015625,83.59379577636719
signsuisse_test,sign_mt_v2,101,deu,sgg,105.30996704101562,80.78336334228516,100.44206237792969,82.66281127929688
signsuisse_test,sign_mt_v2,102,deu,sgg,103.54329681396484,84.09895324707031,103.51835632324219,83.67792510986328
signsuisse_test,sign_mt_v2,103,deu,sgg,71.49947357177734,68.050537109375,74.07416534423828,71.84861755371094
signsuisse_test,sign_mt_v2,104,fra,fsl,86.45619201660156,79.06724548339844,100.88784790039062,81.7789077758789
signsuisse_test,sign_mt_v2,105,fra,fsl,93.91825103759766,78.32466888427734,104.99076080322266,82.27971649169922
signsuisse_test,sign_mt_v2,106,deu,sgg,110.59141540527344,83.26941680908203,102.60780334472656,82.94038391113281
signsuisse_test,sign_mt_v2,107,fra,fsl,101.560302734375,79.47300720214844,111.49259948730469,87.45169830322266
signsuisse_test,sign_mt_v2,108,deu,sgg,105.85108947753906,78.5628433227539,92.85237121582031,80.49459838867188
signsuisse_test,sign_mt_v2,109,deu,sgg,108.8721923828125,78.01224517822266,99.76953125,80.95360565185547
signsuisse_test,sign_mt_v2,110,deu,sgg,108.70924377441406,75.01705932617188,101.95992279052734,79.39653015136719
signsuisse_test,sign_mt_v2,111,ita,ise,82.8333969116211,73.24494934082031,82.10103607177734,77.79366302490234
signsuisse_test,sign_mt_v2,112,ita,ise,79.18238067626953,73.28594970703125,89.51127624511719,79.89349365234375
signsuisse_test,sign_mt_v2,113,deu,sgg,72.35465240478516,72.89448547363281,82.56159973144531,64.4248046875
signsuisse_test,sign_mt_v2,114,deu,sgg,88.12007904052734,80.66792297363281,86.07511901855469,73.65380096435547
signsuisse_test,sign_mt_v2,115,deu,sgg,87.13317108154297,77.51109313964844,86.66162109375,72.20138549804688
signsuisse_test,sign_mt_v2,116,deu,sgg,95.21380615234375,78.78598022460938,95.94532775878906,81.67568969726562
signsuisse_test,sign_mt_v2,117,deu,sgg,129.59567260742188,75.21077728271484,103.32839965820312,82.54905700683594
signsuisse_test,sign_mt_v2,118,deu,sgg,88.58494567871094,81.74809265136719,91.11640167236328,81.42156219482422
signsuisse_test,sign_mt_v2,119,ita,ise,80.95630645751953,77.01509857177734,87.11528015136719,80.68347930908203
signsuisse_test,sign_mt_v2,120,fra,fsl,102.16246795654297,79.39801025390625,108.27204895019531,85.35404205322266
signsuisse_test,sign_mt_v2,121,fra,fsl,77.1053695678711,75.95321655273438,91.8219223022461,85.49504089355469
signsuisse_test,sign_mt_v2,122,ita,ise,71.15177154541016,73.88414001464844,83.34571838378906,76.4668197631836
signsuisse_test,sign_mt_v2,123,fra,fsl,102.51556396484375,84.16822814941406,120.84965515136719,87.60247802734375
signsuisse_test,sign_mt_v2,124,deu,sgg,81.99422454833984,76.34540557861328,88.87183380126953,74.94719696044922
signsuisse_test,sign_mt_v2,125,deu,sgg,100.34455871582031,80.09221649169922,93.94992065429688,79.4834976196289
signsuisse_test,sign_mt_v2,126,ita,ise,86.13016510009766,70.01045227050781,90.64259338378906,77.6691665649414
signsuisse_test,sign_mt_v2,127,ita,ise,82.2246322631836,80.65640258789062,88.72750854492188,78.60053253173828
signsuisse_test,sign_mt_v2,128,fra,fsl,80.41552734375,78.57477569580078,90.55670166015625,81.4250717163086
signsuisse_test,sign_mt_v2,129,ita,ise,89.5958251953125,75.03643035888672,87.1664810180664,78.68094635009766
signsuisse_test,sign_mt_v2,130,deu,sgg,118.47855377197266,76.60591888427734,103.5457763671875,82.09590148925781
signsuisse_test,sign_mt_v2,131,ita,ise,88.91171264648438,78.94285583496094,78.22407531738281,75.77532196044922
signsuisse_test,sign_mt_v2,132,fra,fsl,82.61427307128906,74.85030364990234,97.78704071044922,82.66403198242188
signsuisse_test,sign_mt_v2,133,ita,ise,75.73650360107422,71.61438751220703,87.87635803222656,76.97718811035156
signsuisse_test,sign_mt_v2,134,deu,sgg,93.37354278564453,78.41386413574219,92.45046997070312,76.93003845214844
signsuisse_test,sign_mt_v2,135,ita,ise,92.80606079101562,76.38166046142578,85.5966567993164,81.12744903564453
signsuisse_test,sign_mt_v2,136,deu,sgg,94.55846405029297,70.67894744873047,83.83131408691406,76.20613861083984
signsuisse_test,sign_mt_v2,137,fra,fsl,95.5523452758789,84.24848175048828,109.64472961425781,90.7626724243164
signsuisse_test,sign_mt_v2,138,ita,ise,84.17762756347656,73.3669204711914,92.8783187866211,73.32933807373047
signsuisse_test,sign_mt_v2,139,deu,sgg,100.8232421875,82.17647552490234,98.70207214355469,81.36045837402344
signsuisse_test,sign_mt_v2,140,fra,fsl,89.86460876464844,76.24737548828125,103.65457153320312,86.163330078125
signsuisse_test,sign_mt_v2,141,deu,sgg,61.037532806396484,69.4150619506836,71.55366516113281,66.06948852539062
signsuisse_test,sign_mt_v2,142,fra,fsl,95.80694580078125,82.0683822631836,105.00196075439453,83.75860595703125
signsuisse_test,sign_mt_v2,143,fra,fsl,82.58731842041016,77.4222183227539,103.59994506835938,86.71106719970703
signsuisse_test,sign_mt_v2,144,deu,sgg,111.0477066040039,77.60704040527344,95.85148620605469,80.04507446289062
signsuisse_test,sign_mt_v2,145,deu,sgg,71.09858703613281,70.59544372558594,67.77253723144531,66.20120239257812
signsuisse_test,sign_mt_v2,146,deu,sgg,63.70903778076172,70.60942077636719,72.09365844726562,64.13372802734375
signsuisse_test,sign_mt_v2,147,deu,sgg,95.09137725830078,79.7926025390625,91.01986694335938,77.51110076904297
signsuisse_test,sign_mt_v2,148,deu,sgg,107.84498596191406,79.510009765625,105.06615447998047,83.55882263183594
signsuisse_test,sign_mt_v2,149,deu,sgg,102.01091003417969,80.10006713867188,98.52692413330078,82.14643859863281
signsuisse_test,sign_mt_v2,150,deu,sgg,98.60420227050781,79.74958801269531,96.61649322509766,80.11915588378906
signsuisse_test,sign_mt_v2,151,fra,fsl,88.933837890625,82.98001098632812,101.57524108886719,84.35584259033203
signsuisse_test,sign_mt_v2,152,deu,sgg,70.99091339111328,69.5948486328125,82.8240737915039,72.31751251220703
signsuisse_test,sign_mt_v2,153,ita,ise,76.33192443847656,76.48902130126953,79.2134780883789,78.5100326538086
signsuisse_test,sign_mt_v2,154,ita,ise,87.52000427246094,74.98577880859375,88.95262145996094,76.7308120727539
signsuisse_test,sign_mt_v2,155,fra,fsl,91.22022247314453,79.83991241455078,104.70993041992188,82.85855865478516
signsuisse_test,sign_mt_v2,156,fra,fsl,94.325927734375,80.41600036621094,106.67552185058594,81.4810791015625
signsuisse_test,sign_mt_v2,157,fra,fsl,86.0258560180664,80.06370544433594,105.46187591552734,83.13622283935547
signsuisse_test,sign_mt_v2,158,ita,ise,98.34486389160156,78.03600311279297,92.69278717041016,76.16889190673828
signsuisse_test,sign_mt_v2,159,ita,ise,79.82846069335938,75.3618392944336,86.30493927001953,73.98847198486328
signsuisse_test,sign_mt_v2,160,ita,ise,84.42567443847656,77.71109771728516,85.8907470703125,71.98834991455078
signsuisse_test,sign_mt_v2,161,deu,sgg,81.62802124023438,75.71759033203125,79.411865234375,71.786376953125
signsuisse_test,sign_mt_v2,162,ita,ise,105.57611846923828,81.80367279052734,96.84519958496094,84.46551513671875
signsuisse_test,sign_mt_v2,163,ita,ise,87.30377960205078,75.6676254272461,89.71865844726562,76.33982849121094
signsuisse_test,sign_mt_v2,164,deu,sgg,78.27032470703125,75.0161361694336,80.7821273803711,65.35795593261719
signsuisse_test,sign_mt_v2,165,deu,sgg,74.71226501464844,76.96376037597656,82.4563980102539,72.21734619140625
signsuisse_test,sign_mt_v2,166,ita,ise,85.99091339111328,73.83503723144531,89.94772338867188,78.20902252197266
signsuisse_test,sign_mt_v2,167,fra,fsl,91.54114532470703,81.05003356933594,96.98101043701172,83.3871841430664
signsuisse_test,sign_mt_v2,168,deu,sgg,98.64217376708984,76.20013427734375,100.17557525634766,84.1938247680664
signsuisse_test,sign_mt_v2,169,deu,sgg,80.96033477783203,75.43899536132812,87.07073974609375,76.55928039550781
signsuisse_test,sign_mt_v2,170,deu,sgg,98.4789047241211,68.66696166992188,76.95757293701172,65.627197265625
signsuisse_test,sign_mt_v2,171,ita,ise,80.1021728515625,70.17179107666016,88.06729888916016,75.66996765136719
signsuisse_test,sign_mt_v2,172,fra,fsl,89.12256622314453,85.08587646484375,102.13744354248047,80.57695007324219
signsuisse_test,sign_mt_v2,173,deu,sgg,95.85386657714844,81.06389617919922,93.1130599975586,81.82587432861328
signsuisse_test,sign_mt_v2,174,deu,sgg,92.33492279052734,78.02177429199219,89.00302124023438,88.40755462646484
signsuisse_test,sign_mt_v2,175,fra,fsl,103.3224868774414,82.12511444091797,118.34465789794922,83.77540588378906
signsuisse_test,sign_mt_v2,176,deu,sgg,96.12838745117188,81.87415313720703,87.1357421875,82.17068481445312
signsuisse_test,sign_mt_v2,177,deu,sgg,74.0173110961914,72.90135955810547,79.98429870605469,74.39364624023438
signsuisse_test,sign_mt_v2,178,fra,fsl,92.04704284667969,78.26309204101562,102.54788970947266,80.45767211914062
signsuisse_test,sign_mt_v2,179,deu,sgg,88.89375305175781,63.94186019897461,88.77198791503906,67.94603729248047
signsuisse_test,sign_mt_v2,180,fra,fsl,82.8767318725586,77.40179443359375,103.88948059082031,83.8940658569336
signsuisse_test,sign_mt_v2,181,fra,fsl,82.48435974121094,78.28751373291016,99.77180480957031,81.02272033691406
signsuisse_test,sign_mt_v2,182,deu,sgg,108.06266784667969,78.54696655273438,103.18659973144531,84.18878936767578
signsuisse_test,sign_mt_v2,183,deu,sgg,90.509033203125,82.48922729492188,92.25042724609375,80.78764343261719
signsuisse_test,sign_mt_v2,184,deu,sgg,69.10722351074219,70.45289611816406,83.96477508544922,71.91888427734375
signsuisse_test,sign_mt_v2,185,ita,ise,86.01325225830078,75.47441101074219,86.54647827148438,75.65766906738281
signsuisse_test,sign_mt_v2,186,deu,sgg,96.33660125732422,73.06912231445312,89.41490173339844,79.0855941772461
signsuisse_test,sign_mt_v2,187,deu,sgg,72.59747314453125,70.88846588134766,88.15031433105469,74.22490692138672
signsuisse_test,sign_mt_v2,188,deu,sgg,92.24225616455078,81.45673370361328,95.67578887939453,81.79609680175781
signsuisse_test,sign_mt_v2,189,ita,ise,76.31787109375,70.31038665771484,89.32328796386719,79.71829223632812
signsuisse_test,sign_mt_v2,190,ita,ise,100.65858459472656,72.45885467529297,89.41909790039062,74.7264404296875
signsuisse_test,sign_mt_v2,191,fra,fsl,88.72332763671875,77.78810119628906,110.31455993652344,82.15167236328125
signsuisse_test,sign_mt_v2,192,ita,ise,111.18517303466797,77.96182250976562,103.7787857055664,80.55403137207031
signsuisse_test,sign_mt_v2,193,ita,ise,82.3935546875,74.6058578491211,89.73252868652344,79.9505615234375
signsuisse_test,sign_mt_v2,194,deu,sgg,109.23448181152344,73.65995025634766,101.01625061035156,82.07977294921875
signsuisse_test,sign_mt_v2,195,ita,ise,90.6290512084961,75.07929229736328,88.42697143554688,72.54779815673828
signsuisse_test,sign_mt_v2,196,deu,sgg,64.67669677734375,60.861698150634766,73.40312194824219,65.60874938964844
signsuisse_test,sign_mt_v2,197,deu,sgg,73.97442626953125,70.600830078125,76.56571197509766,70.59357452392578
signsuisse_test,sign_mt_v2,198,deu,sgg,90.3989486694336,74.44857788085938,82.82430267333984,70.33129119873047
signsuisse_test,sign_mt_v2,199,deu,sgg,68.32183837890625,75.18123626708984,74.77033233642578,73.14303588867188
signsuisse_test,sign_mt_v2,200,deu,sgg,69.5470962524414,71.2961196899414,84.22183990478516,71.15715026855469
signsuisse_test,sign_mt_v2,201,fra,fsl,90.05313873291016,85.34857177734375,91.38074493408203,86.3008041381836
signsuisse_test,sign_mt_v2,202,deu,sgg,96.0564956665039,80.77729797363281,88.96807861328125,80.07299041748047
signsuisse_test,sign_mt_v2,203,fra,fsl,78.62454223632812,80.89478302001953,94.24498748779297,81.43507385253906
signsuisse_test,sign_mt_v2,204,fra,fsl,106.11408996582031,80.47590637207031,109.27275848388672,86.56906127929688
signsuisse_test,sign_mt_v2,205,deu,sgg,126.4180908203125,77.55560302734375,108.2603759765625,82.5776596069336
signsuisse_test,sign_mt_v2,206,fra,fsl,89.34723663330078,81.96389770507812,99.17130279541016,83.12714385986328
signsuisse_test,sign_mt_v2,207,fra,fsl,108.07743835449219,83.9334945678711,111.90934753417969,84.30976867675781
signsuisse_test,sign_mt_v2,208,fra,fsl,110.4703369140625,81.91673278808594,110.62728118896484,85.89908599853516
signsuisse_test,sign_mt_v2,209,ita,ise,110.36990356445312,77.95327758789062,87.93936157226562,81.79127502441406
signsuisse_test,sign_mt_v2,210,deu,sgg,102.77528381347656,76.68978118896484,102.50238037109375,78.01947784423828
signsuisse_test,sign_mt_v2,211,ita,ise,86.0400390625,75.6487045288086,90.06859588623047,79.99990844726562
signsuisse_test,sign_mt_v2,212,deu,sgg,74.04075622558594,67.11276245117188,75.05098724365234,70.14429473876953
signsuisse_test,sign_mt_v2,213,ita,ise,76.11205291748047,71.9747085571289,90.67736053466797,76.44538879394531
signsuisse_test,sign_mt_v2,214,ita,ise,76.52706909179688,73.93002319335938,82.19486999511719,73.60848236083984
signsuisse_test,sign_mt_v2,215,fra,fsl,88.59911346435547,72.5206298828125,93.6362533569336,81.29694366455078
signsuisse_test,sign_mt_v2,216,deu,sgg,98.67002868652344,82.83133697509766,118.19676208496094,82.08468627929688
signsuisse_test,sign_mt_v2,217,fra,fsl,105.97079467773438,77.1106185913086,113.83015441894531,90.01811218261719
signsuisse_test,sign_mt_v2,218,fra,fsl,102.04637908935547,82.02588653564453,116.2850341796875,87.53678131103516
signsuisse_test,sign_mt_v2,219,ita,ise,91.31255340576172,77.1741714477539,85.97779083251953,76.83020782470703
signsuisse_test,sign_mt_v2,220,deu,sgg,87.27525329589844,73.59768676757812,89.09022521972656,72.47757720947266
signsuisse_test,sign_mt_v2,221,deu,sgg,66.142333984375,66.52320098876953,76.77064514160156,69.08232116699219
signsuisse_test,sign_mt_v2,222,ita,ise,86.52941131591797,75.88697814941406,89.97232055664062,79.3829574584961
signsuisse_test,sign_mt_v2,223,deu,sgg,100.75656127929688,78.90019226074219,95.763916015625,77.915771484375
signsuisse_test,sign_mt_v2,224,deu,sgg,93.33370971679688,80.36660766601562,86.88217163085938,77.5561294555664
signsuisse_test,sign_mt_v2,225,fra,fsl,107.91407775878906,74.26049041748047,102.83087158203125,79.30668640136719
signsuisse_test,sign_mt_v2,226,fra,fsl,81.1579818725586,82.64031982421875,99.88441467285156,84.181640625
signsuisse_test,sign_mt_v2,227,fra,fsl,92.91067504882812,81.36396789550781,97.3248062133789,83.63269805908203
signsuisse_test,sign_mt_v2,228,deu,sgg,84.46676635742188,70.9748306274414,87.15060424804688,77.46746063232422
signsuisse_test,sign_mt_v2,229,ita,ise,86.1387939453125,74.68959045410156,88.34234619140625,76.45955657958984
signsuisse_test,sign_mt_v2,230,fra,fsl,87.73043823242188,74.57038116455078,98.57945251464844,78.89595031738281
signsuisse_test,sign_mt_v2,231,deu,sgg,91.80537414550781,79.08092498779297,85.14044189453125,71.0921401977539
signsuisse_test,sign_mt_v2,232,ita,ise,99.73103332519531,76.14127349853516,79.97688293457031,72.82274627685547
signsuisse_test,sign_mt_v2,233,deu,sgg,115.70153045654297,64.60423278808594,93.19110870361328,75.44586181640625
signsuisse_test,sign_mt_v2,234,ita,ise,86.2688980102539,75.96448516845703,88.77350616455078,78.59712982177734
signsuisse_test,sign_mt_v2,235,deu,sgg,96.96886444091797,74.55782318115234,95.91964721679688,78.90625
signsuisse_test,sign_mt_v2,236,fra,fsl,83.21492004394531,80.01742553710938,97.20755767822266,82.5070571899414
signsuisse_test,sign_mt_v2,237,ita,ise,85.28321838378906,69.97949981689453,93.64341735839844,78.00655364990234
signsuisse_test,sign_mt_v2,238,ita,ise,83.1685791015625,70.6887435913086,80.10115814208984,73.47455596923828
signsuisse_test,sign_mt_v2,239,deu,sgg,64.60546112060547,70.51158142089844,73.29934692382812,75.94571685791016
signsuisse_test,sign_mt_v2,240,fra,fsl,81.56705474853516,79.16492462158203,95.05537414550781,76.38764190673828
