sentence_id,sign_mt_v2,sockeye,sign_mt_v2_path_norm,sockeye_path_norm,sign_mt_v2_ref_norm,sockeye_ref_norm
79,1.2934956760220528,0.8050359945483372,0.004808534111606144,0.004969357991039119,0.01175905160020048,0.00731850904134852
80,0.9302430811612389,1.0544873165984079,0.004974561931343524,0.007988540277260666,0.0100026137759273,0.011338573296757075
81,1.043274189498496,1.0003987722045449,0.004346975789577067,0.006063022861845726,0.008841306690665221,0.008477955696648685
82,1.2274925747401793,1.264080170328936,0.0035171707012612587,0.005643215046111321,0.00883088183266316,0.009094101944812489
83,0.8268674514224864,0.6884360049661444,0.002793471119670562,0.004223533772798432,0.007382745101986486,0.006146750044340575
84,1.4100718041223337,1.1438987441111679,0.003624863249671809,0.0039996459584306565,0.010930789179242896,0.008867432124892775
85,1.2035756739937231,0.9464096138474554,0.005165560832591086,0.0037856384553898214,0.0069975329883356,0.005502381475857299
86,0.8647769715900739,0.9122771928916867,0.004699874845598228,0.004630848694881658,0.005473271972089076,0.005773906284124599
87,1.357110943399753,1.267995346992869,0.007710857632953142,0.008342074651268875,0.01140429364201473,0.01065542308397369
88,0.8013196701818593,0.9968917910894713,0.004686079942583973,0.0069712712663599396,0.006514794066519182,0.0081048113096705
89,0.6263830392397541,0.7614769047007747,0.003314195974813514,0.00514511422095118,0.006327101406462163,0.007691685906068431
90,1.5029012737274412,1.2591660796399398,0.006011605094909765,0.004356976054117438,0.007910006703828638,0.006627189892841788
91,1.2908093763270823,1.1509085198727904,0.005311972742086758,0.006975203150744185,0.008381879067058976,0.007473431947225911
92,1.200700153775675,1.16778561741571,0.006597253592174038,0.008586658951586102,0.008894075213153147,0.008650263832708963
93,0.9934304440013315,1.0172960025583422,0.0035606825949868514,0.0048674449883174264,0.005984520746995973,0.006128289172038206
94,1.381217861135288,1.780378596095137,0.0031534654363819365,0.0072373113662403945,0.008270765635540647,0.01066094967721639
95,0.9323550150015413,1.0668306845375848,0.0038055306734756785,0.00547092658737223,0.005516893579890777,0.006312607600814111
96,1.1773609626918744,1.0673299121651778,0.006037748526624997,0.007115532747767852,0.009494846473321567,0.00860749929165466
97,0.952818181427127,0.9967377197977656,0.0035420750238926656,0.003747134284954006,0.0059925671787869625,0.006268790690551985
98,1.058473098690326,0.9990091266729975,0.0075069014091512475,0.007400067604985167,0.00980067683972524,0.009250084506231458
99,0.9661213957345517,0.9028134657290039,0.007547823404176185,0.007716354407940204,0.009960014389015996,0.009307355316793855
100,1.3423864592230481,1.418536653439755,0.005939763093907292,0.0073499308468381085,0.008286336168043506,0.00875639909530713
101,1.4178891847120338,1.1309917589208704,0.0027214763622111973,0.003306993447137048,0.007346576086590849,0.005860060927051142
102,1.1016792818129437,1.3840828637688471,0.005196600385910112,0.007401512640475118,0.006596881927023615,0.008287921339933217
103,1.028070730839529,0.9352521639543886,0.005299333664121283,0.0064948066941276986,0.009791149817519324,0.008907163466232272
104,1.5851991601607236,1.806511264664751,0.0046761037172882705,0.0070292267107577855,0.008568644108976885,0.0097649257549446
105,1.4244622354110903,1.4650791675076102,0.003652467270284847,0.004453128168716141,0.0059851354429037405,0.006155794821460547
106,1.258115970825434,1.0640458595436972,0.0038124726388649513,0.004015267394504518,0.006586994611651486,0.0055709207305952736
107,1.6372943081772195,1.5362343972288144,0.0031547096496670896,0.004815781809494716,0.009302808569188747,0.008728604529709173
108,1.4982383916095618,1.4521540048572585,0.009248385133392358,0.007563302108631555,0.00979240778829779,0.009491202646125872
109,1.3448177115920363,1.0878181030308915,0.005650494586521161,0.0044951161282268245,0.007269284927524521,0.005880097854221035
110,1.1000732244687337,0.9100485296740887,0.003630604701216943,0.003582868227063341,0.005314363403230597,0.004396369708570476
111,1.0041805351443223,0.7404333918250974,0.003438974435425761,0.0055256223270529654,0.010352376650972394,0.00763333393634121
112,0.8844303448693029,0.8568001792687561,0.00539286795652014,0.006909678865070613,0.013200452908497059,0.012788062377145613
113,1.1518555679261757,1.0463144841871803,0.004625925975607131,0.005421318570918033,0.007998996999487331,0.007266072806855419
114,1.1142978577901288,1.5134327795455162,0.004081677134762376,0.007276119132430366,0.008193366601398007,0.011128182202540561
115,0.6376576908690924,0.7622655203294987,0.002500618395565068,0.005293510557843741,0.006376576908690924,0.007622655203294987
116,0.5452709784531774,0.5528439826575104,0.005398722558942351,0.005699422501623819,0.007902477948596774,0.008012231632717543
117,1.4378852621051585,1.2503295248843347,0.00362187723452181,0.0040994410651945395,0.006041534714727557,0.005253485398673675
118,0.9282254982611834,0.7542764565586844,0.004297340269727701,0.004516625488375356,0.0077352124855098615,0.006285637137989036
119,1.524637104356595,1.11742782275424,0.004855532179479601,0.0049663458789077335,0.0101642473623773,0.0074495188183616
120,1.7162720280539525,1.5287872306887151,0.005590462632097565,0.007211260522116581,0.010401648654872439,0.009265377155689182
121,1.4873866868385082,1.3444326901147865,0.005925843373858599,0.00795522301843069,0.010856837130208088,0.009813377300107931
122,0.7780124087980235,0.8770088289154515,0.003704820994276302,0.00534761481046007,0.00818960430313709,0.009231671883320542
123,2.5220364260598696,2.0437956308562764,0.003602909180085528,0.0037778107779228767,0.005542937200131582,0.004491858529354453
124,1.0294200396793003,0.9701212523796808,0.0037846324988209568,0.0035797832191132133,0.006728235553459479,0.006340661780259352
125,0.9170155243485085,0.9940472804060952,0.004451531671594702,0.0071003377171863944,0.007395286486681521,0.008016510325855607
126,0.6273910803564702,0.8229921955265886,0.0038968390084252805,0.005836824081748856,0.006467949282025466,0.00848445562398545
127,1.0167932989696977,0.8880878181528103,0.004018945845730031,0.004989257405352867,0.006870224993038498,0.006000593365897367
128,1.632621266681868,1.3936928448058152,0.004560394599670023,0.009416843545985237,0.013273343631559903,0.011330836136632645
129,0.8265932995214273,0.9704444779936223,0.002931181913196551,0.005811044778404924,0.008888099994854057,0.010434886860146476
130,1.0614248039994567,0.951620270753019,0.0035499157324396543,0.002866326116725961,0.005177681970729057,0.004642050101234239
131,0.8016106220379828,0.7114522980072993,0.001720194467892667,0.0034704990146697525,0.007634386876552217,0.006775736171498088
132,1.6246293549804391,1.7919178787300052,0.006854976181352064,0.009738684123532636,0.008877756038144476,0.009791900976666695
133,1.068302116463761,1.2546522085893412,0.0036965471157915605,0.008042642362752187,0.008093197851998189,0.009504940974161677
134,1.1301083036358754,1.1230146138830446,0.003498787317758128,0.005151443182949746,0.005678936199175253,0.005643289517000224
135,1.2296290255905646,1.0368726129266843,0.003806901008020324,0.004320302553861185,0.008422116613634005,0.007101867211826605
136,0.7869536244158578,0.7330958847290375,0.006245663685840141,0.006058643675446591,0.007949026509251089,0.007405008936656945
137,2.425337043855335,2.2558764413755843,0.004524882544506222,0.00540977563879037,0.007009644635420044,0.00651987410802192
138,1.5067532091730809,1.3201178659703583,0.003923836482221565,0.006471166009658619,0.010045021394487206,0.008800785773135722
139,1.1143931814155732,1.2748744408307355,0.004548543597614584,0.005567137296204085,0.005927623305401985,0.006781247025695402
140,1.2862809498837817,1.2019790151667968,0.00952800703617616,0.00903743620426163,0.011283166227050717,0.010543675571638569
141,1.4443127530026636,1.343756709005936,0.007979628469627976,0.00734293283609801,0.010243352858174919,0.009530189425574013
142,2.294194893602245,2.375684400047272,0.005249873898403307,0.005808519315519002,0.00775065842433191,0.008025960810970513
143,1.6823436826029166,1.2536739389987617,0.008716806645610966,0.005913556316031895,0.013458749460823332,0.010029391511990093
144,1.1564729910916296,1.193340315895437,0.004205356331242289,0.005602536694344774,0.0071830620564697495,0.0074120516515244535
145,1.1571263121478887,1.0756045002417092,0.005873737625116187,0.005049786386111311,0.007513807221739537,0.006984444806764346
146,1.3200792781821584,1.1872722201369794,0.008049263891354625,0.007811001448269602,0.010909746100678996,0.009812167108570078
147,0.9457106411789497,0.9932627301485816,0.004776316369590655,0.003638325018859273,0.005530471585841811,0.0058085539774770855
148,0.7510094061453735,0.9797419525802846,0.00320944190660416,0.005076383173991112,0.006953790797642347,0.009071684746113747
149,0.8953296864972371,1.0656303470029074,0.004762391949453389,0.00546477101027132,0.006217567267341924,0.007400210743075746
150,1.2708110454162473,1.3455001622084979,0.003443932372401754,0.004004464768477672,0.005994391723661544,0.006346698878341971
151,1.7847674360954098,1.619411253720355,0.0040379353757814705,0.004574608061356935,0.006864490138828499,0.006228504822001366
152,0.7275866445230499,1.0021580221428994,0.00420570314753208,0.006507519624304542,0.0068640249483306595,0.009454320963612258
153,0.7009066601564558,0.6988184966813927,0.0026251185773650027,0.004340487557027284,0.008245960707723009,0.008221394078604621
154,1.0145127914454115,1.1235194096171495,0.003547247522536404,0.005732241885801783,0.00975493068697511,0.010803071246318744
155,1.8434471546563516,2.1333871300304823,0.004358031098478372,0.00730612030832357,0.008266579168862562,0.009566758430629966
156,1.567826668691181,1.222956820708113,0.004492340024903098,0.005635745717548908,0.00847473874968206,0.006610577409233043
157,1.7347822383086005,1.8563391666854077,0.004062721869575177,0.006271416103666918,0.007710143281371557,0.00825039629637959
158,1.1332458019803535,1.0158481359832905,0.00264159860601481,0.0039373958759042265,0.008332689720443777,0.00746947158811243
159,0.8768360742968625,0.8886013829500404,0.0035935904684297644,0.0046768493839475815,0.007246579126420351,0.007343813082231739
160,0.7780967867004656,0.7451095328563999,0.0019501172599009162,0.003670490309637438,0.006031758036437717,0.005776042890359689
161,0.887176762728765,0.8940742763190942,0.0036509331799537653,0.005138357909879852,0.006475742793640621,0.006526089608168571
162,1.298339788756487,1.3387643962632645,0.002644276555512193,0.004553620395453281,0.006124244286587203,0.006314926397468229
163,1.2065203731878849,0.901829007935213,0.00513412924760802,0.006487978474354051,0.010491481505981608,0.007841991373349679
164,0.9143747125657178,0.9271363945615851,0.004272779030680924,0.004176290065592726,0.007199800886344234,0.007300286571351064
165,1.0118010867801075,1.264908807363447,0.007723672418168759,0.008663758954544156,0.008293451530984488,0.01036810497838891
166,1.03069391360008,1.0427151707253892,0.0030766982495524773,0.004965310336787568,0.007808287224243029,0.007899357353980221
167,1.4002706221594867,1.3533695359445825,0.0051291964181666184,0.004799182751576534,0.006279240458114291,0.006068921685850146
168,1.1061623527470532,0.9845074041268138,0.004647740977928795,0.004849790168112383,0.007325578495013597,0.006519916583621284
169,0.6363721053566436,0.7469735272109549,0.002959870257472761,0.005533137238599666,0.00909103007652348,0.010671050388727926
170,1.0185041868673057,0.9924522252057862,0.007380465122226853,0.007038668263870824,0.007774841121124471,0.007575971184776994
171,1.0933198649739577,0.99316465118496,0.0037962495311595753,0.006491272229967059,0.007540136999820398,0.006849411387482482
172,1.4097553459485979,1.1147614256094474,0.0023186765558365096,0.004476953516503805,0.007919973853643809,0.006262704638255322
173,1.381747892855227,1.5347551867023215,0.0041369697390875055,0.0071383962172200995,0.007633966258868657,0.008479310423769731
174,1.1453607127346586,1.2657595757085813,0.006507731322356014,0.00827293840332406,0.008547468005482527,0.00944596698289986
175,1.8520842536836788,1.7104105487057157,0.002719653823324051,0.0029287851861399244,0.00479814573493181,0.004431115411154704
176,1.0742312591491945,0.9535053290579661,0.0057754368771462065,0.0056420433672069005,0.007673080422494247,0.006810752350414044
177,1.0788968545847752,1.186468180071727,0.005065243448754813,0.00549290824107281,0.007991828552479817,0.008788653185716496
178,1.6044898153458553,1.3586534556073309,0.0062431510324741455,0.006319318398173632,0.01084114740098551,0.00918009091626575
179,0.981985079654061,1.2007494082351033,0.008767723925482687,0.009605995265880827,0.008767723925482687,0.010720976859241994
180,0.9157094358015698,0.86659788750297,0.0032703908421484636,0.004841328980463519,0.007384753514528789,0.0069886926411529835
181,1.3322971024958645,1.08590334611675,0.004516261364392761,0.005375759139191832,0.008765112516420162,0.007144100961294408
182,1.308107791549689,1.3135227069554731,0.004756755605635233,0.003956393695649016,0.008175673697185557,0.008209516918471707
183,1.1050710924719094,1.023603244545342,0.005262243297485283,0.004897623179642784,0.007950151744402226,0.007364052119031237
184,0.9494432865682614,0.9197600312626827,0.004335357472914436,0.005316531972616663,0.007846638731969103,0.0076013225724188655
185,1.190084067100325,0.8293276461543488,0.004877393717624283,0.005456102935225979,0.009917367225836042,0.006911063717952907
186,0.7783857149937627,0.7125442148407463,0.0044226461079191065,0.005201052663071141,0.008648730166597365,0.007917157942674958
187,0.7154617543412766,0.8907877732316791,0.004258700918698075,0.004894438314459775,0.007154617543412766,0.008907877732316792
188,1.0617633799262673,1.2555764600974921,0.0031045712863341153,0.006065586763756001,0.006102088390380847,0.007215956667226966
189,0.7343383222546681,0.9168796135021331,0.0036353382289835054,0.006323307679325056,0.006799428909765446,0.008489626050945677
190,0.960394769394793,0.7385546830370997,0.004018388156463569,0.004103081572428332,0.009415634994066597,0.007240732186638232
191,1.7857999831295985,1.605817735249211,0.005742122132249513,0.004971571935756071,0.006975781184099994,0.00627272552831723
192,1.0729594860136942,0.7857022059441302,0.003261275033476274,0.003814088378369564,0.006582573533826345,0.004820258932172578
193,1.4164633877835344,0.8913773801138347,0.0061054456369979936,0.004524758274689516,0.009570698566104962,0.006022820135904289
194,1.3914310394178988,1.3895264739727138,0.003801724151415024,0.004875531487623557,0.00709913795621377,0.00708942078557507
195,0.8019430026369806,0.9671144012980306,0.0041337268177163945,0.007326624252257808,0.009010595535246973,0.010866453947168883
196,0.7458231705414662,1.1116323399135004,0.004750466054404243,0.007613920136393839,0.0054839939010401925,0.008173767205246327
197,0.9518097786474105,0.9365937633320428,0.003853480885212188,0.004778539608836953,0.007494565186200082,0.007374754041984589
198,1.210337990553874,1.2841331444672353,0.004673119654648162,0.007094658256725056,0.008583957379814709,0.009107327265725072
199,0.7025260997372346,0.9266884362462328,0.0031933004533510664,0.0064803387150086204,0.007893551682440839,0.010412229620744189
200,0.9836404418375683,0.978124143525862,0.005316975361284153,0.006151724173118629,0.007451821529072487,0.007410031390347439
201,0.8373899373791037,1.0666246026659196,0.002326083159386399,0.003782356747042268,0.004868546147552929,0.006201305829453021
202,0.8922389774370606,1.1094120813502957,0.00355473696190064,0.006232652142417391,0.008922389774370605,0.011094120813502957
203,1.1617173275592452,0.9033536437617015,0.005353536071701591,0.005282769846559658,0.009293738620473961,0.007226829150093612
204,1.1269975291688388,1.2901456740632056,0.004419598153603289,0.007544711544229273,0.010062477939007488,0.011519157804135764
205,1.0047307002380892,0.9890235871506772,0.0036011853055128644,0.004155561290549063,0.006126406708768836,0.006030631628967544
206,1.4598553655122881,1.2504874458846746,0.004619795460481925,0.005390032094330494,0.009418421712982504,0.008067660941191448
207,1.4005389131151502,1.6249951196658998,0.0015527038948061533,0.0032114528056638334,0.006115890450284499,0.0070960485574930125
208,1.8171180404520229,1.7069938099088335,0.002893500064414049,0.005050277544108975,0.00971720877247071,0.009128309143897506
209,0.9040945556562427,1.1010322842557707,0.0020928114714264877,0.004665391034982079,0.0072910851262600225,0.008879292614965893
210,0.9736173911111429,0.8910670467436164,0.004549613977154874,0.003775707825184815,0.006623247558579203,0.006061680590092628
211,1.1488599451080606,1.2723634661386143,0.003481393773054729,0.008835857403740377,0.01104673024142366,0.012234264097486677
212,1.3716258138503945,1.1335982890128538,0.008626577445599965,0.005754306035598242,0.009939317491669526,0.008214480355165607
213,0.5967466137488883,0.5460209071053109,0.0040050108305294515,0.004627295822926363,0.007459332671861103,0.006825261338816386
214,0.7964919554595503,1.1130250961383503,0.004022686643735103,0.009849779611843808,0.008127468933260718,0.011357398940187249
215,0.9255380648709248,1.2138613649511938,0.005609321605278332,0.008670438321079955,0.008263732722061828,0.010838047901349944
216,0.9246197434914197,1.0376593877122484,0.004741639710212409,0.006176543974477669,0.007112459565318613,0.007981995290094218
217,1.2998760891473153,1.1413225033833938,0.003834442740847538,0.0072235601479961635,0.012035889714326994,0.010567800957253647
218,2.649937223108734,2.426967827300559,0.0026341324285375093,0.0035122544534016776,0.006134113942381329,0.005617981081714257
219,0.9269013907525047,0.7865842434195482,0.0037076055630100185,0.0055786116554577886,0.00965522282033859,0.008193585868953628
220,1.134968252006841,1.4787233988725015,0.0068785954667081265,0.011552526553691418,0.011127139725557265,0.01449728822424021
221,0.7363160135513769,0.9104748971829061,0.004023584773504792,0.0047174865139010674,0.007590886737643061,0.009386339146215526
222,1.5661221126608529,0.938285178805998,0.004909473707400793,0.00384543106068032,0.010440814084405685,0.0062552345253733205
223,0.8826751019701475,1.0256751368909396,0.0040121595544097615,0.00534205800464031,0.005694678077226758,0.006617258947683481
224,0.9786071034508819,0.8198015612328151,0.0024900944108164932,0.003240322376414289,0.007195640466550602,0.00602795265612364
225,1.4672942093337071,1.2289678215643423,0.0054954839300887905,0.006502475246372181,0.012649088011497476,0.010594550185899502
226,1.2665060125898766,1.6064669947931207,0.002759272358583609,0.0051989223132463454,0.009972488288109265,0.012649346415693864
227,2.0696990390378014,1.8628397123939766,0.004790969997772688,0.006773962590523552,0.009239727852847327,0.008316248716044538
228,1.0234452262391422,0.987057733852444,0.005782176419430182,0.0064938008806081846,0.008673264629145274,0.008364896049596983
229,0.9593226193262098,0.9051376090257971,0.004013902172913012,0.004415305409881937,0.0076136715819540455,0.0071836318176650565
230,1.5973082999632207,1.9864480214918987,0.004753893749890538,0.006534368491749667,0.006711379411610171,0.008346420258369323
231,1.1323489968166096,1.5034277417649258,0.005341268852908536,0.007517138708824629,0.009358256172038096,0.012425022659214262
232,0.9405617402721953,0.97511221553432,0.001481199590979835,0.003996361539075082,0.007235090309786117,0.007500863196417846
233,0.9189331628344538,0.922008990171636,0.008669180781457111,0.006585778501225971,0.009988403943852758,0.010021836849691695
234,0.6808843309014756,0.7085038042314089,0.0030127625261127237,0.003728967390691626,0.005972669569311189,0.006214945651152709
235,1.0065308936536133,1.112286562769451,0.0029517035004504788,0.005102231939309408,0.005886145576921715,0.006504599782277491
236,1.1939117195044822,1.0877951385007976,0.003927341182580533,0.007502035437936535,0.0108537429045862,0.009889046713643615
237,0.9855631838332558,0.933840401978747,0.0035451913087527188,0.00539792139872108,0.008799671284225498,0.008337860731953098
238,1.1822813372830976,0.7116501993386243,0.005231333350810166,0.0034714643870176792,0.012712702551431157,0.007652152681060476
239,0.8987706363472512,1.146645458485889,0.004938300199710172,0.007257249737252462,0.006419790259623223,0.008190324703470635
240,1.409563415690251,1.2746300784311142,0.004762038566521118,0.00708127821350619,0.013297768072549537,0.01202481206067089
241,1.0421027497566844,1.0009826964028234,0.004472543990372036,0.0033703121091004156,0.007186915515563341,0.006903328940709127
242,0.6547276906594368,1.10592956422648,0.003162935703668777,0.010433297775721509,0.0077943772697552,0.013165828145553332
243,1.023762354656796,1.1602359811203666,0.004470577967933607,0.008468875774601215,0.009059843846520319,0.010267575054162537
244,0.8826171406961766,0.9382597119028429,0.004503148677021309,0.008687589925026322,0.0094905068892062,0.01008881410648218
245,1.0010371311118527,0.9488055269882205,0.0069037043524955355,0.006367822328780004,0.009268862325109747,0.008785236361002043
