data,system,example_id,startendtrimmed_normalizedbyshoulders_hands_defaultdist0.0_nointerp_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast,startendtrimmed_unnormalized_hands_defaultdist0.0_nointerp_dtw_fillmasked10.0_dtaiDTWAggregatedDistanceMetricFast,untrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast,untrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_dtw_fillmasked1.0_dtaiDTWAggregatedDistanceMetricFast,untrimmed_unnormalized_hands_defaultdist1.0_nointerp_dtw_fillmasked1.0_dtaiDTWAggregatedDistanceMetricFast,startendtrimmed_unnormalized_hands_defaultdist10.0_nointerp_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast,startendtrimmed_unnormalized_hands_defaultdist10.0_nointerp_dtw_fillmasked1.0_dtaiDTWAggregatedDistanceMetricFast,startendtrimmed_unnormalized_hands_defaultdist10.0_nointerp_dtw_fillmasked10.0_dtaiDTWAggregatedDistanceMetricFast,untrimmed_normalizedbyshoulders_hands_defaultdist10.0_nointerp_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast,untrimmed_unnormalized_hands_defaultdist10.0_nointerp_dtw_fillmasked1.0_dtaiDTWAggregatedDistanceMetricFast
signsuisse_test,sockeye,11,5.787372668495128,9589.410904094062,6.577075872111784,12.433253255233307,12.433253255233307,5.730940248897195,10.691211535714352,102.40471989791158,6.577076797492692,12.433253215070382
signsuisse_test,sockeye,12,6.251638515973414,11274.036800802063,6.1685863343883,8.346977371128244,8.346977371128244,6.231215818960883,6.645639683171561,38.54789113405803,6.168587734826179,8.34697737383238
signsuisse_test,sockeye,13,6.45449332223014,17108.074901826283,6.875468638548931,11.576682707711905,11.576682707711905,6.434934879550755,10.546820840264068,103.2380234770252,6.875469696946051,11.576682630307792
signsuisse_test,sockeye,14,6.276048486823121,10990.896510309469,6.244311251098057,9.325557555432853,9.325557555432853,6.268875971509019,8.057004184248578,71.71126854023822,6.244311404786774,9.32555752631955
signsuisse_test,sockeye,15,6.508401340410413,10967.946478031674,7.376962198691382,11.068538531037918,11.068538531037918,6.28816339726779,10.206212895653987,83.66689336883971,7.376967347309969,11.068538557630765
signsuisse_test,sockeye,16,5.8533509768570795,11468.771404426454,5.764501913711869,9.434498588779402,9.434498588779402,5.83640364977331,8.085674252090397,79.31934472699383,5.764502762066767,9.43449858888615
signsuisse_test,sockeye,17,5.867088372759234,10397.865118915988,6.068792626737275,9.029142631411403,9.029142631411403,5.548434212162348,7.5948576922750375,75.1520473256832,6.068789506189802,9.0291426223665
signsuisse_test,sockeye,18,5.978962736840584,11381.80657946155,4.742920906903249,9.56044238104442,9.56044238104442,5.972762508455917,7.977013846260549,86.11566641600271,4.7429218149255155,9.560442407148855
signsuisse_test,sockeye,19,4.3320109468324,9576.564897285327,5.544896370999949,10.044259269779584,10.044259269779584,4.28336474731008,8.271575435004692,84.31861411200619,5.544895824155414,10.044259272444657
signsuisse_test,sockeye,20,4.992167249903418,9769.248372106622,4.435210992912591,9.533417076267348,9.533417076267348,4.903224154323292,7.753045676092633,74.8161028877125,4.435207823603068,9.533417073082463
signsuisse_test,sockeye,21,7.683647682604999,13266.680586502363,11.18898402902378,14.62350590223427,14.62350590223427,7.468123162773866,13.36586546644716,140.33193708635469,11.188981953532046,14.623506428615874
signsuisse_test,sockeye,22,4.741320110820173,9307.117177040132,5.4720784471605155,9.46543876863606,9.46543876863606,4.712943588535266,6.973472379680513,66.18412261487447,5.472079148826786,9.465438730886728
signsuisse_test,sockeye,23,7.538614029718046,12458.614162247086,8.529629807778154,13.424125409614376,13.424125409614376,7.42511360300695,11.716010937059671,127.84887571296258,8.52963103412228,13.424125406148908
signsuisse_test,sockeye,24,5.084132280754028,11479.441289447564,6.268979933114836,10.141987370564477,10.141987370564477,4.979534383198263,6.748480052374615,58.246145717912796,6.268978155838947,10.141987431256577
signsuisse_test,sockeye,25,4.137787852054912,8531.902550899653,5.552554264653281,8.683870381598394,8.683870381598394,4.019257325377682,6.815615263286621,71.43130345502648,5.552554492770318,8.68387040104706
signsuisse_test,sockeye,26,6.748642549831663,12603.35950819411,7.059933017347703,11.404510563802877,11.404510563802877,6.660249988180192,10.450788570890994,104.58710391549639,7.0599331663638445,11.404510620431775
signsuisse_test,sockeye,27,7.153251122025735,13131.866130411885,7.485665849398187,12.953338097770066,12.953338097770066,6.963539447346479,11.810570400865796,119.45867036396443,7.485665664501899,12.953338631631285
signsuisse_test,sockeye,28,6.1519438624022875,11079.047981500269,5.913966055901256,11.47232931951854,11.47232931951854,6.126460551007615,10.108451082758032,107.44433468288382,5.913967565068526,11.472329268179475
signsuisse_test,sockeye,29,5.214121599458501,9046.377330138857,7.8088390061388475,9.489686476240138,9.489686476240138,5.064351331695653,6.52132084480491,67.12852481057857,7.808839430942049,9.489686728437473
signsuisse_test,sockeye,30,5.659011058852238,10542.933299882654,4.202370438201686,9.443921059082344,9.443921059082344,5.641151758593876,8.613148086189724,84.2318272275182,4.202371383715452,9.443921134390063
signsuisse_test,sockeye,31,7.449431923602295,16552.693813118458,7.169579664073505,12.03769005326229,12.03769005326229,7.457712130238434,11.116326189896522,94.55527179055821,7.169576840817451,12.037690515187169
signsuisse_test,sockeye,32,4.77862560269467,10306.89702308562,5.607680127461876,8.162445946407404,8.162445946407404,4.69213464120036,6.9863122540117315,70.98747243241685,5.607679018324068,8.162445873784915
signsuisse_test,sockeye,33,7.7327014542578745,11120.904128568618,8.02740562496751,10.617748705225402,10.617748705225402,7.650129474840189,9.281118828237274,77.11620518858267,8.027404987511371,10.61774866780899
signsuisse_test,sockeye,34,6.376073316636893,11457.76602949622,6.987355378878166,10.590204841615853,10.590204841615853,6.330824676322847,9.052755194897832,96.21497537346482,6.987355912208975,10.590204881197776
signsuisse_test,sockeye,35,6.659353198037957,12225.735415026596,6.931484156572178,11.115947714687739,11.115947714687739,6.641635681055752,9.462130282258702,100.8899647741137,6.931485616160447,11.115947720570752
signsuisse_test,sockeye,36,6.055407095352855,11216.835986653636,5.621831555450372,10.578112029625865,10.578112029625865,6.0329243198059865,9.494454978542267,91.960203148573,5.621829842244632,10.578112178804355
signsuisse_test,sockeye,37,8.51116424693931,13816.315890454141,8.36336754155759,11.581552490193602,11.581552490193602,8.46159998052963,10.545106608244991,109.36065640742055,8.363370921149832,11.581552500612643
signsuisse_test,sockeye,38,8.316207546214667,10342.946964933919,6.2592266994399655,12.210697365712061,12.210697365712061,8.278431825635304,10.792887951441244,67.65770674744711,6.259227358187706,12.210697656805058
signsuisse_test,sockeye,39,5.51941875258098,10265.57968583463,5.860105180562598,7.540769771726356,7.540769771726356,5.502602143061687,6.359941928975469,57.40741003965807,5.8601054132318255,7.540770090296998
signsuisse_test,sockeye,40,5.638105649870052,11866.6954494934,7.400000795178916,11.371330520455215,11.371330520455215,5.576927472418639,9.714610646195611,96.53738260030507,7.400000436076019,11.371330526810997
signsuisse_test,sockeye,41,6.447117526463079,13869.182944188991,8.151584869425918,13.851854938068833,13.851854938068833,6.294920127689708,12.033452574628601,123.82075474635364,8.15158350218007,13.851854985935217
signsuisse_test,sockeye,42,4.718052561717362,9827.514898157398,4.485769486252519,11.09094711538004,11.09094711538004,4.670315778067087,9.550664411358005,96.78841857614468,4.485767840434869,11.090946949340521
signsuisse_test,sockeye,43,5.523718117715885,10940.413115630168,4.665993907568898,11.647159385627676,11.647159385627676,5.504748985965894,10.394144278875206,113.76682604303939,4.6659928932740495,11.647159468709926
signsuisse_test,sockeye,44,7.375792488397578,15928.80832904419,7.254529385545752,12.128278651750716,12.128278651750716,7.389207574080679,11.456713746172692,99.86933285328249,7.254531292460707,12.128278653929382
signsuisse_test,sockeye,45,5.486378300868626,10508.376273297383,6.174846061025234,9.552479101766735,9.552479101766735,5.423268091130869,8.261512900159925,82.77014449219226,6.174848537771451,9.55247910894416
signsuisse_test,sockeye,46,5.402946013031066,12558.487060877256,7.751393588726314,9.599206292134928,9.599206292134928,5.332066772445716,7.412789829947134,68.62254812696294,7.751394261496234,9.599206335043537
signsuisse_test,sockeye,47,7.782945878260558,11109.64003036558,8.323622283542685,11.29597092744582,11.29597092744582,7.653562204621626,10.058475851815647,109.1216588679755,8.323622889469142,11.295970543319957
signsuisse_test,sockeye,48,5.652886257490739,10506.175820771856,6.66388617288615,9.630098912313787,9.630098912313787,5.561735179591464,7.740040011627547,78.89635567989068,6.66388471210899,9.630098897637911
signsuisse_test,sockeye,49,6.657728163013492,15277.392115608327,7.706790455174283,10.628025936863516,10.628025936863516,6.615074103661984,9.318212587183275,79.87659499908001,7.706786327073724,10.628026412411456
signsuisse_test,sockeye,50,5.485433821990071,9678.972628315994,6.937729382259931,9.123818885524608,9.123818885524608,5.4072601757065275,7.0288922449109705,56.81271989347257,6.937730583140155,9.123818891469684
signsuisse_test,sockeye,51,6.840709029295688,12705.547998523847,5.31814617165597,11.448010374136015,11.448010374136015,6.826724144151517,10.757783146086355,105.99733465595637,5.318146738512638,11.448010539000526
signsuisse_test,sockeye,52,6.318267564250701,10069.234487394866,5.208990838866661,10.86994192964996,10.86994192964996,6.288307555887283,9.805490976610345,89.33818719545538,5.208989011028101,10.869941540138154
signsuisse_test,sockeye,53,6.783847357301366,12434.382944624635,8.691431804980713,13.6348881114214,13.6348881114214,6.646999211889643,12.028818168411286,110.62369663749699,8.6914334903699,13.634888088777334
signsuisse_test,sockeye,54,6.095557818096821,12509.89979574713,9.065559872987281,14.821169067770185,14.821169067770185,5.972541660858961,12.755324893001774,133.7464662401046,9.065558906565455,14.821169073782787
signsuisse_test,sockeye,55,5.848831276433685,11570.27770428748,6.772406194358008,8.015122805709847,8.015122805709847,5.808669207165053,6.223433072556939,47.18720817858146,6.772406388446921,8.01512295888856
signsuisse_test,sockeye,56,6.6697981976933844,11993.389691797089,9.566353039100543,13.392645579793918,13.392645579793918,6.4174755511809325,11.633081855513016,126.24385426606221,9.566351495552286,13.39264563549479
signsuisse_test,sockeye,57,7.29246006300972,14267.480369626577,7.035645575368979,14.304521523655053,14.304521523655053,7.191802063515466,14.084111979693372,152.2638373610134,7.035644938970202,14.304521406893164
signsuisse_test,sockeye,58,9.476022173016654,15772.31932600181,10.371090162890576,10.981998967842802,10.981998967842802,9.27956879228585,9.377661182181352,40.16372383408773,10.371085718103906,10.981999300408386
signsuisse_test,sockeye,59,5.900981467740634,10467.275315674937,6.055013432333033,12.603765105428941,12.603765105428941,5.833475904254804,10.200433634236648,102.43812058075694,6.0550146108366,12.603765094090452
signsuisse_test,sockeye,60,6.582082191420162,11743.571439411699,7.525451271795773,9.27388117931172,9.27388117931172,6.516013897718595,7.191682820894323,59.30739787238024,7.525449095751823,9.273881147678903
signsuisse_test,sockeye,61,5.043699625321803,10748.467937074376,4.713311513510409,9.5186149455424,9.5186149455424,5.0269353077884285,8.181370766532114,86.05533558050209,4.713312282909286,9.518614949281407
signsuisse_test,sockeye,62,5.819765221584663,11888.561472742602,5.396269040332626,10.298693011321543,10.298693011321543,5.704546362235745,9.775884572786751,98.89056249029834,5.3962688333217965,10.298693148017984
signsuisse_test,sockeye,63,6.242073978498744,11815.233373773955,7.3026096540014604,10.71413514823681,10.71413514823681,6.221103623612014,9.737209161447272,90.01741054876221,7.302606241010848,10.714135141010516
signsuisse_test,sockeye,64,5.596675154578823,10509.461846476417,6.039287039327208,9.581840987936667,9.581840987936667,5.472587622050532,8.660201774503363,85.0066822757685,6.039288363328345,9.581840992962615
signsuisse_test,sockeye,65,8.80785645523462,16396.026857931527,8.709250869853118,15.232653774211604,15.232653774211604,8.768953992163253,13.809562883541664,101.90035707696391,8.70925195651816,15.232653788048061
signsuisse_test,sockeye,66,6.4940103430730725,11282.33179559315,6.126693806669684,12.591462854668604,12.591462854668604,6.486393342700991,12.514632201433864,128.97814554136406,6.126693982511914,12.591462856728096
signsuisse_test,sockeye,67,6.863562393493497,11039.701747892783,4.680072082540178,9.922758831840312,9.922758831840312,6.8456919895030675,8.47000983229809,87.21309141980569,4.680072228293668,9.922758674207822
signsuisse_test,sockeye,68,5.437710028716815,9905.565445468925,4.818169630979098,12.375991976654653,12.375991976654653,5.412502442682753,10.721466793026124,113.06227643920754,4.818171637311139,12.375992008331561
signsuisse_test,sockeye,69,6.168117191085969,12901.73040535113,7.0100290795645535,9.711745583101832,9.711745583101832,6.0427802836502496,8.399263472809656,63.05369152684071,7.010027519424996,9.711745609415159
signsuisse_test,sockeye,70,5.936067213003168,10623.732241731319,4.748914031850672,10.091967743377039,10.091967743377039,5.897925604620934,8.228739776652091,85.013688821438,4.748914002157642,10.091967731977768
signsuisse_test,sockeye,71,7.541313992600131,14366.462386295701,7.440313603110678,14.161895088337062,14.161895088337062,7.474348187219371,14.07552751252492,146.0203888789181,7.440314389159624,14.161895081923168
signsuisse_test,sockeye,72,6.995235711445996,11137.504728718128,7.722838982629737,10.025881006041104,10.025881006041104,6.877267147865615,8.479141646259036,84.38939660207923,7.72283815296044,10.02588093706352
signsuisse_test,sockeye,73,7.746238022103979,13232.573526531012,7.94476035889273,11.732025018186894,11.732025018186894,7.615966098124498,10.744448788952708,98.55184008236446,7.944762209555781,11.732024966289137
signsuisse_test,sockeye,74,5.820459464531176,15822.154475858995,5.904716847039481,9.791607346514255,9.791607346514255,5.805593954008078,8.188387439861671,77.15250082391131,5.904715721727043,9.791607320627875
signsuisse_test,sockeye,75,6.595313089754838,14432.682581493511,6.928870548103656,13.663518975848625,13.663518975848625,6.570357399767131,12.39150058453483,127.20338759623512,6.928871216114028,13.663519001188563
signsuisse_test,sockeye,76,5.638035511056078,11114.084415567073,6.738159178101735,10.870409608416818,10.870409608416818,5.495440158480593,9.47815403263146,97.1884985482661,6.738157651990543,10.870409645897071
signsuisse_test,sockeye,77,4.617482619316803,8445.484250123223,4.431281045044564,7.388748475578048,7.388748475578048,4.54199068277649,4.89955214338829,25.592509643863895,4.43128064179157,7.3887484362784255
signsuisse_test,sockeye,78,6.401216913451144,11309.21877042503,8.620991729825604,10.548832864237763,10.548832864237763,6.238690899100546,8.502819990428264,76.17947765074501,8.620992634300919,10.548832823649725
signsuisse_test,sockeye,79,4.8141609790197935,10329.85644673872,4.081222031708748,10.574683336442618,10.574683336442618,4.797104943105457,9.920910782021664,96.60165638793553,4.081222294316124,10.57468319142666
signsuisse_test,sockeye,80,5.595525557641925,9615.005595375207,5.358365714948653,9.411016573953045,9.411016573953045,5.5785208077977035,7.815509104724844,67.42379694816886,5.35836603038269,9.411016340577337
signsuisse_test,sockeye,81,5.872631318665197,11070.146372733536,6.771014059957323,10.43715361787055,10.43715361787055,5.829663717961725,8.70019713966899,91.17504060385374,6.771015155235651,10.437153487073278
signsuisse_test,sockeye,82,7.979612303244456,14469.639456666493,7.831564801538404,12.677994734860127,12.677994734860127,7.9757761921877615,11.888004946739148,98.2063242759679,7.831566046544378,12.677994736022159
signsuisse_test,sockeye,83,5.230700125707255,10120.133717943685,5.774151200751194,8.736370182811141,8.736370182811141,5.178264307728237,7.875412095831207,73.80993031774162,5.774150842119483,8.73637012281433
signsuisse_test,sockeye,84,8.109916396831299,15925.150119515256,6.897954520700234,12.476396810341807,12.476396810341807,8.095833614536671,11.927650515886977,111.88637539254402,6.897953781553208,12.476397053328814
signsuisse_test,sockeye,85,5.017637946582735,11342.331903354263,5.400943873703989,7.844548091107813,7.844548091107813,4.959995817146293,6.554671862331903,63.36938237576597,5.400943301904202,7.844548103859177
signsuisse_test,sockeye,86,6.298717530250872,11629.728529318496,5.740006712427683,11.034400264782898,11.034400264782898,6.2808221588745115,9.7920836009477,100.79528398564145,5.740005878589485,11.034400266093154
signsuisse_test,sockeye,87,6.614333655004363,10549.915803618214,7.277968516068766,10.75141190795119,10.75141190795119,6.548402045268186,8.9272137004918,79.48329755159014,7.2779691953844035,10.751411946674345
signsuisse_test,sockeye,88,4.961613284937438,8765.934704978237,5.273823542800886,9.79814153979482,9.79814153979482,4.919959595616166,6.873115766676067,59.90021793089064,5.273822831915877,9.798141852465628
signsuisse_test,sockeye,89,6.897252392392155,11843.401086352105,7.198314610876271,12.046427521532596,12.046427521532596,6.855452329030525,11.9196193655087,129.4151486040293,7.198314199782834,12.046427481582088
signsuisse_test,sockeye,90,8.243052963538322,12483.97413413225,7.506580942817264,11.034055408550879,11.034055408550879,8.156199498213631,10.293776154923602,89.52779507989467,7.50658134571534,11.034055378151747
signsuisse_test,sockeye,91,4.907932998938823,10230.69686940953,5.124596345579407,7.00566598124596,7.00566598124596,4.8591919926774905,5.085029464146998,40.581951107631134,5.1245954027363405,7.005665976294144
signsuisse_test,sockeye,92,4.326354987717354,9298.973102280841,3.932010904667151,7.718824341500825,7.718824341500825,4.296961856044051,4.878307338008752,38.96344477121089,3.932011119839256,7.718824336889283
signsuisse_test,sockeye,93,6.309844387113996,12365.936978037213,6.881287881803253,12.237633416583876,12.237633416583876,6.240276513779738,11.134604603324878,116.11166139912068,6.881289633693641,12.237633315099805
signsuisse_test,sockeye,94,6.805208907567542,11931.974097754777,6.860105744567409,11.001736687024337,11.001736687024337,6.757265991260193,10.944066769716098,88.67393858921807,6.8601055972132245,11.001736936610484
signsuisse_test,sockeye,95,5.504434749615367,11729.15975954009,5.917992206509389,9.036246323905745,9.036246323905745,5.411420173907113,7.765348734938572,80.42122322185449,5.917989884208764,9.036246323015643
signsuisse_test,sockeye,96,7.042386019401652,11475.623335976701,6.969216274815009,12.691521063802814,12.691521063802814,7.020158776751766,11.50800242531505,124.74468836468198,6.969215253748654,12.691521352082262
signsuisse_test,sockeye,97,6.756203165373766,13345.773839730919,7.069042830895194,11.681651446290054,11.681651446290054,6.657137627185962,11.09745766807067,114.32641852622085,7.069040325569835,11.681651451630971
signsuisse_test,sockeye,98,6.705568989371709,10618.752940632809,5.998648615645573,12.242581038613269,12.242581038613269,6.679530993641923,11.099884280572867,114.60208855712612,5.998649380665303,12.24258103777618
signsuisse_test,sockeye,99,5.216128388659006,9039.350252438084,3.834971826874748,9.086461729770747,9.086461729770747,5.197722720788168,7.657913417479227,74.61125891968416,3.834971705999426,9.086461864946452
signsuisse_test,sockeye,100,9.266379576343184,12481.149116470575,7.302705385554346,13.245309676445087,13.245309676445087,9.245731203720005,11.619000010050446,97.72411844702513,7.302706355646375,13.245309683877016
signsuisse_test,sockeye,101,6.431745128755009,12863.815558757999,6.67275391476558,12.688287223007938,12.688287223007938,6.31786398405183,11.404643612085206,114.9857629891272,6.672754055570495,12.688287345513945
signsuisse_test,sockeye,102,6.7806996734384555,11413.058238876296,6.606318781957614,10.237786997452263,10.237786997452263,6.755464106916845,9.040275848619885,76.88194562520798,6.6063184111082816,10.237786991873053
signsuisse_test,sockeye,103,6.760864625079189,10691.773638399474,6.65651198652629,10.127050115914054,10.127050115914054,6.693298296359702,8.68204501321566,91.13120771085144,6.656511388358338,10.127050127841866
signsuisse_test,sockeye,104,7.2443839873055955,11675.133513513902,7.458911129584286,9.95362191888868,9.95362191888868,7.086046707234455,8.7293758176585,73.08299617659162,7.4589110952744,9.953621885769552
signsuisse_test,sockeye,105,5.434132909371378,13767.642477965439,5.174161270958357,12.27150832786398,12.27150832786398,5.418989931795055,10.152083722917382,98.24580834523434,5.174162159410022,12.271508329921968
signsuisse_test,sockeye,106,7.1459416675785175,13898.602018818196,7.033083420263497,10.594837327385786,10.594837327385786,7.063576176869,9.454620731957506,94.77714598366185,7.033084108394297,10.594837430294698
signsuisse_test,sockeye,107,7.717045933928246,15498.41017283515,8.169715268942028,10.884278500022956,10.884278500022956,7.709435699472925,10.022604200181213,72.9292224786019,8.169714618691941,10.88427849326403
signsuisse_test,sockeye,108,6.84069953863366,11559.29832778767,6.369880881070134,11.20597455783652,11.20597455783652,6.814649305211237,10.176484336327613,91.88315117963694,6.369879756244505,11.205974577974835
signsuisse_test,sockeye,109,6.509233800362936,12592.076831558343,7.220221991535453,10.29092437575927,10.29092437575927,6.447368921734254,9.234391446988765,86.81109372396553,7.220223035774415,10.290924381529624
signsuisse_test,sockeye,110,5.989543010081834,12820.234109869853,5.690750365642571,8.098353163216627,8.098353163216627,5.96251130636909,7.0693585820591,66.43800533266122,5.69075051978623,8.098353369313166
signsuisse_test,sockeye,111,4.715871184843809,10050.5380998165,5.591467174897429,8.919256156526624,8.919256156526624,4.687417887879611,7.2828275449934115,75.1653538347329,5.591468293680798,8.919256129676999
signsuisse_test,sockeye,112,6.254366417761603,10789.35919319726,5.997336589644799,12.560213625730785,12.560213625730785,6.232983308605004,12.424213432882127,130.4223004663898,5.997336323270689,12.560213698472326
signsuisse_test,sockeye,113,7.342392517306866,13159.779326838261,6.935253751707252,11.656085640221505,11.656085640221505,7.318075676906057,11.150735178614948,114.85809816689066,6.935253142991895,11.656085630972852
signsuisse_test,sockeye,114,7.434531608182402,11745.390021465053,6.907881847140157,10.87237152196479,10.87237152196479,7.255228725207418,9.759730303013056,96.39117941576485,6.90788057591126,10.872371555694308
signsuisse_test,sockeye,115,5.4266864287301635,9732.52888402055,6.626344441253554,8.015870913838885,8.015870913838885,5.365201595478715,6.412644656452368,66.35006562014317,6.626344603105183,8.015870898312164
signsuisse_test,sockeye,116,5.942020909525752,9556.062536795136,5.2124647299535765,7.461804069382829,7.461804069382829,5.932928351704327,6.329642360531328,68.07571680146691,5.212465255993753,7.461804031679084
signsuisse_test,sockeye,117,5.900988765188767,13051.649175540824,6.184435266171627,11.59622084550345,11.59622084550345,5.854700662541952,10.48764257773516,101.86410831176883,6.184433090874387,11.596220804409576
signsuisse_test,sockeye,118,4.63624238139726,11029.686690060096,5.254321890642943,10.732399954161133,10.732399954161133,4.623054617726425,9.27715198819566,100.37814364718076,5.254326761030256,10.73239997617352
signsuisse_test,sockeye,119,7.027907859213085,12529.81194656854,9.019944722652115,11.807392602659624,11.807392602659624,6.897988317384486,10.07254472754795,105.45064272926827,9.019945506118976,11.807392537377137
signsuisse_test,sockeye,120,5.840697871381375,11723.030111858508,6.935056701959219,12.054079369871197,12.054079369871197,5.738239607131459,10.410433517652084,102.14893593253221,6.9350570848470685,12.0540793141529
signsuisse_test,sockeye,121,6.4093739489593915,9343.919153944104,7.595503423066973,9.008475502002625,9.008475502002625,6.305924034975762,6.6160216332131245,47.97606900040583,7.595503921431259,9.008475482412441
signsuisse_test,sockeye,122,5.121791137017961,9572.586704424239,6.094434137935147,9.974617599630365,9.974617599630365,4.990927211321489,8.591838661647055,92.4496931406892,6.09443452843262,9.974617668874592
signsuisse_test,sockeye,123,8.316862794472595,19426.764866719088,8.48405395733417,12.690516260119661,12.690516260119661,8.298946105011453,11.39983775884662,90.63514383632166,8.48405295196741,12.690516261038836
signsuisse_test,sockeye,124,6.878522497909671,11690.737689124295,6.48687838760808,10.348365727175864,10.348365727175864,6.744438790099816,9.447093316883823,94.93479805222559,6.486878079976087,10.348365779178234
signsuisse_test,sockeye,125,5.916867316300744,10238.565848024062,4.546606773468271,8.628313219284308,8.628313219284308,5.891216661084609,7.1997145179886415,68.27927778103508,4.546607404840602,8.628313271048437
signsuisse_test,sockeye,126,4.934978179065575,10464.53024100804,6.320204910639422,8.713286922845112,8.713286922845112,4.889520106287522,6.6494260836993035,67.0140381495744,6.3202046684404944,8.713286906443704
signsuisse_test,sockeye,127,5.821488272006672,10922.066611817723,6.859248903901873,10.566203685656905,10.566203685656905,5.759300259063251,7.92035931079778,73.08605858115801,6.859249866559935,10.566203719232565
signsuisse_test,sockeye,128,5.440732122405567,10403.161425704835,5.102805675705248,11.197548062628853,11.197548062628853,5.412048649542056,9.297015842960446,95.21851088512805,5.102808157826103,11.197548124002768
signsuisse_test,sockeye,129,6.209904203090487,11335.041986742506,7.296385836159807,10.27204991072281,10.27204991072281,6.171696680588649,9.148347105462564,87.76040467712203,7.296386639321464,10.272049700423278
signsuisse_test,sockeye,130,5.666342285808166,12293.102446552457,6.256615651686608,8.766066708730182,8.766066708730182,5.536118684972631,7.3443907855247845,66.89496863659687,6.256617633251208,8.766066581358015
signsuisse_test,sockeye,131,6.984013197030789,11211.651105210492,7.590022211463411,9.947123549338327,9.947123549338327,6.810439731333921,8.3209974695447,86.16439879620373,7.590020878474597,9.947123550128229
