data,system,example_id,source,target,SignCLIP-P-P,SignCLIP-P-T,SignCLIP-Suisse-P-P,SignCLIP-Suisse-P-T
signsuisse_test,sign_mt,106,deu,sgg,90.48094940185547,80.94914245605469,88.84046936035156,78.44429779052734
signsuisse_test,sign_mt,107,fra,fsl,97.87205505371094,79.39637756347656,106.70326232910156,84.35660552978516
signsuisse_test,sign_mt,108,deu,sgg,105.85108947753906,78.5628433227539,92.85237121582031,80.49459838867188
signsuisse_test,sign_mt,109,deu,sgg,81.85762786865234,78.81749725341797,86.41677856445312,77.71778869628906
signsuisse_test,sign_mt,110,deu,sgg,92.64201354980469,78.40277099609375,92.23487091064453,76.35209655761719
signsuisse_test,sign_mt,111,ita,ise,78.46195983886719,74.77618408203125,77.08248901367188,75.69973754882812
signsuisse_test,sign_mt,112,ita,ise,82.16376495361328,74.78131866455078,84.39302825927734,75.60816955566406
signsuisse_test,sign_mt,113,deu,sgg,70.6295394897461,72.11433410644531,83.36880493164062,65.23678588867188
signsuisse_test,sign_mt,114,deu,sgg,75.07695770263672,79.63604736328125,81.07076263427734,72.9078140258789
signsuisse_test,sign_mt,115,deu,sgg,87.13317108154297,77.51109313964844,86.66162109375,72.20138549804688
signsuisse_test,sign_mt,116,deu,sgg,95.21380615234375,78.78598022460938,95.94532775878906,81.67568969726562
signsuisse_test,sign_mt,117,deu,sgg,123.4126205444336,77.12663269042969,103.88196563720703,82.47218322753906
signsuisse_test,sign_mt,118,deu,sgg,82.36339569091797,84.15548706054688,85.03145599365234,71.94422149658203
signsuisse_test,sign_mt,119,ita,ise,82.92967224121094,76.88247680664062,86.4822769165039,76.64653778076172
signsuisse_test,sign_mt,120,fra,fsl,94.930419921875,79.18427276611328,102.60321044921875,82.6627426147461
signsuisse_test,sign_mt,121,fra,fsl,77.1053695678711,75.95321655273438,91.8219223022461,85.49504089355469
signsuisse_test,sign_mt,122,ita,ise,72.03071594238281,77.11308288574219,77.41663360595703,74.2831802368164
signsuisse_test,sign_mt,123,fra,fsl,96.7061538696289,81.4832763671875,105.7730484008789,80.57008361816406
signsuisse_test,sign_mt,124,deu,sgg,74.9636459350586,77.18604278564453,83.63436889648438,72.2210922241211
signsuisse_test,sign_mt,125,deu,sgg,95.0457992553711,82.60836791992188,86.3948974609375,74.12838745117188
signsuisse_test,sign_mt,126,ita,ise,81.62407684326172,79.20296478271484,78.38331604003906,68.7032470703125
signsuisse_test,sign_mt,127,ita,ise,86.30116271972656,81.17610168457031,88.50209045410156,77.75250244140625
signsuisse_test,sign_mt,128,fra,fsl,83.80245208740234,76.12548065185547,89.51966857910156,79.48047637939453
signsuisse_test,sign_mt,129,ita,ise,92.81224822998047,77.95136260986328,78.9383773803711,72.85337829589844
signsuisse_test,sign_mt,130,deu,sgg,100.94651794433594,78.62918090820312,98.67742156982422,78.19892883300781
signsuisse_test,sign_mt,131,ita,ise,88.91171264648438,78.94285583496094,78.22407531738281,75.77532196044922
signsuisse_test,sign_mt,132,fra,fsl,77.54435729980469,71.8275146484375,96.05352783203125,79.47376251220703
signsuisse_test,sign_mt,133,ita,ise,80.66252899169922,76.35962677001953,88.02470397949219,78.62518310546875
signsuisse_test,sign_mt,134,deu,sgg,88.81889343261719,81.9920654296875,95.49166870117188,78.09793853759766
signsuisse_test,sign_mt,135,ita,ise,90.64116668701172,80.76815032958984,81.58451843261719,77.6308822631836
signsuisse_test,sign_mt,136,deu,sgg,77.14486694335938,69.436767578125,76.61199951171875,72.14190673828125
signsuisse_test,sign_mt,137,fra,fsl,96.53517150878906,85.64155578613281,115.86016845703125,94.33271026611328
signsuisse_test,sign_mt,138,ita,ise,83.5068359375,74.75747680664062,89.05209350585938,74.54975891113281
signsuisse_test,sign_mt,139,deu,sgg,77.46971893310547,76.47933197021484,86.38720703125,72.25450134277344
signsuisse_test,sign_mt,140,fra,fsl,79.81744384765625,74.7510757446289,91.58168029785156,79.70770263671875
signsuisse_test,sign_mt,141,deu,sgg,65.69140625,73.5268783569336,74.29640197753906,69.42091369628906
signsuisse_test,sign_mt,142,fra,fsl,99.97953033447266,83.06857299804688,104.72710418701172,89.4628677368164
signsuisse_test,sign_mt,143,fra,fsl,79.06443786621094,77.17261505126953,92.09427642822266,81.088623046875
signsuisse_test,sign_mt,144,deu,sgg,111.0477066040039,77.60704040527344,95.85148620605469,80.04507446289062
signsuisse_test,sign_mt,145,deu,sgg,69.65270233154297,72.01226043701172,69.48792266845703,66.65668487548828
signsuisse_test,sign_mt,146,deu,sgg,61.646644592285156,70.54901885986328,70.42204284667969,63.18647384643555
signsuisse_test,sign_mt,147,deu,sgg,82.61320495605469,82.20816802978516,84.62410736083984,76.56706237792969
signsuisse_test,sign_mt,148,deu,sgg,107.84498596191406,79.510009765625,105.06615447998047,83.55882263183594
signsuisse_test,sign_mt,149,deu,sgg,99.2748794555664,78.73116302490234,94.93550109863281,75.40213775634766
signsuisse_test,sign_mt,150,deu,sgg,94.71324920654297,81.51561737060547,98.03404235839844,82.46392822265625
signsuisse_test,sign_mt,151,fra,fsl,88.933837890625,82.98001098632812,101.57524108886719,84.35584259033203
signsuisse_test,sign_mt,152,deu,sgg,70.99091339111328,69.5948486328125,82.8240737915039,72.31751251220703
signsuisse_test,sign_mt,153,ita,ise,75.95401000976562,76.8760757446289,79.1300277709961,78.81869506835938
signsuisse_test,sign_mt,154,ita,ise,87.52000427246094,74.98577880859375,88.95262145996094,76.7308120727539
signsuisse_test,sign_mt,155,fra,fsl,88.71372985839844,81.06010437011719,105.51115417480469,83.23040008544922
signsuisse_test,sign_mt,156,fra,fsl,91.17578125,78.16095733642578,102.57490539550781,81.10420989990234
signsuisse_test,sign_mt,157,fra,fsl,86.02586364746094,80.0636978149414,105.46186828613281,83.13623046875
signsuisse_test,sign_mt,158,ita,ise,87.57389068603516,77.61674499511719,86.58450317382812,75.11829376220703
signsuisse_test,sign_mt,159,ita,ise,78.67559051513672,78.00962829589844,83.167724609375,73.58341979980469
signsuisse_test,sign_mt,160,ita,ise,84.42566680908203,77.71109771728516,85.89073944091797,71.98834991455078
signsuisse_test,sign_mt,161,deu,sgg,87.1637191772461,79.37788391113281,77.6800308227539,70.07757568359375
signsuisse_test,sign_mt,162,ita,ise,99.27461242675781,83.11061096191406,92.09455108642578,80.28128051757812
signsuisse_test,sign_mt,163,ita,ise,90.61510467529297,78.71851348876953,87.22856903076172,67.88951110839844
signsuisse_test,sign_mt,164,deu,sgg,72.9861831665039,71.8982162475586,77.34909057617188,64.6429214477539
signsuisse_test,sign_mt,165,deu,sgg,62.43522262573242,72.8219223022461,75.29396057128906,71.84053039550781
signsuisse_test,sign_mt,166,ita,ise,83.30352020263672,73.93038940429688,88.74105834960938,77.3248519897461
signsuisse_test,sign_mt,167,fra,fsl,93.07579803466797,80.6203842163086,100.91360473632812,84.28112030029297
signsuisse_test,sign_mt,168,deu,sgg,78.20132446289062,75.9534683227539,83.72196960449219,76.80316162109375
signsuisse_test,sign_mt,169,deu,sgg,80.96033477783203,75.43899536132812,87.07073974609375,76.55928039550781
signsuisse_test,sign_mt,170,deu,sgg,70.55001068115234,73.40997314453125,77.54861450195312,69.6990737915039
signsuisse_test,sign_mt,171,ita,ise,82.18525695800781,74.84070587158203,86.44631958007812,71.30194091796875
signsuisse_test,sign_mt,172,fra,fsl,89.12256622314453,85.08587646484375,102.13744354248047,80.57695007324219
signsuisse_test,sign_mt,173,deu,sgg,97.89533996582031,84.65579986572266,91.98695373535156,79.86186218261719
signsuisse_test,sign_mt,174,deu,sgg,92.33492279052734,78.02177429199219,89.0030288696289,88.40756225585938
signsuisse_test,sign_mt,175,fra,fsl,97.25179290771484,81.66619873046875,111.09418487548828,83.69132232666016
signsuisse_test,sign_mt,176,deu,sgg,75.21954345703125,75.5651626586914,79.04668426513672,78.47845458984375
signsuisse_test,sign_mt,177,deu,sgg,74.0173110961914,72.90135955810547,79.98429870605469,74.39364624023438
signsuisse_test,sign_mt,178,fra,fsl,92.04704284667969,78.26309204101562,102.54788970947266,80.45767211914062
signsuisse_test,sign_mt,179,deu,sgg,70.34455871582031,72.472412109375,78.70381164550781,71.1373291015625
signsuisse_test,sign_mt,180,fra,fsl,82.87672424316406,77.40179443359375,103.88948059082031,83.8940658569336
signsuisse_test,sign_mt,181,fra,fsl,84.83734893798828,79.3587646484375,98.51546478271484,81.14531707763672
signsuisse_test,sign_mt,182,deu,sgg,96.63323974609375,82.04267120361328,99.47837829589844,87.49351501464844
signsuisse_test,sign_mt,183,deu,sgg,80.05126190185547,75.87924194335938,84.19943237304688,76.48635864257812
signsuisse_test,sign_mt,184,deu,sgg,69.10722351074219,70.45289611816406,83.96477508544922,71.91888427734375
signsuisse_test,sign_mt,185,ita,ise,83.73274993896484,76.4823226928711,82.38323974609375,72.5776596069336
signsuisse_test,sign_mt,186,deu,sgg,96.33660125732422,73.06912231445312,89.41490173339844,79.0855941772461
signsuisse_test,sign_mt,187,deu,sgg,58.207305908203125,65.60037994384766,80.77163696289062,70.7366943359375
signsuisse_test,sign_mt,188,deu,sgg,89.66205596923828,83.3290786743164,91.65428161621094,78.56776428222656
signsuisse_test,sign_mt,189,ita,ise,76.31787109375,70.31038665771484,89.32328796386719,79.71829223632812
signsuisse_test,sign_mt,190,ita,ise,85.3806381225586,76.62647247314453,83.57037353515625,71.042724609375
signsuisse_test,sign_mt,191,fra,fsl,89.8807144165039,80.64060974121094,100.02021789550781,80.76042938232422
signsuisse_test,sign_mt,192,ita,ise,105.49595642089844,79.62860870361328,100.22836303710938,78.37592315673828
signsuisse_test,sign_mt,193,ita,ise,87.08026885986328,81.14659118652344,82.59263610839844,74.82594299316406
signsuisse_test,sign_mt,194,deu,sgg,88.9059829711914,79.72706604003906,93.84310150146484,78.84980773925781
signsuisse_test,sign_mt,195,ita,ise,90.43242645263672,75.38151550292969,87.74330139160156,71.25557708740234
signsuisse_test,sign_mt,196,deu,sgg,66.07076263427734,63.15681838989258,74.00901794433594,67.5892105102539
signsuisse_test,sign_mt,197,deu,sgg,71.27452850341797,72.61946105957031,74.70280456542969,73.508544921875
signsuisse_test,sign_mt,198,deu,sgg,80.84526062011719,70.46525573730469,77.31024169921875,70.73617553710938
signsuisse_test,sign_mt,199,deu,sgg,60.41314697265625,75.55931091308594,71.04196166992188,74.2852554321289
signsuisse_test,sign_mt,200,deu,sgg,63.79023361206055,72.26004028320312,79.69306945800781,72.8411636352539
signsuisse_test,sign_mt,201,fra,fsl,89.8451156616211,86.042236328125,88.37957763671875,83.6859359741211
signsuisse_test,sign_mt,202,deu,sgg,96.0564956665039,80.77729797363281,88.96807861328125,80.07299041748047
signsuisse_test,sign_mt,203,fra,fsl,75.03137969970703,75.73255157470703,89.69660949707031,79.8985366821289
signsuisse_test,sign_mt,204,fra,fsl,106.11408996582031,80.47590637207031,109.27275848388672,86.56906127929688
signsuisse_test,sign_mt,205,deu,sgg,87.97648620605469,80.52584075927734,90.6073226928711,80.7048568725586
signsuisse_test,sign_mt,206,fra,fsl,87.303466796875,81.21920013427734,97.939453125,82.47512817382812
signsuisse_test,sign_mt,207,fra,fsl,108.5162124633789,83.38485717773438,111.71670532226562,83.01693725585938
signsuisse_test,sign_mt,208,fra,fsl,110.4703369140625,81.91673278808594,110.62728118896484,85.89908599853516
signsuisse_test,sign_mt,209,ita,ise,102.80929565429688,78.99116516113281,82.72648620605469,80.80345153808594
signsuisse_test,sign_mt,210,deu,sgg,87.2757797241211,79.91873168945312,91.38108825683594,70.46455383300781
signsuisse_test,sign_mt,211,ita,ise,86.0400390625,75.6487045288086,90.06859588623047,79.9999008178711
signsuisse_test,sign_mt,212,deu,sgg,68.53402709960938,67.52751159667969,75.6194076538086,72.27629089355469
signsuisse_test,sign_mt,213,ita,ise,76.11204528808594,71.9747085571289,90.67736053466797,76.44538879394531
signsuisse_test,sign_mt,214,ita,ise,76.52706909179688,73.93001556396484,82.19486999511719,73.60848236083984
signsuisse_test,sign_mt,215,fra,fsl,83.55903625488281,74.07069396972656,84.83409881591797,73.89918518066406
signsuisse_test,sign_mt,216,deu,sgg,75.02059936523438,80.26949310302734,96.20913696289062,77.40788269042969
signsuisse_test,sign_mt,217,fra,fsl,105.97079467773438,77.1106185913086,113.83015441894531,90.01811218261719
signsuisse_test,sign_mt,218,fra,fsl,102.55167388916016,83.02336120605469,119.42830657958984,89.47239685058594
signsuisse_test,sign_mt,219,ita,ise,87.19298553466797,78.408203125,82.04318237304688,72.1234359741211
signsuisse_test,sign_mt,220,deu,sgg,79.80064392089844,71.33195495605469,83.99019622802734,71.25379180908203
signsuisse_test,sign_mt,221,deu,sgg,63.33708953857422,68.6384048461914,73.98650360107422,73.60335540771484
signsuisse_test,sign_mt,222,ita,ise,86.9897689819336,81.67939758300781,91.74723052978516,79.71932983398438
signsuisse_test,sign_mt,223,deu,sgg,100.75656127929688,78.90019226074219,95.763916015625,77.915771484375
signsuisse_test,sign_mt,224,deu,sgg,86.3753662109375,78.70076751708984,84.5835952758789,76.5423355102539
signsuisse_test,sign_mt,225,fra,fsl,99.65859985351562,74.84382629394531,93.01404571533203,73.82015991210938
signsuisse_test,sign_mt,226,fra,fsl,77.64644622802734,84.52767944335938,95.14376831054688,82.94973754882812
signsuisse_test,sign_mt,227,fra,fsl,98.40274047851562,80.36380004882812,105.90127563476562,85.39447021484375
signsuisse_test,sign_mt,228,deu,sgg,73.7168960571289,67.38726806640625,81.19019317626953,73.15221405029297
signsuisse_test,sign_mt,229,ita,ise,93.16233825683594,80.81932067871094,88.68449401855469,78.2831039428711
signsuisse_test,sign_mt,230,fra,fsl,82.76456451416016,74.61115264892578,97.77861022949219,77.71253204345703
signsuisse_test,sign_mt,231,deu,sgg,81.98780059814453,77.23979949951172,79.09818267822266,69.27893829345703
signsuisse_test,sign_mt,232,ita,ise,95.777587890625,78.01759338378906,79.18946075439453,72.2147445678711
signsuisse_test,sign_mt,233,deu,sgg,63.170326232910156,65.9413833618164,79.37773132324219,68.87150573730469
signsuisse_test,sign_mt,234,ita,ise,84.17925262451172,80.01437377929688,87.12586975097656,74.88166809082031
signsuisse_test,sign_mt,235,deu,sgg,96.42961120605469,80.09088134765625,101.59407043457031,80.95425415039062
signsuisse_test,sign_mt,236,fra,fsl,83.21492004394531,80.01741790771484,97.20755767822266,82.50704956054688
signsuisse_test,sign_mt,237,ita,ise,86.16104888916016,72.387451171875,90.8740234375,76.68214416503906
signsuisse_test,sign_mt,238,ita,ise,79.60823059082031,78.3729248046875,77.11087036132812,73.85477447509766
signsuisse_test,sign_mt,239,deu,sgg,63.92816162109375,70.69084167480469,74.3648910522461,77.10225677490234
signsuisse_test,sign_mt,240,fra,fsl,81.56705474853516,79.16492462158203,95.05536651611328,76.38762664794922
signsuisse_test,sign_mt,241,deu,sgg,88.61396026611328,82.45896911621094,89.11297607421875,79.36442565917969
signsuisse_test,sign_mt,242,ita,ise,91.83473205566406,70.68829345703125,85.33560180664062,76.54248809814453
signsuisse_test,sign_mt,243,deu,sgg,82.60807800292969,76.32161712646484,86.95393371582031,73.90434265136719
signsuisse_test,sign_mt,244,deu,sgg,71.74999237060547,70.75566864013672,89.2513427734375,77.2534408569336
signsuisse_test,sign_mt,245,deu,sgg,69.54414367675781,72.19866943359375,79.34461975097656,65.5022201538086
signsuisse_test,sign_mt,246,ita,ise,80.21289825439453,71.16912841796875,86.59960174560547,71.57183074951172
signsuisse_test,sign_mt,247,deu,sgg,92.21986389160156,84.25919342041016,87.43312072753906,73.34510040283203
signsuisse_test,sign_mt,248,ita,ise,91.48834228515625,82.52693176269531,96.69491577148438,76.45500183105469
signsuisse_test,sign_mt,249,fra,fsl,92.96330261230469,77.07412719726562,101.203369140625,82.8769302368164
signsuisse_test,sign_mt,250,deu,sgg,73.80598449707031,73.53845977783203,78.03411102294922,70.3402328491211
signsuisse_test,sign_mt,251,deu,sgg,66.09288787841797,70.14307403564453,74.83309173583984,73.13965606689453
signsuisse_test,sign_mt,252,deu,sgg,89.2056884765625,77.42918395996094,90.00198364257812,75.33293151855469
signsuisse_test,sign_mt,253,deu,sgg,70.74970245361328,69.02437591552734,75.07167053222656,72.54088592529297
